time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/clip_fraction,train/approx_kl,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
219,80500,14,5.0,0.6803600799999998,365,0.00476666663825098,0.0012196922,5e-06,-0.6973778009414673,0.18268665671348572,-5.902614533901215,0.030720114707946777,260,0.1,0.0754971748838822,-0.0010278467339380043,,
221,86250,15,5.0,0.67434867,388,0.005866666680738104,0.0009230902,5e-06,-0.5246503353118896,0.18269218504428864,-5.9015942587996975,0.027035901322960854,280,0.1,0.0705435008770137,-0.000714073800471046,,
224,92000,16,5.0,0.6795118999999998,410,0.006128205070033288,0.0009859131,5e-06,-0.47314000129699707,0.1827021986246109,-5.900728566829975,0.029843276366591454,300,0.1,0.06685809546556228,-0.0015062392696302974,,
225,97750,17,5.0,0.6799747499999999,433,0.006369696998488948,0.0009741454,5e-06,-0.3536660671234131,0.1827084720134735,-5.899769908731634,0.022795163094997406,320,0.1,0.06194728548553857,-0.0017081351783009768,,
227,103500,18,5.0,0.6828898199999999,455,0.008106666660039789,0.0011964128,5e-06,-0.35391688346862793,0.18271340429782867,-5.899151802062988,0.025451291352510452,340,0.1,0.06073713574144576,-0.00014469181866670727,,
227,109250,19,5.0,0.67512942,480,0.0086722221186695,0.0011796762,5e-06,-0.22830939292907715,0.18271350860595703,-5.898803222179413,0.01793896034359932,360,0.1,0.05548272190305094,-0.00016679036238023137,,
220,115000,20,5.0,0.6857459000000001,522,0.0056933333422057334,0.0009967561,5e-06,-0.20934021472930908,0.18270941078662872,-5.899075498580933,0.022578587755560875,380,0.1,0.05591335332641999,-0.0008344159391248596,0.6752277005267959,5.0
221,120750,21,5.0,0.6838055299999999,544,0.004366666658703859,0.000920272,5e-06,-0.13238537311553955,0.18271172046661377,-5.899220127529568,0.021813904866576195,400,0.1,0.051117789114101066,-0.0011720849124966712,,
223,126500,22,5.0,0.6850252600000001,565,0.005819999961337695,0.0009604089,5e-06,-0.08730590343475342,0.18271179497241974,-5.8990543826421105,0.020821375772356987,420,0.1,0.04838128441944718,-0.0008002531117069634,,
225,132250,23,5.0,0.68212268,587,0.0015333333190668513,0.0008816216,5e-06,0.007742881774902344,0.18271246552467346,-5.898988633685642,0.016598578542470932,440,0.1,0.04626809780796369,-0.0007939338555161947,,
226,138000,24,5.0,0.6853613300000001,609,0.0030933333351276814,0.0006931077,5e-06,0.0114060640335083,0.18271280825138092,-5.898962880770365,0.020116083323955536,460,0.1,0.04334606612722079,-0.0008204317812001409,,
227,143750,25,5.0,0.68732361,630,0.006794444465776905,0.0010860277,5e-06,0.08563864231109619,0.1827053427696228,-5.899345140986973,0.01544070616364479,480,0.1,0.04056969230684141,-0.0009768201392121743,,
229,149500,26,5.0,0.6835357499999999,652,0.0025212121139647384,0.00092811865,5e-06,0.12470310926437378,0.18270163238048553,-5.900011487440629,0.012801438570022583,500,0.1,0.0399531851381515,-0.0009697202445071978,,
229,155250,27,5.0,0.6811548500000001,675,0.009249999991152436,0.0014357949,5e-06,0.09709960222244263,0.18270370364189148,-5.900090701050228,0.0061583369970321655,520,0.1,0.038707706549515324,-0.0009777982384518275,,
231,161000,28,5.0,0.6779007499999998,696,0.005933333307944445,0.0008247272,5e-06,0.1728348731994629,0.1827089786529541,-5.899677471319834,0.016949158161878586,540,0.1,0.036067248340178694,-0.0006953657255156385,,
232,166750,29,5.0,0.68094266,718,0.00475151512461404,0.001259815,5e-06,0.22252166271209717,0.1827029585838318,-5.899656505295725,0.008194122463464737,560,0.1,0.03499080795286731,-0.0012722399666556027,,
226,172500,30,5.0,0.6793902300000001,762,0.005587878764014353,0.0009362935,5e-06,0.24929475784301758,0.18269528448581696,-5.900484502676761,0.01213743444532156,580,0.1,0.03431014900067539,-6.439460379702343e-05,0.6681492751979656,5.0
227,178250,31,5.0,0.6814037499999999,785,0.007620512819490753,0.0013057276,5e-06,0.26227349042892456,0.18269775807857513,-5.90084756949009,0.01074482873082161,600,0.1,0.033366716457292056,-0.0011434451946987299,,
228,184000,32,5.0,0.6829333099999999,806,0.004139999985539665,0.001121943,5e-06,0.29746538400650024,0.18270033597946167,-5.900492328008016,0.008081050589680672,620,0.1,0.031042827268441518,-0.0016536783546487429,,
228,189750,33,5.0,0.6859258,830,0.007815384642722516,0.0012115351,5e-06,0.28999316692352295,0.18269486725330353,-5.90064113445771,0.006244683638215065,640,0.1,0.03210417708764091,-0.001049764116667712,,
229,195500,34,5.0,0.68401459,852,0.005078787882247884,0.00080590276,5e-06,0.343364953994751,0.18269376456737518,-5.901045101339167,0.007474754936993122,660,0.1,0.03062137592245232,-0.0014923388073698489,,
230,201250,35,5.0,0.6870526800000002,873,0.003333333304688109,0.0009387758,5e-06,0.3679811358451843,0.18269291520118713,-5.90112548307939,0.00739067979156971,680,0.1,0.02610164483670484,-0.0008499295810848349,,
230,207000,36,5.0,0.68338975,897,0.008422222250374034,0.0011229645,5e-06,0.38180840015411377,0.18269088864326477,-5.901324232419332,0.00549295824021101,700,0.1,0.026537838604094255,-0.0008994033459511182,,
231,212750,37,5.0,0.68453704,918,0.012284848433354813,0.0013107775,5e-06,0.4015287160873413,0.18269498646259308,-5.90123999191053,0.006726352032274008,720,0.1,0.026807960563085296,-0.0014439289136995656,,
232,218500,38,5.0,0.6802890200000001,940,0.0061696969381900444,0.0010845758,5e-06,0.45066148042678833,0.18268997967243195,-5.901250824783787,0.0017752298153936863,740,0.1,0.025684829536035205,-0.0015705686715789082,,
233,224250,39,5.0,0.6845549899999999,962,0.006728205148679897,0.001050631,5e-06,0.4247415065765381,0.18268941342830658,-5.901587955768292,0.00763263925909996,760,0.1,0.026755487004247232,-0.0011393814835864364,,
228,230000,40,5.0,0.6841068399999999,1004,0.005647619070285665,0.0013027858,5e-06,0.4479648470878601,0.18268908560276031,-5.901650681949797,0.004323529079556465,780,0.1,0.024016141202966017,-0.0009212181671828468,0.6343323686016156,5.0
229,235750,41,5.0,0.6876361999999999,1029,0.010838888866257751,0.0010861477,5e-06,0.49056851863861084,0.18268540501594543,-5.901791249381171,0.005171350669115782,800,0.1,0.022659197335855828,-0.0014751103074507827,,
229,241500,42,5.0,0.6804828399999999,1051,0.00631282052789361,0.0011578681,5e-06,0.47620540857315063,0.1826866716146469,-5.902042138270843,0.005216670222580433,820,0.1,0.022383911363207377,-0.001400648789607288,,
230,247250,43,5.0,0.6873022499999999,1073,0.011909090865854965,0.0012200746,5e-06,0.48391157388687134,0.18268555402755737,-5.902011658928611,-0.0033235615119338036,840,0.1,0.022932833895990344,-0.0010711815162873003,,
230,253000,44,5.0,0.6872303099999999,1096,0.008145454556991656,0.0010702164,5e-06,0.5216979384422302,0.18268442153930664,-5.90211313421076,0.00041673146188259125,860,0.1,0.020344266360343404,-0.0013744644507018588,,
231,258750,45,5.0,0.6831092,1119,0.004648484815984513,0.0008605327,5e-06,0.5361096560955048,0.18268989026546478,-5.901922159483939,0.000954801682382822,880,0.1,0.020406134401194074,-0.00034911234655202097,,
231,264500,46,5.0,0.6886225099999999,1141,0.008205128191874769,0.001063122,5e-06,0.5316779315471649,0.18268749117851257,-5.901685395607582,0.0027141794562339783,900,0.1,0.02152609306220443,-0.001088694050125579,,
232,270250,47,5.0,0.6774448499999999,1164,0.007745454551398077,0.0010721771,5e-06,0.5585077106952667,0.1826757788658142,-5.90247370113026,0.0019004270434379578,920,0.1,0.01977727348831567,-0.0009148402564293315,,
232,276000,48,5.0,0.6855097300000002,1186,0.005688888873232322,0.0012309272,5e-06,0.56314817070961,0.18267761170864105,-5.903145881493886,0.00389852630905807,940,0.1,0.020810507576809162,-0.0008477159161878708,,
233,281750,49,5.0,0.6859797699999999,1207,0.006629629587513153,0.0009267112,5e-06,0.5874689221382141,0.18267230689525604,-5.903233544031779,5.694245919585228e-05,960,0.1,0.018570947826460557,-0.0008592822033970596,,
229,287500,50,5.0,0.6891698599999999,1250,0.006238888887067636,0.00093129155,5e-06,0.5760041177272797,0.1826815903186798,-5.90311363140742,0.0019885660149157047,980,0.1,0.01998901650723484,-0.0011497103324941854,0.6791490062364285,5.0
230,293250,51,5.0,0.6872556799999999,1271,0.006793333349439005,0.0012379967,5e-06,0.5995913743972778,0.18268488347530365,-5.902323417663574,0.0025092093273997307,1000,0.1,0.018061550512599448,-0.0009038672046936617,,
231,299000,52,5.0,0.6861814299999999,1293,0.007244444428943097,0.0010630734,5e-06,0.5982122719287872,0.1826903223991394,-5.90186290608512,0.0005494097713381052,1020,0.1,0.018233188367190047,-0.0018471847794563543,,
231,304750,53,5.0,0.6782420100000001,1314,0.006999999955719845,0.0008019586,5e-06,0.610874354839325,0.1826966404914856,-5.901159780675715,0.0035567451268434525,1040,0.1,0.01806316805269682,-0.00016501220390174607,,
232,310500,54,5.0,0.6875496699999999,1336,0.007161111142098283,0.0013764902,5e-06,0.612267792224884,0.1826944202184677,-5.900864896509383,-0.003195307683199644,1060,0.1,0.01871427926622952,-0.0005277386350155017,,
232,316250,55,5.0,0.68795619,1358,0.0069266666464197135,0.001354964,5e-06,0.6092689037322998,0.18270151317119598,-5.900686949094137,0.00031969184055924416,1080,0.1,0.01737117601558566,-0.0007259460806455624,,
233,322000,56,5.0,0.6845744699999998,1380,0.003406060632374702,0.001025648,5e-06,0.6383527219295502,0.1827031970024109,-5.900107140974565,0.0014926670119166374,1100,0.1,0.017538388064977796,-0.001026586217664688,,
233,327750,57,5.0,0.68877717,1403,0.006539393896519235,0.0008882961,5e-06,0.6288858354091644,0.1827029138803482,-5.900053519913644,0.0017349915578961372,1120,0.1,0.01773775165307928,-0.0011082639741737965,,
233,333500,58,5.0,0.6824568200000001,1425,0.0050266666267998516,0.00089171476,5e-06,0.6468566656112671,0.1827043890953064,-5.900011874834696,0.0027008012402802706,1140,0.1,0.01661144296483447,-0.0007685505593396987,,
234,339250,59,5.0,0.68948018,1448,0.007422222201583079,0.0012388995,5e-06,0.6488878726959229,0.1827048659324646,-5.8999023609691195,-8.503219578415155e-05,1160,0.1,0.01651789838862088,-0.001095945365695377,,
231,345000,60,5.0,0.6836548599999999,1490,0.009062500050155601,0.0009817657,5e-06,0.6702964305877686,0.18270492553710938,-5.899806352456411,-0.00866648554801941,1180,0.1,0.01603502266225405,-0.000684652950496519,0.6844386332663375,5.0
232,350750,61,5.0,0.6836544299999998,1511,0.008496296219527721,0.0015342213,5e-06,0.6791871190071106,0.1827077716588974,-5.899701346291436,0.008285334333777428,1200,0.1,0.015600940285043583,-0.000552680962635966,,
232,356500,62,5.0,0.69093296,1533,0.0040615384783357,0.0009830659,5e-06,0.660535603761673,0.18271353840827942,-5.89920204725021,-0.005502581130713224,1220,0.1,0.01612604199311672,-0.0012893635717145988,,
233,362250,63,5.0,0.67975766,1554,0.007555555523787108,0.001424259,5e-06,0.6681713163852692,0.1827218234539032,-5.898416847652859,0.001859111012890935,1240,0.1,0.014955630243100503,-0.0020931259997817187,,
233,368000,64,5.0,0.6870866799999998,1575,0.0017999999879282854,0.0005261446,5e-06,0.6792101562023163,0.18272723257541656,-5.8976022947402225,0.00805141031742096,1260,0.1,0.0147729205544151,-0.0008467093194132857,,
234,373750,65,5.0,0.6861204900000001,1596,0.007866666710822645,0.001083603,5e-06,0.6756069362163544,0.18272462487220764,-5.897411771254106,-0.0004442986100912094,1280,0.1,0.014942620234620391,-0.0013244937658843027,,
234,379500,66,5.0,0.6866227800000001,1618,0.0044444444365109555,0.0010697561,5e-06,0.6667204201221466,0.18272079527378082,-5.897819891682378,0.0006058523431420326,1300,0.1,0.015550081826815451,-0.0011102612460683193,,
234,385250,67,5.0,0.6877501799999999,1640,0.00945185183857878,0.0011539828,5e-06,0.6901882290840149,0.18272165954113007,-5.897988637288411,0.0006353789940476418,1320,0.1,0.014055852065966637,-0.0013512296762691277,,
235,391000,68,5.0,0.6869949299999999,1661,0.009219999950534354,0.0011174064,5e-06,0.6916540563106537,0.18271766602993011,-5.898114787737528,0.0028076055459678173,1340,0.1,0.01412801271614929,-0.0013134270701126946,,
235,396750,69,5.0,0.6892379900000002,1683,0.008939393894803343,0.0010303899,5e-06,0.6856338381767273,0.18270958960056305,-5.898838361104329,0.005635499022901058,1360,0.1,0.014138755594577753,-0.0017148214584146145,,
233,402500,70,5.0,0.68914718,1725,0.009173333301053693,0.0010733901,5e-06,0.6924929320812225,0.18270784616470337,-5.899439528783162,0.0014664293266832829,1380,0.1,0.01479557202818493,-0.000266942067829099,0.6843495977753549,5.0
233,408250,71,5.0,0.68639633,1746,0.005192592549482705,0.00096267444,5e-06,0.7133196294307709,0.18270888924598694,-5.899451914540044,0.003244676860049367,1400,0.1,0.013424277464272799,-0.001215105696517169,,
233,414000,72,5.0,0.6898757299999998,1769,0.012886666527483612,0.0012329465,5e-06,0.7142021358013153,0.1826973408460617,-5.9000071032842,-0.0036268197000026703,1420,0.1,0.01388493854397287,-0.0015003365734048036,,
234,419750,73,5.0,0.68625352,1792,0.011739999983304491,0.0011018094,5e-06,0.7107085883617401,0.18270105123519897,-5.900579226811727,-0.001014867564663291,1440,0.1,0.013686052147919932,-0.0014948712389502995,,
234,425500,74,5.0,0.69301564,1815,0.008006666708582392,0.0013182935,5e-06,0.7131892740726471,0.18270371854305267,-5.900139981905619,-0.0013065601233392954,1460,0.1,0.012765020241495222,-0.0015841831450811275,,
234,431250,75,5.0,0.6875559600000001,1836,0.007033333324361592,0.0007214746,5e-06,0.7243318855762482,0.1827085316181183,-5.899751159350077,-8.187070488929749e-05,1480,0.1,0.012559169629433502,-0.0005091580715594841,,
235,437000,76,5.0,0.68730188,1858,0.006022222196096899,0.0010395368,5e-06,0.714915931224823,0.1827072948217392,-5.899503232814648,0.006823567673563957,1500,0.1,0.01296786496726175,-0.0009896716973824677,,
235,442750,77,5.0,0.68907663,1881,0.006725925895281964,0.00082814187,5e-06,0.7247221171855927,0.18270760774612427,-5.899593418615836,0.004338831175118685,1520,0.1,0.013501375189257992,-0.0017435019758574807,,
235,448500,78,5.0,0.6838636099999998,1902,0.006513333288021386,0.0010410652,5e-06,0.7323461174964905,0.1827041059732437,-5.899754042625427,-0.00585345271974802,1540,0.1,0.012673500602444014,-0.0010251458986708902,,
236,454250,79,5.0,0.6902969400000001,1923,0.005919999991698811,0.0011992798,5e-06,0.7325681447982788,0.1827128678560257,-5.89952738126119,0.0002413343172520399,1560,0.1,0.013061532272646824,-0.001243319821816445,,
234,460000,80,5.0,0.6849385800000001,1964,0.006305555547199523,0.0009025279,5e-06,0.7310524880886078,0.18270067870616913,-5.899555810292562,-0.004541186615824699,1580,0.1,0.012680928795857149,-0.002632344385408489,0.6969153360164798,5.0
234,465750,81,5.0,0.69006114,1986,0.005192592541721684,0.000784009,5e-06,0.7325074076652527,0.18269871175289154,-5.900471745596992,0.0034257988445460796,1600,0.1,0.013052051664433545,-0.0007940108566957047,,
234,471500,82,5.0,0.68224071,2009,0.009666666674375948,0.0014821485,5e-06,0.7442406415939331,0.1826997548341751,-5.900544329484304,-0.0035761515609920025,1620,0.1,0.01294721802825936,-0.0011279667078361465,,
234,477250,83,5.0,0.68991449,2030,0.015059999888762832,0.0011482822,5e-06,0.728872686624527,0.18269875645637512,-5.9005175669988,-0.00364410737529397,1640,0.1,0.013500953294957678,-0.0010138135737107164,,
235,483000,84,5.0,0.69456209,2052,0.007039999946330985,0.0012170955,5e-06,0.7372526228427887,0.1826900839805603,-5.901063766479492,-0.0031059717293828726,1660,0.1,0.012355405706912279,-0.0021139752840577644,,
235,488750,85,5.0,0.6899576199999998,2074,0.013113333235960454,0.00154615,5e-06,0.7346186339855194,0.18269021809101105,-5.901587573687236,-0.0026352317072451115,1680,0.1,0.012263778690248727,-0.0006829007933254812,,
235,494500,86,5.0,0.6902136299999998,2095,0.0021999999803180496,0.00062274904,5e-06,0.7521044611930847,0.1826888769865036,-5.90160817305247,0.00719696469604969,1700,0.1,0.011567606654716655,-0.0003991668211555647,,
236,500250,87,5.0,0.69256664,2116,0.005385185171919013,0.0012347762,5e-06,0.7540726363658905,0.18269313871860504,-5.901529652984054,-0.003142084926366806,1720,0.1,0.011866438154269148,-0.000815448129661552,,
236,506000,88,5.0,0.6905151,2137,0.004340740724432248,0.0008323647,5e-06,0.7435415983200073,0.1826934814453125,-5.901165432400173,0.00042002671398222446,1740,0.1,0.012408749042596255,-0.002190333316815572,,
237,511750,89,5.0,0.6969932899999998,2158,0.007200000024642106,0.0010905487,5e-06,0.748304545879364,0.1826912760734558,-5.901280966511479,-0.002944835927337408,1760,0.1,0.012264878128620762,-0.00111605425341251,,
235,517500,90,5.0,0.6961668900000001,2200,0.006345454580856092,0.0013686059,5e-06,0.7420826852321625,0.18268971145153046,-5.90152840758815,-0.002328283851966262,1780,0.1,0.012558268069882285,-0.0009285505015540438,0.7262422234510751,5.0
235,523250,91,5.0,0.69256837,2223,0.0044296296080574395,0.00085185515,5e-06,0.7571395933628082,0.18269214034080505,-5.90145733974598,-0.001279668416827917,1800,0.1,0.011747624055930862,-0.0015105045865096097,,
235,529000,92,5.0,0.6975845799999999,2245,0.008773333262652158,0.0010739277,5e-06,0.7508606910705566,0.18269206583499908,-5.901307748158772,-0.004917037207633257,1820,0.1,0.011886752595504126,-0.002247003771983076,,
235,534750,93,5.0,0.6923150900000001,2267,0.005288888879672245,0.0008083621,5e-06,0.7564034759998322,0.18268948793411255,-5.901513804329766,7.957394700497389e-06,1840,0.1,0.011756607609007645,-0.001395182115312216,,
236,540500,94,5.0,0.6968517600000002,2287,0.00588148142280126,0.0011861436,5e-06,0.7694904655218124,0.18269428610801697,-5.901406440028438,-0.003535348456352949,1860,0.1,0.010692866862303129,-0.0012363754495646742,,
236,546250,95,5.0,0.69441344,2309,0.007493333367165178,0.0012017254,5e-06,0.7551076859235764,0.1827070564031601,-5.900382884343466,-0.004134052433073521,1880,0.1,0.011396655949453513,-0.0012085003847138332,,
236,552000,96,5.0,0.6940829399999999,2330,0.01345833322169104,0.0016219694,5e-06,0.7667139768600464,0.18270696699619293,-5.8995592792828875,-0.007839774712920189,1900,0.1,0.011103832785738631,-0.0010461760113656903,,
237,557750,97,5.0,0.69327128,2351,0.00586666666764628,0.0011014232,5e-06,0.7630851864814758,0.18269683420658112,-5.900156874126858,0.0010785963386297226,1920,0.1,0.011720424112691372,-0.001068561458505533,,
237,563500,98,5.0,0.69467658,2373,0.009626666687739392,0.0011922773,5e-06,0.7647473216056824,0.18269416689872742,-5.900982262293498,-0.0035933731123805046,1940,0.1,0.0116771233578523,-0.0006145731598801134,,
237,569250,99,5.0,0.69606664,2394,0.00630000000509123,0.001110698,5e-06,0.7701511681079865,0.18268801271915436,-5.901443462371827,-0.005866543389856815,1960,0.1,0.011619534992302458,-0.0008608830441184523,,
235,575000,100,5.0,0.692376,2436,0.00921818179953279,0.0011985889,5e-06,0.7733597755432129,0.18268342316150665,-5.9020459579698965,-0.003924214746803045,1980,0.1,0.010486007353403803,-0.0009406440945068235,0.7463045514231492,5.0
236,580750,101,5.0,0.6934111399999999,2458,0.007186666602113595,0.0015022691,5e-06,0.766525387763977,0.18268723785877228,-5.902132846514384,0.0019521310459822416,2000,0.1,0.011472690310329199,-0.0004299844633780037,,
236,586500,102,5.0,0.69193669,2478,0.00365925923127819,0.00076773757,5e-06,0.7769655883312225,0.1826932430267334,-5.901549224500303,-0.0004659432452172041,2020,0.1,0.011799127261878716,-0.0010303119144558105,,
236,592250,103,5.0,0.69784914,2500,0.008661111058770782,0.0013235804,5e-06,0.7759964615106583,0.18269012868404388,-5.901355389753977,0.002742623910307884,2040,0.1,0.01052079821496995,-0.0022894460285177373,,
237,598000,104,5.0,0.6942056099999998,2521,0.004733333353457662,0.0011700154,5e-06,0.774965450167656,0.18270127475261688,-5.900992429256439,-0.0019916018936783075,2060,0.1,0.011498599454838162,-0.000885526895462226,,
237,603750,105,5.0,0.6870977800000001,2542,0.009044444423030923,0.0012383837,5e-06,0.7794704735279083,0.18270070850849152,-5.900229342778524,0.0019501871429383755,2080,0.1,0.011179592832922936,-0.0022630301312628292,,
237,609500,106,5.0,0.69598215,2563,0.005866666675622885,0.0010289062,5e-06,0.7706605345010757,0.1827002614736557,-5.900394646326701,0.004263619892299175,2100,0.1,0.01087682876289667,-0.0012341299492085779,,
238,615250,107,5.0,0.6963804299999999,2584,0.0030800000050415595,0.0011306269,5e-06,0.776726633310318,0.18269172310829163,-5.900820886294047,-0.006946168839931488,2120,0.1,0.011474380817574759,-0.0009643794769455649,,
238,621000,108,5.0,0.6921764499999999,2605,0.009220000005637606,0.0014004098,5e-06,0.7761068940162659,0.18269355595111847,-5.901320974032084,-0.0013647902524098754,2140,0.1,0.01108538786492621,-0.0021019335516685445,,
238,626750,109,5.0,0.69454365,2627,0.0076133333464774,0.00080163946,5e-06,0.774975374341011,0.18268983066082,-5.901371752421062,0.003527239430695772,2160,0.1,0.010632567815482616,-0.0017062165695269135,,
236,632500,110,5.0,0.6914763899999999,2669,0.008651851876466363,0.0014574722,5e-06,0.7788658887147903,0.18268650770187378,-5.901778978771634,-0.007325843907892704,2180,0.1,0.010969840121214037,-0.0013687852058881793,0.76018224327408,5.0
237,638250,111,5.0,0.6929107899999998,2690,0.007333333323670862,0.0011432071,5e-06,0.7830298840999603,0.18268290162086487,-5.902184434731802,-0.0027516596019268036,2200,0.1,0.010740763733823162,-0.0012779106624231883,,
237,644000,112,5.0,0.6980017499999999,2711,0.006241666673061749,0.00097162,5e-06,0.7837555855512619,0.18268845975399017,-5.90213332772255,-0.002369736786931753,2220,0.1,0.010736234480282292,-0.0006611039755183808,,
237,649750,113,5.0,0.69719208,2731,0.005650000016127403,0.00088934717,5e-06,0.7854840606451035,0.18268771469593048,-5.901778360207875,0.000814896309748292,2240,0.1,0.010410311887972057,-0.0006271967213272796,,
238,655500,114,5.0,0.6955665400000001,2753,0.008838888901906709,0.0012672375,5e-06,0.778510570526123,0.18269139528274536,-5.901678427060445,-0.008093570359051228,2260,0.1,0.01105660050201954,-0.0019573514578516294,,
238,661250,115,5.0,0.7013190500000002,2774,0.0059777777892089,0.0012566346,5e-06,0.776177704334259,0.18268458545207977,-5.901755871596159,-0.002480737864971161,2280,0.1,0.011406011279258462,-0.0010549760658364717,,
238,667000,116,5.0,0.6987459000000003,2797,0.0041066667359943194,0.0010930212,5e-06,0.780679002404213,0.18268343806266785,-5.902334650357564,0.0041116890497505665,2300,0.1,0.010897132409736514,-0.0016380649927671342,,
238,672750,117,5.0,0.6966166300000002,2820,0.004495238088115695,0.0008062795,5e-06,0.7776794880628586,0.18267744779586792,-5.902651893524896,-0.0037930989637970924,2320,0.1,0.011470300207535426,-0.001396629226119521,,
238,678500,118,5.0,0.69894037,2843,0.013903030297352058,0.0011111709,5e-06,0.7775664627552032,0.18267333507537842,-5.903285111802997,-0.00635506771504879,2340,0.1,0.010657652123182109,-0.001992380011358084,,
238,684250,119,5.0,0.6992119699999999,2865,0.008288888879879205,0.0013872702,5e-06,0.780593991279602,0.18267057836055756,-5.903658183415731,0.0021047377958893776,2360,0.1,0.011082094793932306,-0.00022296751313318888,,
237,690000,120,5.0,0.7012056600000001,2905,0.005711111093923036,0.0011287016,5e-06,0.7835112661123276,0.1826673001050949,-5.904001749886406,0.0004124818369746208,2380,0.1,0.010014011428898408,-0.001542727512629189,0.7601256051184625,5.0
237,695750,121,5.0,0.69465,2926,0.0061555555413684085,0.0012048433,5e-06,0.7909531593322754,0.182664155960083,-5.904372037781609,-0.004349549766629934,2400,0.1,0.009986781631596386,-0.0010469694036050815,,
237,701500,122,5.0,0.7008481400000001,2947,0.009591666648824078,0.0015073844,5e-06,0.7891273200511932,0.1826661229133606,-5.904453172286352,-0.008803678676486015,2420,0.1,0.010499747058687111,-0.0018703652153229647,,
238,707250,123,5.0,0.7055509,2968,0.011208333327279737,0.0011602497,5e-06,0.7919479608535767,0.1826600581407547,-5.904623607794444,-0.0012634673621505499,2440,0.1,0.009994442833703942,-0.0005035228752065413,,
238,713000,124,5.0,0.7010448100000001,2988,0.011241666597197764,0.0013842713,5e-06,0.788862869143486,0.18266887962818146,-5.904589519898097,-0.0014376472681760788,2460,0.1,0.010716612857261982,-0.0009579890393032198,,
238,718750,125,5.0,0.6980501399999998,3010,0.0066222222030369775,0.0013135519,5e-06,0.7860379368066788,0.18266955018043518,-5.903924917291712,-0.005239061079919338,2480,0.1,0.011663305405009951,-0.0005832973877416835,,
238,724500,126,5.0,0.7021961799999998,3031,0.008016666698191935,0.0012256192,5e-06,0.792494386434555,0.1826646775007248,-5.904199707508087,0.003612569533288479,2500,0.1,0.011046717575906466,-0.0014919646812805035,,
