rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
5.0,16,60000,0.5834682,698,85,-94.77531507015229,0.7415467500686646,0.4443928489556129,0.05503331869840622,300,0.027796979993581772,0.02821888,0.1,0.0024275985676311894,0.008801152441446903,1e-05,,
5.0,17,63750,0.5855620900000001,738,86,-94.77601963390003,0.7479420304298401,0.4020779147553681,0.05503422021865845,320,0.03326334059238434,0.019652747,0.1,0.004236991210115311,0.008701952866447921,1e-05,,
5.0,18,67500,0.58220253,779,86,-94.77698221842448,0.7449974119663239,0.3977618962797957,0.05503072589635849,340,0.053194619715213776,0.020519244,0.1,0.006802918814438108,0.00907984571220974,1e-05,,
5.0,19,71250,0.5813308200000001,820,86,-94.77844082968575,0.7503054738044739,0.4224693801653172,0.05503218621015549,360,0.06738115847110748,0.012098471,0.1,-0.0017304117584248276,0.008200101395570009,1e-05,,
5.0,20,75000,0.58927403,883,84,-94.77634641207182,0.7609134018421173,0.4350219700763074,0.055034831166267395,380,0.06289494782686234,0.015962683,0.1,0.0009631952390138647,0.008576805985425241,1e-05,0.6126368928480412,5.0
5.0,21,78750,0.58441681,924,85,-94.77559140523275,0.7711209058761597,0.4593571343245761,0.05503290891647339,400,0.04627809301018715,0.018502582,0.1,0.003348611265015074,0.007979765471019265,1e-05,,
5.0,22,82500,0.5839338,967,85,-94.78085399627686,0.7727872282266617,0.454592849399196,0.05502624064683914,420,0.02571887895464897,0.027180485,0.1,0.00444712453712762,0.007938174885348417,1e-05,,
5.0,23,86250,0.58715391,1008,85,-94.78388551984514,0.7781886011362076,0.45837754349340687,0.05502734333276749,440,-0.010044887661933899,0.051319946,0.1,0.006060546771145958,0.007412707644315171,1e-05,,
5.0,24,90000,0.5920835600000001,1049,85,-94.78169085184733,0.7775765657424927,0.4325142782911037,0.05503004044294357,460,0.04387185350060463,0.029468669,0.1,0.003273312024466161,0.007958440243576963,1e-05,,
5.0,25,93750,0.5858167200000001,1089,86,-94.78057327270508,0.7824983894824982,0.457714276741414,0.0550294890999794,480,0.007834576070308685,0.06285319,0.1,0.009628663495945208,0.007169947944930755,1e-05,,
5.0,26,97500,0.5895042100000001,1130,86,-94.77877209186553,0.7866891771554947,0.44059820582697284,0.055033229291439056,500,0.05103791505098343,0.024158377,0.1,0.008702556283103523,0.007263623848120915,1e-05,,
5.0,27,101250,0.5912707599999999,1171,86,-94.77738797114445,0.7936391234397888,0.4440988931401919,0.05503114312887192,520,0.0450269989669323,0.017729979,0.1,0.005961902453579745,0.006137798673724039,1e-05,,
5.0,28,105000,0.59037638,1211,86,-94.78050256616929,0.7968844175338745,0.4924453680889736,0.055029258131980896,540,0.04322400689125061,0.029344155,0.1,0.006862236064992758,0.006594857348211329,1e-05,,
5.0,29,108750,0.5915293,1252,86,-94.77961959838868,0.7882255017757416,0.4287582337874203,0.05503170192241669,560,0.05447486415505409,0.0209642,0.1,0.009180240567702691,0.0075268040258938875,1e-05,,
5.0,30,112500,0.5880834,1316,85,-94.77776277330187,0.8066770881414413,0.40206348532940156,0.055032484233379364,580,0.05927896499633789,0.012955237,0.1,0.002067839463872634,0.006513944486828728,1e-05,0.6254969522758091,5.0
5.0,31,116250,0.59302965,1357,85,-94.77897760868072,0.8038192540407181,0.4758571346719691,0.05502957105636597,600,0.0026369839906692505,0.04577575,0.1,0.0001228381420702085,0.006365856983757112,1e-05,,
5.0,32,120000,0.5927752099999999,1398,85,-94.78231013161796,0.8159342855215073,0.4712244813579933,0.05502694100141525,620,0.06824421882629395,0.016959429,0.1,0.00892373916720332,0.005968296179448121,1e-05,,
5.0,33,123750,0.58987068,1438,86,-94.78363811786357,0.819897323846817,0.41321977267686566,0.05502678081393242,640,0.037594180554151535,0.021776615,0.1,0.0032124052205075673,0.006791701269909166,1e-05,,
5.0,34,127500,0.5942109,1480,86,-94.78466551644462,0.8091813027858734,0.4204693804993959,0.0550253763794899,660,0.05737835913896561,0.014353646,0.1,-0.00099823640407576,0.0067212685526880835,1e-05,,
5.0,35,131250,0.59028182,1521,86,-94.78428037643432,0.8145991712808609,0.4718428477575071,0.055027514696121216,680,0.055098988115787506,0.016710693,0.1,0.008297336578326065,0.006778045577229932,1e-05,,
5.0,36,135000,0.59184204,1563,86,-94.78233954906463,0.8146950602531433,0.45196427773771575,0.0550290010869503,700,0.05268092826008797,0.017096743,0.1,0.002985750217936764,0.006582242287549889,1e-05,,
5.0,37,138750,0.59232995,1604,86,-94.78088989257813,0.8283195644617081,0.404271422252059,0.055029790848493576,720,0.061676040291786194,0.01462177,0.1,0.005786418802354352,0.005664738698396832,1e-05,,
5.0,38,142500,0.59491225,1644,86,-94.78162567832253,0.8134211450815201,0.41480518806069583,0.05502770468592644,740,0.023962780833244324,0.03165409,0.1,0.002866816302747808,0.006321803175590255,1e-05,,
5.0,39,146250,0.5956136700000001,1685,86,-94.78311576843262,0.8219490200281143,0.4190285646822304,0.05502789095044136,760,0.05627119913697243,0.026643846,0.1,0.003561760399570941,0.006382974672596901,1e-05,,
5.0,40,150000,0.5942687900000001,1748,85,-94.78385041554769,0.8267559111118317,0.45626189625666785,0.055025532841682434,780,0.05422534793615341,0.02073944,0.1,0.0029083751008432395,0.0060522398892013975,1e-05,0.6406009810971873,5.0
5.0,41,153750,0.59461581,1789,85,-94.78568815503802,0.8237559199333191,0.456163256903944,0.05502597242593765,800,0.050776563584804535,0.025254682,0.1,0.005938325989546258,0.005613539349620364,1e-05,,
5.0,42,157500,0.5967403,1829,86,-94.78329006195068,0.8206427842378616,0.425742850615643,0.05502890422940254,820,0.059838566929101944,0.024178894,0.1,0.007357337253753058,0.0060886051820125435,1e-05,,
5.0,43,161250,0.59596347,1871,86,-94.7787928199768,0.825826495885849,0.49546427637513263,0.05503347888588905,840,0.05607641115784645,0.01566542,0.1,0.010377585982427178,0.006361917668837123,1e-05,,
5.0,44,165000,0.5974649599999999,1911,86,-94.77748850308932,0.8363401740789413,0.4465604310398563,0.0550311803817749,860,0.050503674894571304,0.02532538,0.1,0.01343247253599632,0.005686064404793657,1e-05,,
5.0,45,168750,0.5908837100000001,1952,86,-94.78113793765797,0.8340790569782257,0.4842268818852437,0.05502694472670555,880,0.0656251534819603,0.025014453,0.1,0.013586974902268763,0.00640200968927649,1e-05,,
5.0,46,172500,0.5952462,1994,86,-94.78550618489584,0.8420257270336151,0.44671427859090423,0.055024489760398865,900,0.04473801329731941,0.020944098,0.1,0.0008882849467360066,0.005470334809312287,1e-05,,
5.0,47,176250,0.59410089,2036,86,-94.78629372914632,0.8398598730564117,0.49343649997350036,0.05502450838685036,920,-0.01189327985048294,0.047238823,0.1,0.0062778489501338994,0.005456175446872496,1e-05,,
5.0,48,180000,0.59548932,2077,86,-94.78641896565755,0.8345547467470169,0.44151427775543806,0.055024534463882446,940,0.035593751817941666,0.016485162,0.1,0.00402612525778879,0.005789372075426702,1e-05,,
5.0,49,183750,0.60296796,2118,86,-94.78578554789225,0.8445916771888733,0.46877380146761427,0.055025868117809296,960,0.035516802221536636,0.016550077,0.1,0.008647355429964679,0.005693209553525472,1e-05,,
5.0,50,187500,0.5997025400000001,2181,85,-94.78493027687072,0.8439073264598846,0.3817321363399969,0.055026423186063766,980,0.06287448108196259,0.012074828,0.1,0.004766228531911221,0.005054216250573518,1e-05,0.6456940086997998,5.0
5.0,51,191250,0.59990186,2223,86,-94.78275973002116,0.8407402038574219,0.4525872933290278,0.055029671639204025,1000,0.0324072390794754,0.01852294,0.1,0.00754880586996747,0.006169198265221591,1e-05,,
5.0,52,195000,0.5997325899999999,2264,86,-94.77907215465198,0.8497320115566254,0.3892467467156662,0.055033277720212936,1020,0.05254580080509186,0.0147232,0.1,0.0005389224154236351,0.005349437677597797,1e-05,,
5.0,53,198750,0.59648564,2304,86,-94.77630525476792,0.8413018733263016,0.47029410888687434,0.05503292381763458,1040,0.0421283096075058,0.022733342,0.1,0.005716149958575724,0.0059180405634619735,1e-05,,
5.0,54,202500,0.60168478,2343,86,-94.77818524678548,0.8522631525993347,0.45081903907780846,0.05503062158823013,1060,0.062271133065223694,0.020534828,0.1,-0.00026407502689910584,0.005227765291153143,1e-05,,
5.0,55,206250,0.59883537,2384,86,-94.77842401357798,0.8475159406661987,0.4330988920428074,0.055033233016729355,1080,0.03440757095813751,0.024525177,0.1,0.002713952268328444,0.005267702695877793,1e-05,,
5.0,56,210000,0.6030853,2424,86,-94.77717582702637,0.8541782051324844,0.42238570685731247,0.055032454431056976,1100,0.06391602754592896,0.015791787,0.1,0.00427128911944414,0.004931180044659414,1e-05,,
5.0,57,213750,0.60421874,2466,86,-94.77713917323521,0.8584675788879395,0.4654693799184835,0.05503314733505249,1120,0.07231762260198593,0.016825512,0.1,0.0013673326165676324,0.0048402151525286695,1e-05,,
5.0,58,217500,0.60301967,2506,86,-94.77790152809837,0.8525323420763016,0.4246363561431115,0.055030979216098785,1140,0.05940672755241394,0.017088424,0.1,0.0009314265509027173,0.004568618999010968,1e-05,,
5.0,59,221250,0.60270636,2546,86,-94.77899815241496,0.8608358055353165,0.4443809441290796,0.0550311878323555,1160,0.05594147741794586,0.016422264,0.1,0.004871687167709071,0.004952010145643726,1e-05,,
5.0,60,225000,0.6088175499999999,2609,86,-94.7779578815807,0.8512130975723267,0.4501168745770966,0.055032577365636826,1180,0.05394258350133896,0.017623048,0.1,-7.510935381891606e-05,0.005429584131872451,1e-05,0.6571686801924601,5.0
5.0,61,228750,0.6039247499999999,2649,86,-94.77782844543457,0.8606302589178085,0.41478570697130634,0.05503162741661072,1200,0.035131070762872696,0.021780854,0.1,0.0018755471996127415,0.004864188857609406,1e-05,,
5.0,62,232500,0.60493564,2690,86,-94.7803892696605,0.8556685000658035,0.4746806646765703,0.05502840131521225,1220,0.014584749937057495,0.02641027,0.1,0.008781327707112494,0.00561715302619097,1e-05,,
5.0,63,236250,0.60758147,2732,86,-94.7805585043771,0.8616337925195694,0.4278979520005773,0.055031947791576385,1240,0.04831324517726898,0.014076719,0.1,0.0023223429481497504,0.004984474642800965,1e-05,,
5.0,64,240000,0.6035853800000001,2773,86,-94.78046340942383,0.8607631027698517,0.4751764612025855,0.055027663707733154,1260,0.04716650769114494,0.016409537,0.1,0.009004819650824503,0.00488731407574104,1e-05,,
5.0,65,243750,0.60587265,2815,86,-94.78318894330194,0.8602635264396667,0.4855966303634512,0.05502764880657196,1280,0.04178081452846527,0.02297461,0.1,0.007826392036486279,0.004915408214882892,1e-05,,
5.0,66,247500,0.60836654,2858,86,-94.7833550983005,0.8620515316724777,0.4779523734921693,0.055027130991220474,1300,0.023984745144844055,0.021792352,0.1,0.002919383199081318,0.004954003320825804,1e-05,,
5.0,67,251250,0.60737895,2898,86,-94.78400029500325,0.8623761534690857,0.4636761820867347,0.05502673238515854,1320,0.01686929166316986,0.024735384,0.1,0.0030445645871184784,0.005428887341792385,1e-05,,
5.0,68,255000,0.60500933,2939,86,-94.78276329040527,0.859622910618782,0.4587499899547159,0.05502937734127045,1340,0.0335017554461956,0.02553372,0.1,0.007902679646662223,0.005023965495638549,1e-05,,
5.0,69,258750,0.60685757,2980,86,-94.77997608184815,0.8664837628602982,0.45236606235193905,0.05503082275390625,1360,0.05516935884952545,0.020321077,0.1,0.0041811074592323135,0.005125876612146385,1e-05,,
5.0,70,262500,0.6096650400000001,3044,86,-94.77776414971602,0.8664348870515823,0.47574435139295496,0.055033836513757706,1380,-0.014227323234081268,0.05480635,0.1,0.003574011544402883,0.005100711735921274,1e-05,0.6577147272207995,5.0
5.0,71,266250,0.6110375,3085,86,-94.77405536358174,0.8703873455524445,0.42395603666350673,0.05503805726766586,1400,-0.046503081917762756,0.061190654,0.1,0.004758401245089376,0.004959214723203331,1e-05,,
5.0,72,270000,0.61089804,3126,86,-94.77062819798788,0.8728499561548233,0.4115357076652193,0.05503886938095093,1420,0.05181989073753357,0.018874584,0.1,-0.0026402207851462596,0.004154273244300081,1e-05,,
5.0,73,273750,0.61113583,3166,86,-94.77090124650435,0.8676151037216187,0.4169220706215128,0.0550374835729599,1440,0.027298953384160995,0.023565771,0.1,0.0014770067411218819,0.0051716266866688705,1e-05,,
5.0,74,277500,0.6085270700000001,3207,86,-94.77201950073243,0.8715235739946365,0.47197141997516157,0.05503734573721886,1460,0.04054593667387962,0.03257557,0.1,0.00793301823695019,0.004873448364669457,1e-05,,
5.0,75,281250,0.60890623,3248,86,-94.77351649602254,0.8684822022914886,0.4145238033447337,0.05503472685813904,1480,0.063296839594841,0.015706705,0.1,0.002691893261387686,0.00479341724421829,1e-05,,
5.0,76,285000,0.61440691,3288,86,-94.77444347805447,0.8740707486867905,0.350603168276656,0.0550367571413517,1500,0.06765616685152054,0.014016871,0.1,-0.00044206047424789495,0.004675713810138404,1e-05,,
5.0,77,288750,0.61057333,3329,86,-94.77408988952637,0.8643189966678619,0.43853332604980094,0.05503414571285248,1520,-0.03140237182378769,0.05646396,0.1,0.004110595560071839,0.005428414322280636,1e-05,,
5.0,78,292500,0.6115973,3370,86,-94.7753225962321,0.8713993281126022,0.45877380249633765,0.05503551661968231,1540,0.04394526779651642,0.018251775,0.1,0.007696334976032156,0.004755667318628791,1e-05,,
5.0,79,296250,0.6138159799999999,3412,86,-94.77608481014477,0.8713060170412064,0.44499999213936353,0.05503186956048012,1560,0.001347556710243225,0.034869023,0.1,0.006669295361680201,0.004657713182078784,1e-05,,
5.0,80,300000,0.6146684,3474,86,-94.7769557072566,0.8743163049221039,0.48969229836231815,0.05503487214446068,1580,0.06319444626569748,0.019599658,0.1,0.012683529838720724,0.004341009033557314,1e-05,0.6590298677280141,5.0
5.0,81,303750,0.61191525,3514,86,-94.77375009710138,0.8709910362958908,0.4377922007877549,0.05503702908754349,1600,0.04779154062271118,0.01200634,0.1,0.003866692950011325,0.0043729708519425585,1e-05,,
5.0,82,307500,0.61633147,3553,86,-94.77310824394226,0.8721850365400314,0.41871427717705956,0.0550357848405838,1620,0.055449455976486206,0.016917082,0.1,0.0019138233893463586,0.004710725262702909,1e-05,,
5.0,83,311250,0.61281039,3595,86,-94.77390795813666,0.8726819008588791,0.48805554702347664,0.05503592640161514,1640,0.03175291419029236,0.021687815,0.1,0.010598724947670208,0.004882495950571158,1e-05,,
5.0,84,315000,0.61481564,3635,86,-94.77295036315918,0.8754799589514732,0.44067032251578686,0.05503818020224571,1660,0.014943256974220276,0.02505282,0.1,-0.000704827069803359,0.004633975462862649,1e-05,,
5.0,85,318750,0.61615781,3675,86,-94.77044261296591,0.8807907626032829,0.4611904687490702,0.0550389438867569,1680,0.046652741730213165,0.016248222,0.1,0.0023969073871843477,0.004456027824198827,1e-05,,
5.0,86,322500,0.61048511,3715,86,-94.77054600185818,0.8825098872184753,0.40647618353444465,0.05503891780972481,1700,0.05582243576645851,0.013980912,0.1,0.0038571548188159493,0.004121176361675478,1e-05,,
5.0,87,326250,0.61270538,3755,86,-94.77023374769422,0.8756095767021179,0.41036507080619533,0.05503883212804794,1720,0.060720015317201614,0.017209275,0.1,0.006024452778874936,0.004303884368467455,1e-05,,
5.0,88,330000,0.6167986400000001,3795,86,-94.77185180664063,0.8763257339596748,0.44554284823825585,0.05503619834780693,1740,0.00709320604801178,0.04626946,0.1,-0.0013330902711575687,0.00460623552731704,1e-05,,
5.0,89,333750,0.6188479699999999,3836,86,-94.77491540175218,0.8750216960906982,0.4682857048482849,0.055033765733242035,1760,0.04010680317878723,0.03436852,0.1,6.705246329422172e-05,0.0044146783694696545,1e-05,,
5.0,90,337500,0.61844505,3900,86,-94.77529922485351,0.8698885440826416,0.4757142775847266,0.05503581091761589,1780,0.05233962833881378,0.0190266,0.1,0.009478328369629535,0.004908969860601549,1e-05,0.6604656022878366,5.0
5.0,91,341250,0.62060536,3940,86,-94.77337998610277,0.8768135085701942,0.4323955962326951,0.055036548525094986,1800,0.005952976644039154,0.052604653,0.1,0.010613818613062664,0.004500405631887798,1e-05,,
5.0,92,345000,0.62085363,3980,86,-94.77214842902289,0.8689805567264557,0.4031587228204848,0.05503839999437332,1820,0.07048460841178894,0.02056545,0.1,0.0039034580943275426,0.0045979043636988435,1e-05,,
5.0,93,348750,0.6192231199999999,4021,86,-94.77071020943778,0.8754841908812523,0.45476529790820286,0.05503947287797928,1840,0.045688729733228683,0.02650458,0.1,0.005900490982419975,0.004573135329077819,1e-05,,
5.0,94,352500,0.6186516799999999,4062,86,-94.77033882141113,0.8772912174463272,0.4361818097457713,0.055038243532180786,1860,-0.0326811745762825,0.046366513,0.1,-0.00038297142039068045,0.004389454148159447,1e-05,,
5.0,95,356250,0.61824087,4102,86,-94.77157454057173,0.8799663782119751,0.4212857068124735,0.055037789046764374,1880,0.05191026255488396,0.01759835,0.1,-0.0006199335122279507,0.004275005516088145,1e-05,,
5.0,96,360000,0.62184165,4143,86,-94.77126291063097,0.8767150044441223,0.5147777673943589,0.055039066821336746,1900,0.039762191474437714,0.031324785,0.1,0.009029821975495057,0.004813749351241212,1e-05,,
5.0,97,363750,0.62169306,4184,86,-94.76882107074444,0.8776914924383163,0.45975823407240496,0.05504141002893448,1920,0.023906853049993515,0.04397331,0.1,0.0053281237615287105,0.0043592335472707276,1e-05,,
5.0,98,367500,0.62120397,4224,86,-94.76776216680354,0.8762136325240135,0.47454544734103943,0.05504053086042404,1940,0.04945903271436691,0.02384547,0.1,0.004136380468584236,0.004474437310868366,1e-05,,
5.0,99,371250,0.62449489,4265,87,-94.76892436100887,0.8770543411374092,0.46343955061165615,0.05504009127616882,1960,0.06616360694169998,0.021831203,0.1,0.005350599950841731,0.004184672383752724,1e-05,,
5.0,100,375000,0.6207468600000001,4329,86,-94.76968826293945,0.8809618204832077,0.5216857052239356,0.05503874644637108,1980,0.049890875816345215,0.032743372,0.1,0.0061883685173622725,0.0046665664750617,1e-05,0.6617295650023002,5.0
5.0,101,378750,0.6210928699999999,4368,86,-94.77254654566447,0.8843789622187614,0.4757499917022263,0.055035073310136795,2000,0.06219376251101494,0.02023707,0.1,0.005774625482831623,0.004654119701202338,1e-05,,
5.0,102,382500,0.6206741,4408,86,-94.77616240761496,0.8802786469459534,0.46783115962858907,0.05503321439027786,2020,0.048533666878938675,0.034759197,0.1,0.010200938780424855,0.00428028828993609,1e-05,,
5.0,103,386250,0.62215664,4448,86,-94.77673925919966,0.8797662854194641,0.4591688224685971,0.05503377690911293,2040,0.05198507383465767,0.017143294,0.1,-0.00020934645292135007,0.004446329734161158,1e-05,,
5.0,104,390000,0.62576159,4488,86,-94.77838602933016,0.8798120617866516,0.43540258946807375,0.05503012612462044,2060,0.052068762481212616,0.013416085,0.1,-0.00018512310868485624,0.004583606041375209,1e-05,,
5.0,105,393750,0.6248174999999999,4528,86,-94.78270336151122,0.8799966052174568,0.4770999926596414,0.05502688139677048,2080,0.05840552598237991,0.02961206,0.1,0.009008572047625734,0.004604983216850087,1e-05,,
5.0,106,397500,0.62496046,4569,86,-94.7837052822113,0.8782874643802643,0.46074999123229643,0.05502842366695404,2100,0.04965660721063614,0.024500802,0.1,0.00987875318033749,0.004881680093967588,1e-05,,
5.0,107,401250,0.62579258,4609,87,-94.78126228332519,0.882316567003727,0.4763047538371757,0.055031247437000275,2120,0.05608345940709114,0.019677807,0.1,0.0121694506083767,0.004401283434902628,1e-05,,
5.0,108,405000,0.62184038,4651,87,-94.78014215322641,0.8817151710391045,0.4493736187569224,0.05502978339791298,2140,0.05590807646512985,0.010807751,0.1,0.000348050490616349,0.004597375589387062,1e-05,,
5.0,109,408750,0.6223189699999999,4692,87,-94.7810666476979,0.881967730820179,0.47302520174587914,0.05503033101558685,2160,0.05273734778165817,0.021788824,0.1,0.0036061550428699027,0.004811851211878306,1e-05,,
5.0,110,412500,0.62606582,4754,86,-94.78017075061798,0.8811908289790154,0.49700891889006016,0.05503103509545326,2180,0.02988305315375328,0.035085943,0.1,0.004929552032154139,0.004299676065056701,1e-05,0.6615295375899626,5.0
5.0,111,416250,0.62428792,4795,86,-94.78335168361664,0.8794373273849487,0.47108927819499513,0.05502469837665558,2200,-0.0054921358823776245,0.05088664,0.1,0.008330368005012393,0.00481628251291113,1e-05,,
5.0,112,420000,0.6235306300000001,4837,86,-94.78857555389405,0.8785176053643227,0.4695118960487889,0.055022574961185455,2220,0.06440090388059616,0.02497178,0.1,0.0029184834849714423,0.00391418160579633,1e-05,,
5.0,113,423750,0.62454715,4877,86,-94.78926879035102,0.8824159502983093,0.4346984050702304,0.05502302199602127,2240,0.05850808694958687,0.026587619,0.1,0.0015643907162748425,0.004172193543571565,1e-05,,
5.0,114,427500,0.62467644,4917,86,-94.78763308525086,0.8826325833797455,0.3846428495060536,0.055025529116392136,2260,0.04948018491268158,0.015488016,0.1,-0.0016516678918004012,0.004623541721957736,1e-05,,
5.0,115,431250,0.6295305299999999,4958,86,-94.78663749694825,0.8810922652482986,0.4472142781322223,0.055024340748786926,2280,0.03595471382141113,0.019909665,0.1,0.0031576150847442744,0.004434477780679507,1e-05,,
5.0,116,435000,0.6246694799999999,4998,87,-94.78809198651994,0.8791496381163597,0.46909182990285836,0.055023059248924255,2300,-0.0009427443146705627,0.04953565,0.1,0.0002984907536372816,0.004771983355749398,1e-05,,
5.0,117,438750,0.63123336,5038,87,-94.78894911872015,0.8806516155600548,0.4317301511609306,0.05502293258905411,2320,0.007896214723587036,0.047992814,0.1,0.009271277093408515,0.004650880512781441,1e-05,,
5.0,118,442500,0.6270916100000001,5079,87,-94.78707708631244,0.8828329369425774,0.46645917556431543,0.05502687394618988,2340,0.0467710867524147,0.027187422,0.1,0.010539766991568321,0.004423900776808816,1e-05,,
5.0,119,446250,0.62999001,5120,87,-94.7837196643536,0.8793688490986824,0.419890102212174,0.05502849817276001,2360,0.06344608217477798,0.013848136,0.1,0.004369212268212346,0.0054119034168811945,1e-05,,
5.0,120,450000,0.6276065900000001,5182,86,-94.78293351067437,0.8804858848452568,0.4257142777658171,0.05502773076295853,2380,0.041233498603105545,0.023318913,0.1,0.0028555848238893972,0.004853359343380563,1e-05,0.6620928445752148,5.0
5.0,121,453750,0.6293362100000001,5224,86,-94.78501443862915,0.8804309293627739,0.4569285638150177,0.055024512112140656,2400,0.05863057076931,0.018886138,0.1,0.001970729386878034,0.004549763762406655,1e-05,,
5.0,122,457500,0.6300968,5264,86,-94.78762489318848,0.8798338696360588,0.43907142006675715,0.055024147033691406,2420,0.0568106472492218,0.020417428,0.1,-0.00028994198248151194,0.004385889379773289,1e-05,,
5.0,123,461250,0.6292812200000001,5304,86,-94.78771010504829,0.8822817578911781,0.41247618291915084,0.05502425506711006,2440,0.05624615028500557,0.017962545,0.1,-0.0007186240213604379,0.004667540393226469,1e-05,,
5.0,124,465000,0.63005935,5344,87,-94.78746769244854,0.8802610263228416,0.4576813103460993,0.05502515658736229,2460,0.029308609664440155,0.033726145,0.1,0.009462986293287191,0.004374013178032608,1e-05,,
5.0,125,468750,0.6265530599999999,5386,87,-94.78830284118652,0.8821959644556046,0.4669523729337379,0.05502180755138397,2480,0.04486178979277611,0.035387732,0.1,0.0033423620847914393,0.00460163452817748,1e-05,,
5.0,126,472500,0.62915532,5426,87,-94.79126065572103,0.8828214555978775,0.45624999127661187,0.05502072349190712,2500,0.0607648640871048,0.021539744,0.1,0.004022591622109673,0.004167084920724543,1e-05,,
5.0,127,476250,0.63360443,5466,87,-94.7924782647027,0.8854780942201614,0.4529682451264105,0.0550197958946228,2520,0.016535304486751556,0.036977842,0.1,0.002282680134503698,0.0039322186468376055,1e-05,,
5.0,128,480000,0.6262037100000001,5507,87,-94.7939579703591,0.882925420999527,0.4762207696637647,0.05501782149076462,2540,0.013546764850616455,0.035857268,0.1,0.010308930057614615,0.004663926515389573,1e-05,,
5.0,129,483750,0.63151207,5548,87,-94.7956014088222,0.8893026933073997,0.47949999090882817,0.05501696467399597,2560,0.07095210254192352,0.021897882,0.1,0.0016200035726109555,0.004149854139957045,1e-05,,
5.0,130,487500,0.6335078599999999,5612,86,-94.79497325603779,0.8842454925179482,0.46792306738833966,0.05501957982778549,2580,0.05188518762588501,0.023894124,0.1,0.006349042191721689,0.004665618637003577,1e-05,0.6636350965247129,5.0
