time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/clip_range,train/value_loss,train/n_updates,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
132,5.0,627000,0.63509605,5463,114,0.1,0.00381982783243681,2620,0.8970388695597649,-94.78279641958383,1e-05,0.012780654,0.0125746044878906,0.05502646788954735,0.04732724279165268,0.4599679363378061,,
133,5.0,631750,0.6325641900000001,5502,114,0.1,0.0042687301776216675,2640,0.8986113891005516,-94.78378960291545,1e-05,0.028145859,0.010324914783135072,0.05502832680940628,0.03607255592942238,0.48832290367378545,,
134,5.0,636500,0.63305341,5542,114,0.1,0.004215974899796912,2660,0.8967148959636688,-94.78188548943935,1e-05,0.03225505,0.01528146886592619,0.05503023415803909,0.01552332192659378,0.473583321675706,,
135,5.0,641250,0.63057166,5580,114,0.1,0.00418477059786462,2680,0.9006099477410316,-94.78151531797467,1e-05,0.040187072,0.014616991465023836,0.055027931928634644,0.027408551424741745,0.4657424120585237,,
136,5.0,646000,0.6331385199999999,5619,114,0.1,0.004437053841356115,2700,0.8974821642041206,-94.7843266356225,1e-05,0.028320132,0.009198619755561917,0.055026352405548096,0.017781656235456467,0.4681225377646293,,
137,5.0,650750,0.6346801,5658,115,0.1,0.004260213831157395,2720,0.8991958871483803,-94.78490142822265,1e-05,0.020759264,0.006613651958222342,0.055026616901159286,0.05520421639084816,0.41524241347232776,,
138,5.0,655500,0.63716665,5696,115,0.1,0.004044209816881145,2740,0.9040747061371803,-94.7848550415039,1e-05,0.017091008,0.008118053561449508,0.055026620626449585,0.05504827946424484,0.42970832301458967,,
139,5.0,660250,0.63532989,5734,115,0.1,0.003879607764316634,2760,0.9021542966365814,-94.78437874203637,1e-05,0.03869711,0.0035936886085518724,0.055027224123477936,-0.031962767243385315,0.3720357050786593,,
140,5.0,665000,0.6387316399999999,5795,114,0.1,0.004669108963086425,2780,0.8961625024676323,-94.78576610883077,1e-05,0.04374933,0.009887158112795696,0.05502457171678543,-0.0185549333691597,0.4617395703593502,5.0,0.6589504017829338
141,5.0,669750,0.6365394500000001,5834,114,0.1,0.00424183394240502,2800,0.8970330059528351,-94.78819216214694,1e-05,0.017286746,0.012399958605983303,0.055023275315761566,0.05577157810330391,0.4264871681825473,,
142,5.0,674500,0.63707258,5873,114,0.1,0.004648778367286118,2820,0.8951049745082855,-94.79123914669722,1e-05,0.020034267,0.003782852582690956,0.05501899868249893,0.05055990815162659,0.42717306584072035,,
143,5.0,679250,0.63743341,5912,114,0.1,0.004006424525048202,2840,0.9024494215846062,-94.79439456646259,1e-05,0.018670997,0.013142064027338649,0.05501796305179596,0.06406813859939575,0.48397434670716905,,
144,5.0,684000,0.63632496,5952,114,0.1,0.004299882935503354,2860,0.8977394700050354,-94.79445137610803,1e-05,0.024503937,0.006037213209620991,0.05501860752701759,0.029917653650045395,0.43385255347149304,,
145,5.0,688750,0.6386416399999999,5992,114,0.1,0.0040875176257358335,2880,0.9011859819293022,-94.7945194929074,1e-05,0.027176062,0.01284024661460961,0.055017903447151184,0.03779362142086029,0.47571793644068144,,
146,5.0,693500,0.6370337500000001,6030,114,0.1,0.004711442815001916,2900,0.8934577777981758,-94.79555960761176,1e-05,0.0149823325,0.009216023074396177,0.055016860365867615,0.036621589213609695,0.41351850725434447,,
147,5.0,698250,0.6405055900000001,6069,115,0.1,0.00408427871686096,2920,0.9037204682826996,-94.79722683376735,1e-05,0.023296429,0.0143773239234139,0.05501522868871689,0.051791153848171234,0.5165777664228032,,
148,5.0,703000,0.6376699100000001,6108,115,0.1,0.003932339053911467,2940,0.8990483358502388,-94.79866963341122,1e-05,0.027575066,0.01464074092049361,0.05501455068588257,0.027970191091299057,0.4671309399485056,,
149,5.0,707750,0.6406436000000001,6147,115,0.1,0.004084282508119941,2960,0.8986885249614716,-94.79690852695042,1e-05,0.022094114,0.013442935686634478,0.05501837283372879,0.06965799629688263,0.463458321753165,,
150,5.0,712500,0.6382056199999999,6208,114,0.1,0.003987388635251784,2980,0.9031093418598175,-94.79261130130652,1e-05,0.029312149,0.011916041275136017,0.05502162501215935,0.007161945104598999,0.45234089792762516,5.0,0.6614503149153452
151,5.0,717250,0.6390396800000001,6246,114,0.1,0.0039303476082612615,3000,0.9011075273156166,-94.79105326334636,1e-05,0.01671374,0.0047888908460508185,0.05502048134803772,0.05528666079044342,0.42225756485466703,,
152,5.0,722000,0.6378298599999999,6286,114,0.1,0.00435778959702778,3020,0.8988276198506355,-94.7913787206014,1e-05,0.038594708,0.015425411729167553,0.055021338164806366,0.020710580050945282,0.4879426963646741,,
153,5.0,726750,0.6386425,6325,114,0.1,0.004405075791291893,3040,0.9001510664820671,-94.7919334157308,1e-05,0.027796634,0.01480437928588605,0.05501975491642952,0.038084179162979126,0.45966665451259664,,
154,5.0,731500,0.63815281,6362,114,0.1,0.0039752920796335845,3060,0.9027874544262886,-94.79290344803421,1e-05,0.045154672,0.009247097626964034,0.05501939356327057,0.01391541212797165,0.4108518398021934,,
155,5.0,736250,0.64014861,6402,115,0.1,0.00443318051349541,3080,0.9008547365665436,-94.79330742575905,1e-05,0.02530177,0.014521988349617912,0.05501972511410713,0.04241054877638817,0.45009089915194744,,
156,5.0,741000,0.64053808,6440,115,0.1,0.004090306716777074,3100,0.9015941917896271,-94.79341676500108,1e-05,0.020059722,0.008871730012611814,0.055018696933984756,0.045619163662195206,0.45086804398904656,,
157,5.0,745750,0.63856612,6480,115,0.1,0.003971427301946801,3120,0.903437927365303,-94.7929254242868,1e-05,0.01772671,0.007407118070783329,0.05502104014158249,0.05456985905766487,0.4334924131730628,,
158,5.0,750500,0.63748516,6518,115,0.1,0.004053722160945957,3140,0.9033951014280319,-94.79177227020264,1e-05,0.01584774,0.01225610716032285,0.05502016842365265,0.06565836817026138,0.41299998833565044,,
159,5.0,755250,0.6413938400000001,6556,115,0.1,0.004351128057654326,3160,0.8979352712631226,-94.79224449793497,1e-05,0.018969396,0.011018976010308833,0.05502016097307205,0.05307456851005554,0.41981248868008453,,
160,5.0,760000,0.6408629,6617,114,0.1,0.004382196073937747,3180,0.8986131027340889,-94.79278738233778,1e-05,0.03473751,0.006201425653173125,0.055019669234752655,0.00994422473013401,0.44230554532647753,5.0,0.6619813602228409
161,5.0,764750,0.6386638499999999,6656,114,0.1,0.003803685981653292,3200,0.9016150906682014,-94.79054875229345,1e-05,0.02145722,0.015070931325890284,0.05502396449446678,0.06179489195346832,0.4581818066269272,,
162,5.0,769500,0.6406172600000001,6694,114,0.1,0.0038650462973035043,3220,0.9031878188252449,-94.7865572894061,1e-05,0.020441836,0.010821266237794535,0.0550261065363884,0.05073912441730499,0.4496944334771898,,
163,5.0,774250,0.6414428000000001,6734,114,0.1,0.004161970917808099,3240,0.9033649861812592,-94.7859204779731,1e-05,0.027591819,0.013106866644386251,0.055025383830070496,0.0347527414560318,0.48162221040059294,,
164,5.0,779000,0.6410018599999999,6772,115,0.1,0.004243323092149305,3260,0.9028800502419472,-94.78481483459473,1e-05,0.031631514,0.009856080959037571,0.05502814054489136,-0.001967240124940872,0.46783927379264717,,
165,5.0,783750,0.6414443599999999,6812,115,0.1,0.004114667313973396,3280,0.8996995836496353,-94.78517424754607,1e-05,0.04621767,0.01062977333921522,0.05502485856413841,-0.014507230371236801,0.46579485977641666,,
166,5.0,788500,0.6406177200000001,6851,115,0.1,0.003884378414312821,3300,0.9052903205156326,-94.78752163478306,1e-05,0.026116863,0.016244500542956213,0.05502389371395111,0.03082907944917679,0.49086308283953084,,
167,5.0,793250,0.6388033799999999,6891,115,0.1,0.004320562198214853,3320,0.899503119289875,-94.78764142990113,1e-05,0.027913705,0.018095715509807025,0.055024392902851105,0.005715597420930862,0.5041718629644796,,
168,5.0,798000,0.64043506,6930,115,0.1,0.003943681797215668,3340,0.9028051719069481,-94.78793436686198,1e-05,0.01981611,0.011423052009607764,0.05502324923872948,0.03969794139266014,0.4634679372697018,,
169,5.0,802750,0.64184684,6969,115,0.1,0.0038357912703456047,3360,0.9041323363780975,-94.78954960505168,1e-05,0.027889939,0.012686733132109943,0.05502248555421829,0.029485465958714485,0.4818437385974297,,
170,5.0,807500,0.63991445,7030,114,0.1,0.004160888514681054,3380,0.9008117169141769,-94.7910685039702,1e-05,0.03088212,0.017581350881511755,0.05501953512430191,0.03353323042392731,0.4622202256040293,5.0,0.6611041723859784
171,5.0,812250,0.6391187500000001,7070,114,0.1,0.004182928211780058,3400,0.9022713527083397,-94.79239622328016,1e-05,0.040023495,0.010632326104124594,0.0550215020775795,-0.005186449736356735,0.4697166555157552,,
172,5.0,817000,0.64113256,7110,114,0.1,0.003987996324091607,3420,0.9046507701277733,-94.78937872250874,1e-05,0.032074347,0.011151064222004448,0.05502431094646454,0.028731849044561386,0.4588020726223476,,
173,5.0,821750,0.64019293,7148,114,0.1,0.0039779989259494915,3440,0.9043992832303047,-94.78836393810454,1e-05,0.018311009,0.006862025386426548,0.055022794753313065,0.06832554936408997,0.40269046706768374,,
174,5.0,826500,0.6433309999999999,7186,115,0.1,0.0038286151629025964,3460,0.9012179374694824,-94.78853454589844,1e-05,0.015196487,0.007809264266832006,0.05502457171678543,0.03860952705144882,0.4150454438263268,,
175,5.0,831250,0.63713186,7226,115,0.1,0.0038722463864057015,3480,0.9030672237277031,-94.78570312923856,1e-05,0.029765807,0.011361483036997373,0.055027663707733154,0.030083853751420975,0.47102082196700695,,
176,5.0,836000,0.64062713,7264,115,0.1,0.003476728399982676,3500,0.9069957956671715,-94.78270867087625,1e-05,0.042673897,0.01310630352375191,0.05502939224243164,0.033931609243154526,0.4856742301701822,,
177,5.0,840750,0.6421682400000001,7302,115,0.1,0.004297970823891875,3520,0.9019633382558823,-94.78312772115072,1e-05,0.01959184,0.013813332128912715,0.055026814341545105,0.04484950006008148,0.4383124882264787,,
178,5.0,845500,0.64045483,7340,115,0.1,0.003937561628020679,3540,0.9032428190112114,-94.78607933044434,1e-05,0.020607384,0.00876370534154268,0.05502469837665558,0.044767431914806366,0.4378166554495692,,
179,5.0,850250,0.6424720500000001,7378,115,0.1,0.003908786561417704,3560,0.908074140548706,-94.78836092631022,1e-05,0.06433607,0.013051946084537006,0.05502335727214813,-0.08752060681581497,0.4329249884514138,,
180,5.0,855000,0.6411350399999999,7440,114,0.1,0.0039652572123883055,3580,0.9012484475970268,-94.7881365262545,1e-05,0.028399842,0.016722360767519623,0.055024389177560806,0.06031555309891701,0.5080512696650261,5.0,0.6604793635088688
181,5.0,859750,0.64090455,7477,114,0.1,0.003858406067593023,3600,0.9024862796068192,-94.78780225118001,1e-05,0.016190296,0.0022302118834098533,0.05502411723136902,0.05260142311453819,0.3747777686583706,,
182,5.0,864500,0.6394001500000001,7515,115,0.1,0.003672492294572294,3620,0.9076613634824753,-94.78763298034669,1e-05,0.018062072,0.005632479013380363,0.05502454563975334,0.022684969007968903,0.4042749899144595,,
183,5.0,869250,0.64390739,7553,115,0.1,0.0037497734107698,3640,0.908173143863678,-94.78778706303349,1e-05,0.04510261,0.006061073158455884,0.055024005472660065,-0.029756266623735428,0.4347592488586627,,
184,5.0,874000,0.6423190699999999,7594,115,0.1,0.003657143100038714,3660,0.9053763076663017,-94.79181046485901,1e-05,0.024620637,0.016683624636114853,0.05501732975244522,0.030952874571084976,0.47098957111496326,,
185,5.0,878750,0.6410480599999999,7634,115,0.1,0.003750684138088088,3680,0.9030464962124825,-94.79610045296805,1e-05,0.04464775,0.008760291664173562,0.05501713976264,-0.023299649357795715,0.4664107022208295,,
186,5.0,883500,0.64196534,7672,115,0.1,0.0037622740401679444,3700,0.9074883684515953,-94.79646654482241,1e-05,0.020897632,0.012508358388235863,0.05501655861735344,0.06828730553388596,0.42548147019136834,,
187,5.0,888250,0.64180162,7710,115,0.1,0.0041389920039191135,3720,0.902018740773201,-94.79633829025995,1e-05,0.017681357,0.010594960792800912,0.055017247796058655,0.04122801870107651,0.4118928458364237,,
188,5.0,893000,0.64029296,7749,115,0.1,0.004071388798599531,3740,0.8998814523220062,-94.79505498976934,1e-05,0.031737696,0.011169093293553263,0.05501910299062729,0.026026124134659767,0.4716309400053606,,
189,5.0,897750,0.63833419,7787,115,0.1,0.0039947135105841995,3760,0.9028805494308472,-94.79363643761837,1e-05,0.047770515,0.011084352984956497,0.05501957982778549,0.010649271309375763,0.4476212015488383,,
190,5.0,902500,0.64472768,7849,114,0.1,0.0037965189846646454,3780,0.9041625261306763,-94.79652828640408,1e-05,0.04309203,0.011306237064286904,0.05501270294189453,0.01629737764596939,0.47429859902347543,5.0,0.6597594258372845
191,5.0,907250,0.6399678299999999,7887,115,0.1,0.004451270868173904,3800,0.9019159972667694,-94.80402231852213,1e-05,0.026875501,0.01232722633448559,0.05500870198011398,0.024646945297718048,0.45475554417197905,,
192,5.0,912000,0.6447978000000001,7927,115,0.1,0.004130344707352508,3820,0.9023094549775124,-94.80479950677781,1e-05,0.022216225,0.009019562364358415,0.055010661482810974,0.041788361966609955,0.47849998819264805,,
193,5.0,916750,0.6397139100000001,7966,115,0.1,0.004246972085004954,3840,0.9054871797561646,-94.80332463582357,1e-05,0.014442231,0.005215594363273174,0.05501079559326172,0.046837978065013885,0.413174232483531,,
194,5.0,921500,0.6429872699999999,8005,115,0.1,0.003834401982991646,3860,0.9061039164662361,-94.80298233032227,1e-05,0.016870504,0.00821002702439889,0.055011190474033356,0.0364665612578392,0.42851850762100957,,
195,5.0,926250,0.6413499899999999,8045,115,0.1,0.004123189630826899,3880,0.903936505317688,-94.80389966777727,1e-05,0.038383864,0.011742351046358242,0.05500981956720352,0.0358523428440094,0.5378039071847703,,
196,5.0,931000,0.64766142,8083,115,0.1,0.00393941808830608,3900,0.90559421479702,-94.80456838896781,1e-05,0.0284973,0.006939943750307757,0.055009886622428894,0.009845379739999771,0.4322196861884246,,
197,5.0,935750,0.64516036,8122,115,0.1,0.0040568587861748205,3920,0.9064607173204422,-94.80356693267822,1e-05,0.024721002,0.007892166359472971,0.05501152202486992,0.019998542964458466,0.42860415565082804,,
198,5.0,940500,0.64203726,8162,115,0.1,0.004100014218009818,3940,0.9014954790472984,-94.80076767359024,1e-05,0.019995881,0.008731947872783967,0.05501535162329674,0.07292880862951279,0.4508012702437834,,
199,5.0,945250,0.64378066,8200,115,0.1,0.0037689843863093603,3960,0.9060762673616409,-94.79778004964193,1e-05,0.021658316,0.005646197272970674,0.055015478283166885,0.046555861830711365,0.44659998947909724,,
200,5.0,950000,0.64447817,8262,114,0.1,0.004269361202669744,3980,0.9022266939282417,-94.79730455610488,1e-05,0.039404932,0.015712150063547585,0.055016905069351196,0.01944558694958687,0.5017777659490498,5.0,0.6607061828746563
201,5.0,954750,0.6448384,8299,115,0.1,0.003592661107648854,4000,0.9065346866846085,-94.79683939615886,1e-05,0.029845124,0.00934510593958205,0.05501578003168106,0.048988983035087585,0.45201850884283584,,
202,5.0,959500,0.6419462800000001,8339,115,0.1,0.0038752430314928587,4020,0.9061963558197021,-94.7966001922009,1e-05,0.027807325,0.013855375722037329,0.05501817911863327,0.05544948950409889,0.4829313608854279,,
203,5.0,964250,0.6420734400000001,8377,115,0.1,0.004093452216669296,4040,0.9058240205049515,-94.79438707987468,1e-05,0.016141212,0.007182942435749343,0.05501902475953102,0.0595499724149704,0.4122999891374881,,
204,5.0,969000,0.6462613400000001,8417,115,0.1,0.0041293649487973505,4060,0.8997295796871185,-94.79300923347473,1e-05,0.021246022,0.013682643520965787,0.055020879954099655,0.074112169444561,0.5084479047586986,,
205,5.0,973750,0.64294982,8456,115,0.1,0.003991009571099988,4080,0.9049888029694557,-94.790002147968,1e-05,0.018091548,0.004732520296904858,0.05502380058169365,0.05217515304684639,0.4584807575680315,,
206,5.0,978500,0.64584296,8494,115,0.1,0.0036517837273311758,4100,0.9056763797998428,-94.78735391525996,1e-05,0.03018123,0.014940074357589404,0.05502523481845856,0.0338379442691803,0.393559514094765,,
207,5.0,983250,0.64238556,8535,115,0.1,0.00409703773756822,4120,0.9033418148756027,-94.78663548787435,1e-05,0.022534268,0.013077373935621174,0.055024925619363785,0.04322343319654465,0.51601665376996,,
208,5.0,988000,0.6444102599999999,8574,115,0.1,0.0037924038731337833,4140,0.9056113511323929,-94.78941701253255,1e-05,0.021851545,0.008555982422078763,0.0550212599337101,0.047430384904146194,0.46163193282490184,,
209,5.0,992750,0.64413523,8613,115,0.1,0.004023911511952368,4160,0.9037960022687912,-94.79307687547472,1e-05,0.025088957,0.016593456404283443,0.055018290877342224,0.05941537767648697,0.47000693251352965,,
210,5.0,997500,0.6450216600000002,8674,114,0.1,0.003628559675998986,4180,0.9071468710899353,-94.79568845113118,1e-05,0.022547575,0.008265156238126169,0.0550166592001915,0.04578696936368942,0.4624666558485478,5.0,0.6606657381954242
211,5.0,1002250,0.64389623,8712,115,0.1,0.003965100428004834,4200,0.9040206745266914,-94.79718322753907,1e-05,0.04357292,0.010117746355832243,0.0550159327685833,-0.006360821425914764,0.46080301826340003,,
212,5.0,1007000,0.6467704900000001,8751,115,0.1,0.003968330861189989,4220,0.9032309576869011,-94.79771751121238,1e-05,0.02212972,0.007938811561730206,0.05501540005207062,0.04310036078095436,0.4345277668028656,,
213,5.0,1011750,0.6446845,8788,115,0.1,0.004015724410225327,4240,0.9075483828783035,-94.79868810017904,1e-05,0.022251422,0.011449400375215912,0.05501481890678406,0.05292447656393051,0.45539165517004826,,
214,5.0,1016500,0.6461183799999999,8828,115,0.1,0.003912336184432552,4260,0.9048435986042023,-94.7988268171038,1e-05,0.028497085,0.011183096377730255,0.055014535784721375,0.0591348260641098,0.48204760712438394,,
215,5.0,1021250,0.6458630399999999,8867,115,0.1,0.0036141478880427967,4280,0.9078013747930527,-94.80116612361027,1e-05,0.02507213,0.011699072074162983,0.055010806769132614,0.05039328336715698,0.46511537321747687,,
216,5.0,1026000,0.6459810400000001,8905,115,0.1,0.003675524113835612,4300,0.9093248397111893,-94.80443061192831,1e-05,0.020396648,0.010136917588487759,0.05500905215740204,0.04747651889920235,0.45012498838283743,,
217,5.0,1030750,0.64662547,8943,115,0.1,0.004223979262834681,4320,0.9046313539147377,-94.80399751209077,1e-05,0.027300293,0.014456315063207598,0.055011872202157974,0.03366924449801445,0.4754702259165545,,
218,5.0,1035500,0.6474706100000002,8982,115,0.1,0.003861666447835777,4340,0.9060550779104233,-94.80249888102213,1e-05,0.044993747,0.014763179451286267,0.05501098930835724,0.009948186576366425,0.45465908027959595,,
219,5.0,1040250,0.64801266,9021,115,0.1,0.003848553455900401,4360,0.9070873633027077,-94.8047945912679,1e-05,0.025020743,0.016746717810490117,0.05500846728682518,0.07065366953611374,0.4774333214977135,,
220,5.0,1045000,0.64390811,9081,115,0.1,0.003975600983747946,4380,0.9101722165942192,-94.80553752354213,1e-05,0.02913251,0.011614591381183358,0.055009566247463226,0.025949690490961075,0.5013571303093894,5.0,0.6588678972011006
221,5.0,1049750,0.6442365200000001,9122,115,0.1,0.004106087130882467,4400,0.9028723239898682,-94.8029886563619,1e-05,0.026261672,0.014813938101291727,0.05501268059015274,0.03168249502778053,0.495937487037736,,
222,5.0,1054500,0.64437994,9159,115,0.1,0.0037064192219016454,4420,0.9040882885456085,-94.80037546793619,1e-05,0.018278977,0.013803790323798602,0.05501432716846466,0.027013232931494713,0.44359998881351204,,
223,5.0,1059250,0.6471656899999999,9199,115,0.1,0.0041662989323958755,4440,0.903460793197155,-94.79844907124837,1e-05,0.01739345,0.007582303199717225,0.05501588433980942,0.05168367922306061,0.451099988304389,,
224,5.0,1064000,0.6431318500000001,9239,115,0.1,0.004173804229191904,4460,0.9031958356499672,-94.7979637145996,1e-05,0.04780832,0.021012711087173945,0.055015336722135544,0.037382230162620544,0.5185595118595908,,
225,5.0,1068750,0.64345881,9279,115,0.1,0.004031039646713797,4480,0.9030409157276154,-94.79855094678474,1e-05,0.03563281,0.011486082444852058,0.055014848709106445,0.043023161590099335,0.4440681701300271,,
226,5.0,1073500,0.64477391,9318,115,0.1,0.003921520243845104,4500,0.9005803987383842,-94.80030523935953,1e-05,0.03316216,0.018142307881599082,0.055012233555316925,-0.02276625856757164,0.5233854041784071,,
227,5.0,1078250,0.64440981,9358,115,0.1,0.003957083052401209,4520,0.899758905172348,-94.80252716427758,1e-05,0.03751805,0.007308947008296284,0.05501105636358261,0.009223107248544693,0.48072022546437526,,
228,5.0,1083000,0.64879259,9397,115,0.1,0.004021044027952788,4540,0.8988154083490372,-94.80436818864611,1e-05,0.043535214,0.01442739164027444,0.055009011179208755,0.04045286402106285,0.4672430441236227,,
229,5.0,1087750,0.64642484,9435,115,0.1,0.00388708704461654,4560,0.9033125042915344,-94.80729810274565,1e-05,0.029570714,0.019675104130249876,0.055006079375743866,0.020772460848093033,0.5118461415410424,,
230,5.0,1092500,0.6453479300000001,9497,115,0.1,0.004071246512596392,4580,0.9022794961929321,-94.80762629191081,1e-05,0.028546685,0.01613700731980973,0.05500820279121399,0.05222253501415253,0.4887777661252767,5.0,0.6594561622978905
231,5.0,1097250,0.64473842,9536,115,0.1,0.003810815000906587,4600,0.9010939672589302,-94.80748129950629,1e-05,0.030866547,0.011474745185180737,0.05500684678554535,0.01377243921160698,0.5121388762801264,,
232,5.0,1102000,0.6455356999999999,9575,115,0.1,0.0039372575017764715,4620,0.9065588116645813,-94.80761896769205,1e-05,0.02305842,0.01005414962726221,0.05500820279121399,0.04033106565475464,0.44571968484387703,,
233,5.0,1106750,0.64833852,9613,115,0.1,0.003613162802066654,4640,0.9060020595788956,-94.80891606648763,1e-05,0.04545333,0.012860312404453485,0.05500426143407822,0.019027821719646454,0.4152499885763973,,
234,5.0,1111500,0.64610611,9654,115,0.1,0.003991703058127314,4660,0.9041068106889725,-94.81470493316651,1e-05,0.031424735,0.017010432577345906,0.054998718202114105,0.021640386432409286,0.5113124872371554,,
235,5.0,1116250,0.64636446,9692,115,0.1,0.003886773874789166,4680,0.9051257148385048,-94.81895362006293,1e-05,0.020454383,0.010761708062527974,0.05499672889709473,0.06648904830217361,0.4845624885871075,,
236,5.0,1121000,0.6459642000000001,9731,115,0.1,0.003725443240061092,4700,0.9051504954695702,-94.82122111850315,1e-05,0.026930302,0.015980708883011376,0.05499434471130371,0.0449102409183979,0.5044583216607054,,
237,5.0,1125750,0.6474219699999999,9771,115,0.1,0.004337849647050635,4720,0.902983270585537,-94.82422196524483,1e-05,0.024364904,0.016354021943632516,0.05499233305454254,0.047360509634017944,0.47439284532863113,,
238,5.0,1130500,0.6447523,9809,115,0.1,0.003916729042410022,4740,0.9043725356459618,-94.82554329766168,1e-05,0.036901277,0.01482631974491451,0.05499177798628807,0.025798441842198372,0.46090739570834016,,
239,5.0,1135250,0.6453085299999999,9848,115,0.1,0.0038502981604930635,4760,0.9047239944338799,-94.82539812723796,1e-05,0.034377184,0.019951332855961526,0.054993048310279846,0.02460257150232792,0.5011597107074016,,
240,5.0,1140000,0.6453243800000001,9910,115,0.1,0.003764422112502731,4780,0.9061183035373688,-94.8248651553423,1e-05,0.023405692,0.016937706543448568,0.054991718381643295,0.028453534469008446,0.5181217818234403,5.0,0.6610455067236248
241,5.0,1144750,0.64465339,9948,115,0.1,0.0037030981572267288,4800,0.904260665178299,-94.82679847081502,1e-05,0.024020309,0.00984973676382746,0.05499015003442764,0.051860511302948,0.4334374888877695,,
242,5.0,1149500,0.64618008,9986,115,0.1,0.004158844900990112,4820,0.9035094082355499,-94.82877029842801,1e-05,0.029038308,0.019663154207654663,0.05498834699392319,-0.008314624428749084,0.5159027643695784,,
243,5.0,1154250,0.6456649099999998,10025,115,0.1,0.003872595770129313,4840,0.9056375995278358,-94.8304441579183,1e-05,0.026121324,0.009286243457962702,0.05498751625418663,0.03177768737077713,0.4421416553979119,,
244,5.0,1159000,0.64442831,10064,115,0.1,0.0038611707956685373,4860,0.9028908163309097,-94.83318021138508,1e-05,0.042613238,0.0178730401981292,0.05498331040143967,0.014501150697469711,0.4731666544654096,,
245,5.0,1163750,0.6473654499999999,10101,115,0.1,0.003989885411768531,4880,0.9013495892286301,-94.83696517944335,1e-05,0.036832433,0.017964145205544537,0.05498151108622551,0.03146181255578995,0.4560416548687499,,
246,5.0,1168500,0.6410883100000001,10141,115,0.1,0.004006193548691674,4900,0.9038386568427086,-94.83857854207356,1e-05,0.03970834,0.017563775385349555,0.054980479180812836,0.015869971364736557,0.4948205003144745,,
247,5.0,1173250,0.64535481,10181,115,0.1,0.0036888796913747985,4920,0.9039720445871353,-94.84072079780775,1e-05,0.043205857,0.015254271602312842,0.054977256804704666,0.026689177379012108,0.5285512685047414,,
248,5.0,1178000,0.6473312800000001,10219,115,0.1,0.004220401297789067,4940,0.8998843282461166,-94.84221366599753,1e-05,0.024685957,0.015219079951880751,0.054978590458631516,0.04099958389997482,0.45324998907744884,,
249,5.0,1182750,0.64416059,10257,115,0.1,0.004303079262220611,4960,0.8975222483277321,-94.84011797587077,1e-05,0.040363844,0.020134541952133655,0.054980576038360596,-0.0012845322489738464,0.5007166537176818,,
250,5.0,1187500,0.6465369400000001,10317,115,0.1,0.003831001105859424,4980,0.905240498483181,-94.83850314978397,1e-05,0.044004798,0.023439815358641408,0.054980989545583725,0.004648074507713318,0.48634089753455056,5.0,0.6582940459843636
251,5.0,1192250,0.6459663799999998,10356,115,0.1,0.0037885024619754406,5000,0.90190289914608,-94.83907477060954,1e-05,0.026360475,0.012298890925717692,0.054979972541332245,0.05354545637965202,0.4587604041754579,,
252,5.0,1197000,0.64561742,10394,115,0.1,0.00395031176050435,5020,0.900193989276886,-94.84072474726925,1e-05,0.019486263,0.007944369947790518,0.054977912455797195,0.04903396964073181,0.45662035951045926,,
253,5.0,1201750,0.64201995,10432,115,0.1,0.003815200133249164,5040,0.9055282846093178,-94.84300883900036,1e-05,0.024708718,0.018352071753964104,0.05497640371322632,0.026641041040420532,0.4780227161069034,,
254,5.0,1206500,0.6469516,10471,115,0.1,0.004322839894582733,5060,0.8977883383631706,-94.84496553861177,1e-05,0.039630573,0.021971649960852838,0.05497444421052933,0.01983831450343132,0.5103910121923456,,
255,5.0,1211250,0.6441823600000001,10509,115,0.1,0.004220310762701999,5080,0.899943083524704,-94.84585749308268,1e-05,0.01874773,0.014913097105890512,0.05497483164072037,0.04438047111034393,0.44240475130444834,,
256,5.0,1216000,0.6437552200000001,10546,115,0.1,0.0036646037040987895,5100,0.9028334245085716,-94.84485368274507,1e-05,0.038738303,0.0225463358711955,0.05497642606496811,0.005575254559516907,0.4871190337331167,,
257,5.0,1220750,0.6431726999999999,10585,115,0.1,0.0038336121387934933,5120,0.8968341052532196,-94.84311182657878,1e-05,0.032682434,0.015258661611755582,0.05497783049941063,0.023960810154676437,0.47981665496093534,,
258,5.0,1225500,0.6421346,10622,115,0.1,0.004008925992820878,5140,0.9010918810963631,-94.8418974240621,1e-05,0.03200775,0.016997463116321016,0.05497826263308525,0.05272999778389931,0.4729791547268784,,
259,5.0,1230250,0.6492804699999999,10661,115,0.1,0.003925379664129154,5160,0.9009957313537598,-94.84218396273526,1e-05,0.049597364,0.018102597128583996,0.05497708171606064,-0.0021626651287078857,0.5047348369477374,,
260,5.0,1235000,0.64759451,10722,115,0.1,0.004293889942169754,5180,0.8978274837136269,-94.84357519438772,1e-05,0.023711441,0.02409971368471408,0.05497623234987259,0.001527596265077591,0.5215757447436,5.0,0.6594856280048331
261,5.0,1239750,0.64662081,10761,115,0.1,0.004046538127162917,5200,0.8980272188782692,-94.84350599809126,1e-05,0.027503707,0.02070306691896969,0.05497713387012482,0.031951598823070526,0.4953939258431395,,
