time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/clip_range,train/value_loss,train/n_updates,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
13,5.0,61750,0.5873439699999999,566,109,0.1,0.009685479073474805,240,0.7165619134902954,-94.78375913302104,1e-05,0.024531668,0.01245105009441011,0.05502728000283241,0.03882718086242676,0.4829687374847708,,
14,5.0,66500,0.5842617099999999,607,109,0.1,0.009207621958155773,260,0.7317436635494232,-94.78116562157346,1e-05,0.021643644,0.012038043934300496,0.055030457675457,0.04317263886332512,0.49727630347765067,,
15,5.0,71250,0.58369643,647,110,0.1,0.010745738133846317,280,0.7244028449058533,-94.7800108909607,1e-05,0.022459129,0.0065386068586994915,0.0550294890999794,0.06338216364383698,0.48080207166591815,,
16,5.0,76000,0.58860457,686,110,0.1,0.009331847146330844,300,0.7495371103286743,-94.78089686802456,1e-05,0.020658692,0.012208267148409249,0.05502963811159134,0.029232442378997803,0.4817678442291383,,
17,5.0,80750,0.58722106,727,110,0.1,0.008668635688566913,320,0.7495534121990204,-94.7777345304136,1e-05,0.028058087,0.00603843355498968,0.05503400042653084,0.03726593405008316,0.4929768401103232,,
18,5.0,85500,0.58126976,767,111,0.1,0.008079481192339116,340,0.7558566629886627,-94.77428792317708,1e-05,0.026633086,0.015024443336528167,0.055036406964063644,0.03308327496051788,0.4979487060581167,,
19,5.0,90250,0.58535942,806,111,0.1,0.008591022885714969,360,0.7639500051736832,-94.77131825401669,1e-05,0.020645695,0.01555743925972326,0.055038198828697205,0.058743275701999664,0.48261308202830455,,
20,5.0,95000,0.5873571599999999,869,109,0.1,0.007867468880075548,380,0.7737725228071213,-94.77050392998589,1e-05,0.029782658,0.013369920279656071,0.0550379604101181,0.018880371004343033,0.4819499875801719,5.0,0.6127906797224789
21,5.0,99750,0.5857168500000001,908,109,0.1,0.008600328248840841,400,0.7747984379529953,-94.77138912316525,1e-05,0.03461121,0.007733308944070672,0.05503746122121811,-0.0038792788982391357,0.40353029176423494,,
22,5.0,104500,0.58129396,949,110,0.1,0.00822475948733174,420,0.7765451967716217,-94.77026160346138,1e-05,0.028157974,0.007782906853464213,0.055039264261722565,0.008062854409217834,0.45872776587286757,,
23,5.0,109250,0.58964117,990,110,0.1,0.0076650195095377665,440,0.7770793586969376,-94.7688705444336,1e-05,0.031148842,0.013172595575917502,0.05504037067294121,0.017484404146671295,0.48344269691830655,,
24,5.0,114000,0.5885223300000001,1030,110,0.1,0.007864399941657515,460,0.7853676527738571,-94.7715659459432,1e-05,0.024584377,0.010850918593882819,0.055033862590789795,0.03986208513379097,0.4590885303836937,,
25,5.0,118750,0.58941417,1070,110,0.1,0.0075853083367374815,480,0.7940529435873032,-94.77475618304628,1e-05,0.019883601,0.01607083916100105,0.05503589287400246,0.055074404925107956,0.43632574653478734,,
26,5.0,123500,0.59084632,1108,111,0.1,0.007651796365999395,500,0.7937541902065277,-94.77378888811384,1e-05,0.02540274,0.012461764814097213,0.05503519997000694,0.02481226995587349,0.4710773691224555,,
27,5.0,128250,0.58799827,1147,111,0.1,0.007037208121295812,520,0.8044034838676453,-94.77662207285563,1e-05,0.021362776,0.00685548694462906,0.05503047630190849,0.061922673135995865,0.4653124877587996,,
28,5.0,133000,0.5894005099999999,1185,112,0.1,0.00696375311161272,540,0.8022984266281128,-94.77917163555439,1e-05,0.025931686,0.012383186042717756,0.05503121018409729,0.04482428357005119,0.47409614307495457,,
29,5.0,137750,0.5927683900000001,1225,112,0.1,0.007754405450800227,560,0.8023421913385391,-94.78001713222928,1e-05,0.025131742,0.011437741242816692,0.055028967559337616,0.04659177362918854,0.5073240620101354,,
30,5.0,142500,0.59386045,1288,110,0.1,0.007011538387935919,580,0.8061540871858597,-94.78194891611734,1e-05,0.022021351,0.009931533702651362,0.055027540773153305,0.05352158844470978,0.4773281136537359,5.0,0.6355672848538229
31,5.0,147250,0.5941008,1327,110,0.1,0.007609440223868226,600,0.8058825135231018,-94.78155114310128,1e-05,0.041764926,0.015723441842831865,0.055030614137649536,0.015384819358587265,0.4833452257671438,,
32,5.0,152000,0.5940588800000001,1366,111,0.1,0.007081307499020389,620,0.8063323199748993,-94.77942622791637,1e-05,0.039046552,0.011747175012123376,0.055030569434165955,0.013374261558055878,0.4898939274406681,,
33,5.0,156750,0.59512781,1405,111,0.1,0.0068336674352534686,640,0.8132814168930054,-94.77989949935522,1e-05,0.040022235,0.008250917983689116,0.05503023788332939,-0.043392837047576904,0.4619615277741104,,
34,5.0,161500,0.5930980899999999,1443,111,0.1,0.006460069161645757,660,0.8107242733240128,-94.77923698425293,1e-05,0.018480275,0.010079236195671307,0.05503176525235176,0.06145749241113663,0.39820832244392174,,
35,5.0,166250,0.5943116300000001,1482,112,0.1,0.006904444201753881,680,0.8122744411230087,-94.7767108623798,1e-05,0.024663204,0.012858819285847208,0.05503414571285248,0.0593070462346077,0.4719999877377771,,
36,5.0,171000,0.59046533,1521,112,0.1,0.006839259394392785,700,0.8214487135410309,-94.77494881947835,1e-05,0.024600143,0.005677038207875726,0.055034536868333817,0.029892295598983765,0.4407083216304373,,
37,5.0,175750,0.5987785899999999,1561,112,0.1,0.00604201080576063,720,0.8173401653766632,-94.77610375820062,1e-05,0.047241103,0.013612906630517764,0.0550326369702816,-0.028162382543087006,0.48253845016543684,,
38,5.0,180500,0.5987192499999999,1599,112,0.1,0.006801138667819591,740,0.8218057006597519,-94.77608077220428,1e-05,0.022454953,0.009541600337268863,0.055035173892974854,0.04721231758594513,0.44246152716521653,,
39,5.0,185250,0.5992609700000001,1638,113,0.1,0.007464209656851987,760,0.8154618740081787,-94.77473919030392,1e-05,0.01483503,0.005654532386720595,0.055033765733242035,0.048781588673591614,0.40477271696101086,,
40,5.0,190000,0.59526395,1701,111,0.1,0.006379700905424269,780,0.8254329562187195,-94.7745372099035,1e-05,0.028580375,0.013501126549786456,0.055035464465618134,0.04054311290383339,0.5102794002878535,5.0,0.6459593021076309
41,5.0,194750,0.59711433,1739,111,0.1,0.005624873948593934,800,0.8394353836774826,-94.77317237854004,1e-05,0.02528368,0.014131774511962443,0.055036935955286026,0.039167892187833786,0.4596499887683118,,
42,5.0,199500,0.59451472,1779,112,0.1,0.006794727990666452,820,0.8276529163122177,-94.77177147498497,1e-05,0.025002247,0.009436675851341128,0.055037062615156174,0.02844039723277092,0.4564679373616878,,
43,5.0,204250,0.5995258099999999,1818,112,0.1,0.006278505260265912,840,0.8242568671703339,-94.77238304831765,1e-05,0.03800727,0.012432565325697375,0.055036455392837524,-0.008601166307926178,0.4585984730740275,,
44,5.0,209000,0.59905519,1856,112,0.1,0.0063617545723294215,860,0.8280901610851288,-94.77264474232992,1e-05,0.03700397,0.015579725460146125,0.05503661930561066,0.04954257607460022,0.4843263779508157,,
45,5.0,213750,0.59961064,1895,112,0.1,0.006410214845210505,880,0.8298733979463577,-94.77430955935748,1e-05,0.047211707,0.015190308402095409,0.05503299459815025,-0.04454720765352249,0.4731666547150757,,
46,5.0,218500,0.59883255,1934,112,0.1,0.0060546021287639935,900,0.8310861587524414,-94.77782367070516,1e-05,0.03664728,0.014484797573689607,0.055031366646289825,0.013387728482484818,0.5074583213824856,,
47,5.0,223250,0.6012867599999999,1975,112,0.1,0.005873450210783631,920,0.8380462378263474,-94.77999323527018,1e-05,0.034214303,0.012801539765362621,0.05502919852733612,0.018783021718263626,0.524495819908722,,
48,5.0,228000,0.60401347,2016,113,0.1,0.006680677203392541,940,0.831336259841919,-94.7825907671893,1e-05,0.02948997,0.012022109525238375,0.055026594549417496,0.04181704670190811,0.5297175806834948,,
49,5.0,232750,0.60020582,2055,113,0.1,0.006517375765057901,960,0.8372823894023895,-94.78300810919868,1e-05,0.017952079,0.01340018420757872,0.05502918362617493,0.047353945672512054,0.4390277668238721,,
50,5.0,237500,0.6016562799999999,2117,112,0.1,0.006013861500865056,980,0.8394233733415604,-94.7807374742296,1e-05,0.03830041,0.009373564129407473,0.05502893030643463,0.007120378315448761,0.4946444314573374,5.0,0.6503541330104101
51,5.0,242250,0.59764667,2155,112,0.1,0.005972731621482243,1000,0.8409077227115631,-94.7807984376565,1e-05,0.023849525,0.011950799050224491,0.055030643939971924,0.016908109188079834,0.46425639847174094,,
52,5.0,247000,0.60116118,2194,112,0.1,0.006148187995163931,1020,0.8455426841974258,-94.77781221177842,1e-05,0.03850591,0.018808301915306906,0.05503387004137039,0.027296729385852814,0.4776555445086625,,
53,5.0,251750,0.60494931,2234,112,0.1,0.005761851768086975,1040,0.8396620750427246,-94.77726653416951,1e-05,0.03664559,0.014782110606656722,0.0550311803817749,-0.042335525155067444,0.47452603039176516,,
54,5.0,256500,0.6032685299999998,2271,112,0.1,0.006251945760044636,1060,0.8423541933298111,-94.77893332279089,1e-05,0.023580542,0.009530800592469668,0.05503100901842117,0.06264844536781311,0.4484318081303641,,
55,5.0,261250,0.60664644,2310,113,0.1,0.0059301264732229434,1080,0.8410136103630066,-94.77960817741625,1e-05,0.04658108,0.006935339021684329,0.05503005534410477,-0.054990559816360474,0.43853786729671285,,
56,5.0,266000,0.60355382,2348,113,0.1,0.00606245424073094,1100,0.8557335734367371,-94.77973104623648,1e-05,0.027752563,0.01133546955754178,0.05503111332654953,0.008617037907242775,0.4660705018848276,,
57,5.0,270750,0.6055697199999999,2388,113,0.1,0.006018832504438857,1120,0.8481931984424591,-94.7793446858724,1e-05,0.024840692,0.009522564896615238,0.05503055453300476,0.05214017629623413,0.47770586994787057,,
58,5.0,275500,0.6013182499999999,2426,113,0.1,0.0063555871723413775,1140,0.8487962335348129,-94.7793337504069,1e-05,0.026934212,0.01242883940454705,0.05503138527274132,0.02111276239156723,0.48678123728507977,,
59,5.0,280250,0.6057897799999999,2465,113,0.1,0.0057703238148759635,1160,0.8457151651382446,-94.78048837449816,1e-05,0.031491455,0.005530857451116201,0.055028267204761505,0.014178160578012466,0.4520486009126115,,
60,5.0,285000,0.60324247,2526,112,0.1,0.005743596056579716,1180,0.8498707115650177,-94.77920193142361,1e-05,0.027688928,0.015464066711626359,0.05503410845994949,0.030308149755001068,0.4920722100593978,5.0,0.6524061128113001
61,5.0,289750,0.60043893,2564,112,0.1,0.005771766306310328,1200,0.8505072444677353,-94.77483495076497,1e-05,0.025479103,0.009515975806175954,0.05503556877374649,0.03920590505003929,0.4520908972714096,,
62,5.0,294500,0.60880438,2603,113,0.1,0.005017453865591614,1220,0.8612624257802963,-94.77508123488653,1e-05,0.021302968,0.014598040082130191,0.055033497512340546,0.061563197523355484,0.4818690358727638,,
63,5.0,299250,0.6081215699999999,2642,113,0.1,0.005604089261032641,1240,0.8551713973283768,-94.77709437779018,1e-05,0.03815159,0.013090340793405097,0.05503224581480026,-0.020839575678110123,0.4640535602290627,,
64,5.0,304000,0.60565758,2679,113,0.1,0.005454828149328629,1260,0.8570607900619507,-94.77893544514974,1e-05,0.013891928,0.0009989208438388737,0.05502980947494507,0.0489145964384079,0.4077083237391586,,
65,5.0,308750,0.6067401999999998,2717,113,0.1,0.005416014419946199,1280,0.8561897873878479,-94.78027530246311,1e-05,0.0277123,0.01154177557043527,0.055030643939971924,0.031781744211912155,0.484902765457001,,
66,5.0,313500,0.6053318299999999,2756,113,0.1,0.005574352744345864,1300,0.857526496052742,-94.77772451547476,1e-05,0.031771082,0.014949204922445484,0.055033888667821884,0.0010632090270519257,0.470288450918041,,
67,5.0,318250,0.60842105,2796,113,0.1,0.005355677717307117,1320,0.8585823178291321,-94.77503366470337,1e-05,0.025622696,0.01642556977381658,0.05503511428833008,0.05155244842171669,0.4953489454104177,,
68,5.0,323000,0.61099094,2835,113,0.1,0.005627571666637101,1340,0.8560978323221207,-94.7764875754332,1e-05,0.020380022,0.009598083586319361,0.05503198504447937,0.05486094206571579,0.4754935774570092,,
69,5.0,327750,0.6092378,2875,113,0.1,0.005219430826449146,1360,0.861081525683403,-94.77844411214193,1e-05,0.021035679,0.011518618930115658,0.055031027644872665,0.04204074293375015,0.4424833233313014,,
70,5.0,332500,0.6102025600000001,2936,113,0.1,0.005097883977842602,1380,0.8613034188747406,-94.7773336237127,1e-05,0.027095893,0.00878561890274698,0.05503435432910919,0.015633396804332733,0.44899241140422724,5.0,0.6547130253276183
71,5.0,337250,0.61152876,2975,113,0.1,0.0053721610751623905,1400,0.8615047186613083,-94.77560755411784,1e-05,0.018481651,0.012205292839426809,0.05503314733505249,0.055242642760276794,0.42989998889466124,,
72,5.0,342000,0.6106880499999999,3014,113,0.1,0.005353351650322138,1420,0.86460080742836,-94.77626890702682,1e-05,0.0282617,0.0075789875325878745,0.05503402650356293,0.035971347242593765,0.4623787766068497,,
73,5.0,346750,0.61411391,3054,113,0.1,0.005627316383955379,1440,0.8591612875461578,-94.7774464016869,1e-05,0.025716638,0.012208630224867924,0.05503108352422714,0.027544181793928146,0.4801428457810765,,
74,5.0,351500,0.61061392,3095,113,0.1,0.00557781594716722,1460,0.8596203476190567,-94.77897887456984,1e-05,0.017130233,0.007693009727099552,0.05503123998641968,0.04418046399950981,0.4421011796332009,,
75,5.0,356250,0.61136202,3133,113,0.1,0.005390016955789179,1480,0.8631444424390793,-94.77997252852829,1e-05,0.019308187,0.010099730378607273,0.05502927675843239,0.0400380939245224,0.42927776698747444,,
76,5.0,361000,0.6106396199999999,3172,113,0.1,0.004944687830478263,1500,0.8665015399456024,-94.7835959593455,1e-05,0.031680856,0.014227149035662062,0.05502569302916527,0.03811447694897652,0.5135885287658312,,
77,5.0,365750,0.6173891100000001,3212,113,0.1,0.005383520637017985,1520,0.8627448081970215,-94.78313708835178,1e-05,0.023299256,0.011591390786887819,0.055029645562171936,0.04695355147123337,0.48296109939304493,,
78,5.0,370500,0.61186429,3250,113,0.1,0.0051910829683765765,1540,0.8667971044778824,-94.78076489766438,1e-05,0.025140792,0.013448598368036252,0.0550299696624279,0.042760055512189865,0.46144165478646754,,
79,5.0,375250,0.6060859700000001,3291,113,0.1,0.005677247090594998,1560,0.862485870718956,-94.778999487559,1e-05,0.03388531,0.01251769274748822,0.055032432079315186,0.03435604274272919,0.4877239461813588,,
80,5.0,380000,0.60759038,3354,113,0.1,0.005263874603228437,1580,0.8625612854957581,-94.77817469278972,1e-05,0.023766825,0.01126115401138797,0.05503112077713013,0.05029942840337753,0.49356665403685634,5.0,0.6555862631582356
81,5.0,384750,0.61417482,3392,113,0.1,0.005725557254627347,1600,0.8617965281009674,-94.78037316216363,1e-05,0.036120813,0.011538719657647335,0.05502949655056,0.021357472985982895,0.48308332030040524,,
82,5.0,389500,0.61362011,3432,113,0.1,0.005107310471967572,1620,0.8656602948904037,-94.7800287155878,1e-05,0.04584202,0.012246092980823863,0.05503115803003311,-0.03520616888999939,0.46279760729521513,,
83,5.0,394250,0.6128773100000001,3470,113,0.1,0.005104743968178001,1640,0.871268168091774,-94.77843054877387,1e-05,0.049847256,0.01082656811602941,0.0550328865647316,-0.03881930187344551,0.4911833215287576,,
84,5.0,399000,0.6134409599999999,3508,113,0.1,0.005351864794890086,1660,0.8645222932100296,-94.77851994832356,1e-05,0.018877907,0.004337425825268964,0.05503042787313461,0.060235388576984406,0.4479924121801036,,
85,5.0,403750,0.6172069700000001,3548,113,0.1,0.005627452098512246,1680,0.8658356815576553,-94.77746736208597,1e-05,0.040425833,0.010469608754614456,0.05503568798303604,-0.015857931226491928,0.48916665433498563,,
86,5.0,408500,0.61675031,3587,113,0.1,0.005566027488869926,1700,0.8638333827257156,-94.77327177865165,1e-05,0.019894855,0.013907343915081251,0.0550367496907711,0.057732559740543365,0.4733690360483403,,
87,5.0,413250,0.61742486,3628,113,0.1,0.005218268152038079,1720,0.8716794103384018,-94.77125736418225,1e-05,0.029409302,0.006923572404972028,0.05503920838236809,0.02906426414847374,0.4802916554179752,,
88,5.0,418000,0.6136658600000001,3667,113,0.1,0.005205542450615515,1740,0.8627554476261139,-94.77017532984415,1e-05,0.020284833,0.006107203142273617,0.05503835901618004,0.040170010179281235,0.4054062406648882,,
89,5.0,422750,0.6164466100000001,3706,114,0.1,0.0052667625995430475,1760,0.8642419278621674,-94.77188572883605,1e-05,0.022869365,0.0133928347087159,0.05503680557012558,0.0389697439968586,0.5089479046728229,,
90,5.0,427500,0.6180210300000001,3766,113,0.1,0.005204447674720238,1780,0.8641913682222366,-94.77230890909831,1e-05,0.01983155,0.007946244484457292,0.05503763258457184,0.048850975930690765,0.4143499908627321,5.0,0.6556387343424936
91,5.0,432250,0.6171339799999999,3805,113,0.1,0.005383737904614666,1800,0.8668131530284882,-94.77232273949517,1e-05,0.019751133,0.010241664396563361,0.05503637343645096,0.04855972155928612,0.45648609884341973,,
92,5.0,437000,0.61732946,3845,113,0.1,0.005461312972534544,1820,0.8666360378265381,-94.77451625726162,1e-05,0.051824246,0.017761551573985592,0.055034440010786057,-0.04976242780685425,0.4674551170080518,,
93,5.0,441750,0.61487448,3885,113,0.1,0.005507007982654899,1840,0.8617940694093704,-94.77814655677945,1e-05,0.04636905,0.014143330568141755,0.05502969026565552,-0.004647359251976013,0.526632339544777,,
94,5.0,446500,0.6211977699999999,3926,113,0.1,0.005146011645832148,1860,0.8601869642734528,-94.7804268686395,1e-05,0.04814015,0.015290910991055026,0.055030979216098785,-0.02225630357861519,0.5266359521255812,,
95,5.0,451250,0.6141486700000001,3966,113,0.1,0.005596579175021144,1880,0.8664878308773041,-94.78004571823847,1e-05,0.018395925,0.012152446735027163,0.05502979829907417,0.03159181773662567,0.4671726075256066,,
96,5.0,456000,0.6208462400000001,4004,113,0.1,0.005123575457837433,1900,0.8660041689872742,-94.78097963968912,1e-05,0.027854353,0.013394474956661722,0.05502992868423462,0.03962206467986107,0.46227498845662923,,
97,5.0,460750,0.6219073,4044,113,0.1,0.005577341553110343,1920,0.8623015582561493,-94.7795065268492,1e-05,0.023022847,0.014329175712938048,0.05503197759389877,0.047201968729496,0.46019229668144807,,
98,5.0,465500,0.61876533,4085,113,0.1,0.005216645709006116,1940,0.8644088208675385,-94.7803470993042,1e-05,0.032973845,0.015656427882252265,0.05502881482243538,0.019264817237854004,0.5272458194460099,,
99,5.0,470250,0.6214721700000001,4123,114,0.1,0.005277724920220122,1960,0.865754634141922,-94.7822183114511,1e-05,0.050459936,0.008285160019460497,0.055028874427080154,-0.059690460562705994,0.4393703603582388,,
100,5.0,475000,0.62369668,4186,113,0.1,0.005521152439691565,1980,0.8591957241296768,-94.78331098369523,1e-05,0.025042647,0.012465193585965857,0.05502616614103317,0.027575664222240448,0.4839068491084903,5.0,0.6547372683583135
101,5.0,479750,0.6197261300000001,4225,113,0.1,0.005365263927314017,2000,0.8676463663578033,-94.78558929443359,1e-05,0.027259352,0.010282426864751483,0.05502539128065109,0.016243640333414078,0.4604110988902135,,
102,5.0,484500,0.6222083,4265,113,0.1,0.00526718189034404,2020,0.8682535141706467,-94.78364245096843,1e-05,0.03488476,0.016916245552491823,0.055029019713401794,0.023966871201992035,0.5253981357440353,,
103,5.0,489250,0.6222979200000001,4303,113,0.1,0.0053474474747693445,2040,0.8695794641971588,-94.78008119987719,1e-05,0.022117445,0.006005628339815745,0.05503213033080101,0.02964947558939457,0.44108332198705863,,
104,5.0,494000,0.6175621499999999,4342,113,0.1,0.004753283040460061,2060,0.8696455210447311,-94.77715454101562,1e-05,0.04702188,0.01052367706765034,0.05503411591053009,-0.006779998540878296,0.42615739640055433,,
105,5.0,498750,0.6208194899999999,4381,113,0.1,0.005205178250057193,2080,0.8732590824365616,-94.77468028924405,1e-05,0.032797147,0.012327657350320705,0.05503614991903305,0.0570654571056366,0.4994871673866724,,
106,5.0,503500,0.6212935999999999,4420,113,0.1,0.005211741879789365,2100,0.8650252223014832,-94.77476823594836,1e-05,0.02317399,0.016743046531850835,0.05503389239311218,0.056598201394081116,0.5108610978132735,,
107,5.0,508250,0.6155566499999999,4458,113,0.1,0.004789503100208747,2120,0.8752585127949715,-94.77528504591722,1e-05,0.034727044,0.01379256819376242,0.05503564327955246,-0.001231970265507698,0.46862819287806556,,
108,5.0,513000,0.6240218700000001,4497,114,0.1,0.004803226411154139,2140,0.8710938692092896,-94.77384712582543,1e-05,0.030594463,0.012720505239790621,0.05503606051206589,0.010409023612737656,0.4879940362203689,,
109,5.0,517750,0.62617545,4536,114,0.1,0.0050871409445953295,2160,0.8736178427934647,-94.77166376358423,1e-05,0.028357184,0.012328234022080631,0.05503958463668823,0.05567255616188049,0.5183974229050083,,
110,5.0,522500,0.6218549999999999,4597,113,0.1,0.004713902685034554,2180,0.8733786940574646,-94.77237764994304,1e-05,0.043166835,0.01374683227665991,0.05503468960523605,0.006809741258621216,0.5153333207999822,5.0,0.6551064410500047
111,5.0,527250,0.6261139099999999,4635,113,0.1,0.004656880143253754,2200,0.8738193213939667,-94.77664925711495,1e-05,0.038461003,0.016839624988193986,0.055032748728990555,0.0410136841237545,0.5219107021888097,,
112,5.0,532000,0.6223943799999999,4673,113,0.1,0.005637433554511517,2220,0.8652873039245605,-94.77645985921224,1e-05,0.021272236,0.01126310270645094,0.05503500625491142,0.058734651654958725,0.45456665562465787,,
113,5.0,536750,0.62206274,4712,113,0.1,0.005306847537091623,2240,0.8694990277290344,-94.77475463867188,1e-05,0.020730408,0.007327177495499928,0.05503491312265396,0.06571342796087265,0.43114165535041443,,
114,5.0,541500,0.6286944099999999,4752,113,0.1,0.005099506672316541,2260,0.8720512688159943,-94.77583457628886,1e-05,0.041818727,0.01386173646873948,0.05503324046730995,0.0566125251352787,0.5148124875801537,,
115,5.0,546250,0.62521634,4792,113,0.1,0.005409762011293103,2280,0.8713196367025375,-94.77833818921856,1e-05,0.02632062,0.015705171341043243,0.055030904710292816,0.027152499184012413,0.521838223389989,,
116,5.0,551000,0.6232762999999999,4830,114,0.1,0.004925667415631728,2300,0.8698041141033173,-94.77914892832437,1e-05,0.024626024,0.01174240587005988,0.05503200739622116,0.046836696565151215,0.48253471134230497,,
117,5.0,555750,0.6322539399999999,4868,114,0.1,0.00482849767884343,2320,0.8761937469244003,-94.77886536916097,1e-05,0.022370795,0.007783759990145985,0.05503130704164505,0.05340994894504547,0.49460415423382076,,
118,5.0,560500,0.6246981000000001,4906,114,0.1,0.005309539841702925,2340,0.8733128756284714,-94.78008571526944,1e-05,0.021208847,0.011439759051382654,0.05503038689494133,0.033802855759859085,0.518967936702598,,
119,5.0,565250,0.62346371,4946,114,0.1,0.004750000676916291,2360,0.8734129667282104,-94.78166597154406,1e-05,0.030786937,0.012838210775311332,0.0550275593996048,0.04168686270713806,0.5046666536976894,,
120,5.0,570000,0.62639152,5006,113,0.1,0.005169215535365597,2380,0.8720420598983765,-94.78387838293006,1e-05,0.018988593,0.006814957580569039,0.05502781271934509,0.03443605825304985,0.4162499905598384,5.0,0.6573454695607178
121,5.0,574750,0.62767981,5044,113,0.1,0.005208724371693803,2400,0.8683232367038727,-94.78352057717063,1e-05,0.028547764,0.011552048004123017,0.055027469992637634,0.025112759321928024,0.44237877542407,,
122,5.0,579500,0.6293012899999999,5082,114,0.1,0.004935727869936576,2420,0.8741042912006378,-94.7838437906901,1e-05,0.020339143,0.006998099342699791,0.05502760410308838,0.04289849475026131,0.4608916550905754,,
123,5.0,584250,0.6251693500000001,5121,114,0.1,0.0051506682112812995,2440,0.8737290948629379,-94.78618148803712,1e-05,0.047769655,0.013878604719573114,0.05502396076917648,-0.00022473931312561035,0.48906109952678284,,
124,5.0,589000,0.6305770999999999,5161,114,0.1,0.004870659628685451,2460,0.8732440173625946,-94.78782297770182,1e-05,0.030997073,0.009972524822723441,0.05502481386065483,0.05793507397174835,0.4654393816761898,,
125,5.0,593750,0.62840396,5199,114,0.1,0.004996178588933415,2480,0.8729824274778366,-94.78736839294433,1e-05,0.027019605,0.010347115894651813,0.05502374842762947,0.004032939672470093,0.4707360990397218,,
126,5.0,598500,0.6312364300000001,5239,114,0.1,0.0056756774144661095,2500,0.8689231872558594,-94.78549725002712,1e-05,0.03141375,0.011767295423997789,0.055028125643730164,0.018108583986759186,0.4814722106171151,,
127,5.0,603250,0.6290425399999999,5277,114,0.1,0.005121500390725067,2520,0.8722552508115768,-94.7844632857885,1e-05,0.026836375,0.017189622367318982,0.055025797337293625,0.04032845422625542,0.4886410138569772,,
128,5.0,608000,0.6309649900000001,5317,114,0.1,0.0054487351572905214,2540,0.8703138679265976,-94.78801936614208,1e-05,0.024485284,0.011326438509047236,0.05502180755138397,0.030766470357775688,0.4660063981663627,,
129,5.0,612750,0.63234019,5355,114,0.1,0.0047583340136851705,2560,0.8732500821352005,-94.79258853064643,1e-05,0.03601055,0.014917800243607853,0.05501820147037506,0.027638312429189682,0.5140208203824134,,
130,5.0,617500,0.63024157,5415,114,0.1,0.005187067797496205,2580,0.8700898736715317,-94.79509371802921,1e-05,0.024032494,0.006042698341737051,0.05501782149076462,0.06264729797840118,0.39411903694272044,5.0,0.657454018739782
