time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/approx_kl,train/learning_rate,train/std,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
251,156,12399,0.7889144399999999,1945250,5.0,0.029215220361948013,0.0017888981,1e-06,0.054880544543266296,-0.0029042472339426252,5000,0.1,0.8966715931892395,0.006295286265667528,0.05064642873476259,-31.156647124290465,,
252,156,12446,0.78724013,1953000,5.0,0.025783559307456017,0.0013984251,1e-06,0.054879479110240936,-0.002952070604781869,5020,0.1,0.9042831361293793,0.005708591876900755,0.035938095270830674,-31.15708414554596,,
253,156,12492,0.78722254,1960750,5.0,0.02958775870501995,0.0016259605,1e-06,0.054877541959285736,-0.0019686238264435474,5040,0.1,0.900417186319828,0.00584724681917578,0.03913214283034904,-31.15763861656189,,
254,156,12538,0.7873128300000002,1968500,5.0,0.025031786412000656,0.0014329404,1e-06,0.05487646535038948,-0.002661399548225014,5060,0.1,0.9022471010684967,0.005839755954802968,0.02385238089307677,-31.15823766231537,,
255,157,12585,0.78936302,1976250,5.0,0.028287207707762718,0.0014113255,1e-06,0.054875317960977554,-0.0027298468709766864,5080,0.1,0.9034897312521935,0.0055857301910873505,0.03930238109023776,-31.158667979240416,,
256,157,12632,0.7876803299999999,1984000,5.0,0.02553192898631096,0.0014911947,1e-06,0.054874297231435776,-0.0003892277871308813,5100,0.1,0.9100833386182785,0.005302215970004909,0.03678690473112511,-31.159074668884276,,
257,157,12678,0.78678986,1991750,5.0,0.02747063897550106,0.0014845808,1e-06,0.05487346276640892,-0.0017593056377349558,5120,0.1,0.9064739644527435,0.005818031332455576,0.03355119033163646,-31.159447960853576,,
258,157,12725,0.7906323800000001,1999500,5.0,0.024227170273661613,0.0017577019,1e-06,0.05487198755145073,-0.00159501189749836,5140,0.1,0.9012893885374069,0.005694292914122343,0.03744761907175416,-31.159863085746764,,
259,157,12772,0.78917745,2007250,5.0,0.028676733374595642,0.0014236321,1e-06,0.05487065017223358,-0.0013225539905265737,5160,0.1,0.9079776853322983,0.005591877685510553,0.03391071445425041,-31.160410118103027,,
260,156,12838,0.79331463,2015000,5.0,0.027802208438515663,0.0014263447,1e-06,0.0548689141869545,-0.0025199492594242035,5180,0.1,0.9062381610274315,0.005684481971547939,0.0414702381848474,-31.1610076379776,5.0,0.8189256196244731
261,156,12885,0.7863779100000001,2022750,5.0,0.030148152261972427,0.0014166051,1e-06,0.05486763268709183,-0.0021567303131830194,5200,0.1,0.9046030268073082,0.005852354288799688,0.03837023827654775,-31.161583337783814,,
262,157,12932,0.7899174699999999,2030500,5.0,0.02762610837817192,0.0012444847,1e-06,0.0548669807612896,-0.002303777988664395,5220,0.1,0.9086470827460289,0.005651651009684428,0.028559523865696976,-31.16196912765503,,
263,157,12979,0.79640554,2038250,5.0,0.028421226888895035,0.0017265468,1e-06,0.05486555024981499,-0.0016712159257717962,5240,0.1,0.9054403677582741,0.00535399432235863,0.05517857180180727,-31.162353320121767,,
264,157,13026,0.7943856699999999,2046000,5.0,0.02751503884792328,0.0012350751,1e-06,0.05486467480659485,-0.0007810197644586925,5260,0.1,0.9063360765576363,0.005661176790599711,0.01912619051960064,-31.16279272556305,,
265,157,13072,0.79272848,2053750,5.0,0.027916431427001953,0.0019460005,1e-06,0.054862648248672485,-0.0027612016577614608,5280,0.1,0.906709186732769,0.005426178289926611,0.05613095272507053,-31.163319907188416,,
266,157,13118,0.7931358799999999,2061500,5.0,0.024252930656075478,0.0016478484,1e-06,0.054861392825841904,-0.003212920429245063,5300,0.1,0.9080857411026955,0.00531902217597235,0.040025000104214996,-31.16397620201111,,
267,157,13165,0.78928962,2069250,5.0,0.03172095865011215,0.0012919435,1e-06,0.054859984666109085,-0.0027592646831747026,5320,0.1,0.9099182188510895,0.005458355554146692,0.04005952373525361,-31.164489669799806,,
268,157,13212,0.7907713399999998,2077000,5.0,0.02403106912970543,0.0016509831,1e-06,0.054859958589076996,-0.0020517535134138586,5340,0.1,0.9094020426273346,0.005551699650823139,0.05495000014285324,-31.16478169441223,,
269,157,13259,0.7912575900000001,2084750,5.0,0.02640008181333542,0.0014875955,1e-06,0.05485895648598671,-0.001103573741362176,5360,0.1,0.9143356010317802,0.0051720035611651834,0.046408333487052006,-31.164949889183045,,
270,157,13325,0.79329587,2092500,5.0,0.02900310605764389,0.0015306247,1e-06,0.054859332740306854,0.00017576524618258206,5380,0.1,0.909319594502449,0.005547269587405026,0.0314107143189176,-31.16509615421295,5.0,0.8174578790582199
271,157,13371,0.79280951,2100250,5.0,0.026388857513666153,0.0013759118,1e-06,0.05485830083489418,-0.0017550739556284345,5400,0.1,0.9127574041485786,0.005435302521218546,0.03225714281550609,-31.165190782546997,,
272,157,13419,0.79139016,2108000,5.0,0.029427073895931244,0.0016076246,1e-06,0.054856643080711365,-0.002340906310326969,5420,0.1,0.9091712087392807,0.005413296099868603,0.04784523838228779,-31.16571687698364,,
273,157,13465,0.79249329,2115750,5.0,0.030002962797880173,0.0017229349,1e-06,0.054855942726135254,-0.0015887024937240569,5440,0.1,0.9066872000694275,0.005572393607581034,0.03614166677230969,-31.166183757781983,,
274,157,13512,0.7932544399999998,2123500,5.0,0.0295100100338459,0.0016563798,1e-06,0.05485541746020317,-0.0020461432709480178,5460,0.1,0.9117057770490646,0.005219407625845634,0.03979642853140831,-31.166399445533752,,
275,157,13558,0.7913203,2131250,5.0,0.02814623713493347,0.0012266502,1e-06,0.05485573783516884,-0.0012273944897001243,5480,0.1,0.9125426337122917,0.005297946268110536,0.019171428578265478,-31.166468334197997,,
276,157,13605,0.7951947100000001,2139000,5.0,0.02816835418343544,0.0014121078,1e-06,0.054853156208992004,-0.0006252249508585539,5500,0.1,0.9126717001199722,0.005518123058136553,0.029975000039557928,-31.16686601638794,,
277,157,13651,0.7937322100000002,2146750,5.0,0.030389072373509407,0.0015581371,1e-06,0.054853036999702454,-0.002184494916194968,5520,0.1,0.9132056012749672,0.005319430581876077,0.049591666737396733,-31.16741329193115,,
278,157,13698,0.7971623500000001,2154500,5.0,0.030182845890522003,0.0012940743,1e-06,0.05485149845480919,-0.0021815950722293732,5540,0.1,0.9164624363183975,0.0053294194745831195,0.03369166661374038,-31.167692289352416,,
279,157,13745,0.7982190200000001,2162250,5.0,0.02742224931716919,0.0013903519,1e-06,0.05485127121210098,-0.0021990976494176717,5560,0.1,0.9111842066049576,0.005504073338815942,0.03746190472214948,-31.168065996170043,,
280,157,13813,0.79532934,2170000,5.0,0.02574029751121998,0.0012747417,1e-06,0.05485009774565697,-0.0016515818710244234,5580,0.1,0.916489914059639,0.0050228029739810155,0.030250000047963112,-31.168311319351197,5.0,0.8238809193704204
281,157,13860,0.7963851899999999,2177750,5.0,0.024547617882490158,0.0017610816,1e-06,0.054848406463861465,-0.001960483535631927,5600,0.1,0.9150567650794983,0.005165564970811829,0.03787500000675209,-31.168865461349487,,
282,157,13906,0.79589206,2185500,5.0,0.03089919127523899,0.0014067431,1e-06,0.05484771728515625,-0.0012797840294774688,5620,0.1,0.9137212783098221,0.005534134739427828,0.02065833336149808,-31.169340872764586,,
283,157,13952,0.8011549700000002,2193250,5.0,0.02865453064441681,0.001899912,1e-06,0.05484577640891075,-0.0012719159419324023,5640,0.1,0.9120081812143326,0.005601602288079448,0.047922619207529354,-31.169808049201965,,
284,157,13998,0.7974942500000001,2201000,5.0,0.024996791034936905,0.0018396637,1e-06,0.054844439029693604,-0.001384770880755557,5660,0.1,0.9162428304553032,0.00518506089458242,0.05150119058554992,-31.170464162826537,,
285,157,14044,0.7920799899999998,2208750,5.0,0.02581927180290222,0.0015854975,1e-06,0.05484320595860481,-0.0004002586878377645,5680,0.1,0.9139218106865883,0.005222987768938765,0.03154166678461479,-31.170965447425843,,
286,157,14091,0.79838641,2216500,5.0,0.02290724776685238,0.0017769629,1e-06,0.05484180152416229,-0.002488675973210127,5700,0.1,0.9161852821707726,0.005425500860437751,0.05539642887772061,-31.171448950767516,,
287,157,14137,0.8033666199999999,2224250,5.0,0.028508158400654793,0.0016522361,1e-06,0.054841600358486176,-0.0014196832144608184,5720,0.1,0.9170573204755783,0.005045925595331937,0.0454154763155384,-31.171773543357848,,
288,157,14184,0.7984039899999997,2232000,5.0,0.030299538746476173,0.0014688578,1e-06,0.0548405759036541,-0.0007725948842548647,5740,0.1,0.9156903401017189,0.0051112620887579395,0.03807738103234442,-31.17201015472412,,
289,157,14230,0.7967026,2239750,5.0,0.026757821440696716,0.001465902,1e-06,0.0548393614590168,-0.0009112910416474662,5760,0.1,0.9149360582232475,0.005378361680195667,0.02924642856029095,-31.17242028236389,,
290,157,14296,0.7975492400000002,2247500,5.0,0.02911633998155594,0.0015358209,1e-06,0.05483891814947128,-0.002636705440701168,5780,0.1,0.9184514433145523,0.005217907120822929,0.043326190617517565,-31.17274573326111,5.0,0.8276632995062825
291,157,14342,0.7975670600000001,2255250,5.0,0.0292375348508358,0.0012343391,1e-06,0.05483807250857353,-0.0004050497427820421,5800,0.1,0.9162433817982674,0.005049294006312266,0.025372619035770184,-31.172973623275755,,
292,157,14389,0.79789963,2263000,5.0,0.025876620784401894,0.0014693908,1e-06,0.05483704060316086,-0.0008143429294151173,5820,0.1,0.9172655493021011,0.005250513108330778,0.03754047625057865,-31.173351802825927,,
293,157,14435,0.8018336500000001,2270750,5.0,0.030218005180358887,0.0012612183,1e-06,0.054835304617881775,-0.0010569771427593167,5840,0.1,0.9189338535070419,0.004866615987266414,0.033869047545886134,-31.173878526687623,,
294,157,14482,0.800528,2278500,5.0,0.029027381911873817,0.00167632,1e-06,0.05483429878950119,-0.0019608649783964616,5860,0.1,0.9198946803808212,0.004902597507461906,0.030623809647804593,-31.174414505958556,,
295,157,14528,0.7999780700000001,2286250,5.0,0.022011084482073784,0.0019429784,1e-06,0.054833389818668365,-0.0020430272032153775,5880,0.1,0.9197723418474197,0.004830038766376674,0.04605833357491065,-31.17477852344513,,
296,157,14575,0.79997766,2294000,5.0,0.028633110225200653,0.0012506067,1e-06,0.05483204498887062,-0.0011014142938937921,5900,0.1,0.9186149910092354,0.0049879339843755584,0.022808333380380644,-31.175188002586363,,
297,157,14621,0.8001294600000002,2301750,5.0,0.026915108785033226,0.0014488134,1e-06,0.05483020097017288,-0.0008940735448965254,5920,0.1,0.9206701368093491,0.005106908401940018,0.024085714251559694,-31.17581425666809,,
298,157,14667,0.8057925600000001,2309500,5.0,0.027520036324858665,0.0014071146,1e-06,0.054828185588121414,-0.00013635355203757803,5940,0.1,0.920717790722847,0.004830649061477743,0.03379404780454934,-31.17656301021576,,
299,157,14713,0.80295597,2317250,5.0,0.021671345457434654,0.0016200871,1e-06,0.05482673645019531,-0.0025314857280785085,5960,0.1,0.9198841229081154,0.005047739056753926,0.04457619061053265,-31.177214183807372,,
300,157,14780,0.80147227,2325000,5.0,0.02777940407395363,0.001970492,1e-06,0.05482511967420578,-0.002498084745219664,5980,0.1,0.9200278148055077,0.005088579005678185,0.04661190484592225,-31.177813353538514,5.0,0.828294569783032
301,157,14826,0.80142726,2332750,5.0,0.023810284212231636,0.0016963058,1e-06,0.05482258275151253,-0.0018507965129348758,6000,0.1,0.9209117889404297,0.004823416555300355,0.04435119062807644,-31.178601241111757,,
302,157,14872,0.80157146,2340500,5.0,0.027275213971734047,0.0014218192,1e-06,0.05482126399874687,-0.0025051570626967033,6020,0.1,0.9211278110742569,0.005214521319139749,0.0395880954148015,-31.17934434890747,,
303,157,14918,0.7957843200000001,2348250,5.0,0.027555042877793312,0.0016099054,1e-06,0.054819993674755096,-0.0018789181133427402,6040,0.1,0.9232628867030144,0.004703471183893271,0.04839761931914836,-31.179833340644837,,
304,157,14964,0.8051401199999999,2356000,5.0,0.026098133996129036,0.0015152534,1e-06,0.054818104952573776,-0.0012891421346480669,6060,0.1,0.9225840866565704,0.004877145381178707,0.045695238043554125,-31.18043643474579,,
305,157,15010,0.8035916599999999,2363750,5.0,0.02726913057267666,0.0013744304,1e-06,0.05481768772006035,-0.0018698452442398007,6080,0.1,0.9228102490305901,0.005084257495473139,0.03226071429176955,-31.180892548561097,,
306,157,15056,0.80136916,2371500,5.0,0.030999479815363884,0.0014499607,1e-06,0.05481741204857826,-0.001433753547694474,6100,0.1,0.9247366860508919,0.004788520804140717,0.030510714353586082,-31.181023802757263,,
307,157,15103,0.8018984100000001,2379250,5.0,0.02899136207997799,0.0014242047,1e-06,0.05481589585542679,-0.00117417761375727,6120,0.1,0.9227543696761131,0.0046387741155922415,0.031690476273652166,-31.18134660720825,,
308,157,15149,0.80486657,2387000,5.0,0.027237603440880775,0.0018431415,1e-06,0.054813578724861145,-0.0019377928545911782,6140,0.1,0.9249240607023239,0.004613192401593551,0.039365476364619095,-31.182093329429627,,
309,157,15195,0.8006747300000001,2394750,5.0,0.028853867202997208,0.0015024571,1e-06,0.054811716079711914,-0.0008781798368965355,6160,0.1,0.9194370731711388,0.005074271857738495,0.034123809643497226,-31.18288885116577,,
310,157,15262,0.8020194400000001,2402500,5.0,0.03236553445458412,0.0017488356,1e-06,0.0548090897500515,-6.176076870687996e-05,6180,0.1,0.9253987520933151,0.004533027037978172,0.05461071473226184,-31.18375133514404,5.0,0.8310949790107334
311,157,15309,0.79948733,2410250,5.0,0.026508742943406105,0.0016629923,1e-06,0.05480761453509331,-0.0014703243992536562,6200,0.1,0.919766403734684,0.0048256149207009,0.04230952392041218,-31.184553217887878,,
312,157,15355,0.80501964,2418000,5.0,0.02641882747411728,0.001766731,1e-06,0.054807186126708984,-0.0032500449470855243,6220,0.1,0.9229593351483345,0.00475096071488224,0.04772380960639566,-31.184928097724914,,
313,157,15401,0.8107792400000001,2425750,5.0,0.02875710278749466,0.0016334318,1e-06,0.054806869477033615,0.00022594429681589866,6240,0.1,0.9260511249303818,0.004561474021174945,0.03973928574909223,-31.18505738258362,,
314,157,15447,0.8049628600000002,2433500,5.0,0.02590596117079258,0.0016606133,1e-06,0.05480387061834335,-0.0005297012351672379,6260,0.1,0.924207292497158,0.004916983327129856,0.05977738150366349,-31.185656566619873,,
315,157,15493,0.8026275999999999,2441250,5.0,0.029477525502443314,0.0014987461,1e-06,0.05480340123176575,-0.0009257450179362215,6280,0.1,0.9273825585842133,0.004415633870521561,0.03195833344681887,-31.18637881755829,,
316,157,15539,0.80191462,2449000,5.0,0.03003762476146221,0.0016613132,1e-06,0.05480235069990158,-0.0016022884721680474,6300,0.1,0.92219677567482,0.005084362486959435,0.03777857147913892,-31.186651973724366,,
317,157,15585,0.80452552,2456750,5.0,0.025732778012752533,0.0017237964,1e-06,0.054799944162368774,-0.0012593592541654036,6320,0.1,0.9239864274859428,0.004708345587132499,0.03649285723047797,-31.187298192977906,,
318,157,15632,0.8101243499999999,2464500,5.0,0.029168112203478813,0.00148108,1e-06,0.0547986663877964,-0.003143332082416528,6340,0.1,0.9258555397391319,0.004629991638939828,0.02626666658790782,-31.188017468452454,,
319,157,15678,0.8085650000000001,2472250,5.0,0.025697626173496246,0.0015335208,1e-06,0.05479833856225014,-0.0006411717653043336,6360,0.1,0.925554908812046,0.00458616269112099,0.029809523967851418,-31.188346328735353,,
320,157,15745,0.8032719699999998,2480000,5.0,0.027364015579223633,0.0013892753,1e-06,0.05479724332690239,-0.0015533421113042435,6380,0.1,0.9271081313490868,0.004485726897255518,0.034873809661366974,-31.188601446151733,5.0,0.8328069810305019
321,157,15793,0.80803685,2487750,5.0,0.029569486156105995,0.0018064608,1e-06,0.05479561910033226,-0.0027399772379935695,6400,0.1,0.9243632256984711,0.004878475834848359,0.046264285719662436,-31.189121775627136,,
322,157,15839,0.8072195600000001,2495500,5.0,0.029022738337516785,0.0014550744,1e-06,0.054793551564216614,-0.0011189859754634534,6420,0.1,0.9273556545376778,0.004696635875734501,0.03843333321536193,-31.189827814102173,,
323,157,15885,0.80443393,2503250,5.0,0.028989160433411598,0.0014144375,1e-06,0.05479254573583603,-0.000882384074622733,6440,0.1,0.9262525662779808,0.004681685214163736,0.035783333430008495,-31.190416445732115,,
324,157,15931,0.8041183000000001,2511000,5.0,0.026820404455065727,0.0014030801,1e-06,0.05479230359196663,-0.0012786431123259611,6460,0.1,0.9289345666766167,0.004528912752866745,0.036626190561219116,-31.190661315917968,,
325,157,15977,0.8097993499999998,2518750,5.0,0.025461873039603233,0.001712088,1e-06,0.05479134991765022,-0.0013635956519645086,6480,0.1,0.9260554909706116,0.004522157821338624,0.042373809641285336,-31.19087806224823,,
326,157,16023,0.80814914,2526500,5.0,0.0317995660007,0.0012898513,1e-06,0.05479070171713829,-0.0012125331786189252,6500,0.1,0.9276083931326866,0.004363721931003966,0.026605952291574794,-31.19119264125824,,
327,157,16070,0.8098367199999998,2534250,5.0,0.02960447035729885,0.0012268819,1e-06,0.05478934943675995,-0.0012233106406881434,6520,0.1,0.929168350994587,0.004558862182311714,0.011722619026550092,-31.191557598114013,,
328,157,16116,0.8040836,2542000,5.0,0.028068717569112778,0.0016463946,1e-06,0.05478791892528534,-0.00028991019259254623,6540,0.1,0.9301654472947121,0.004578114444739185,0.049654762232967185,-31.192117595672606,,
329,157,16162,0.8083544099999999,2549750,5.0,0.027777401730418205,0.0015209096,1e-06,0.05478683486580849,-0.0021903381082735885,6560,0.1,0.9269863292574883,0.004634819438797422,0.0409428574051708,-31.192590646743774,,
330,157,16228,0.8078894999999998,2557500,5.0,0.030363470315933228,0.0014676268,1e-06,0.054785922169685364,-0.002896755108790514,6580,0.1,0.9310340881347656,0.004314374777604826,0.03970952388626756,-31.19298108100891,5.0,0.8335319931701529
331,157,16275,0.81095995,2565250,5.0,0.026807202026247978,0.0013983157,1e-06,0.05478504300117493,-0.0009175364269955854,6600,0.1,0.9298436790704727,0.004419781043543481,0.028099999977566768,-31.19332513332367,,
332,157,16322,0.8087930500000001,2573000,5.0,0.028609538450837135,0.0014761726,1e-06,0.054783426225185394,-0.001554649847921201,6620,0.1,0.9280357286334038,0.004475687872618437,0.03396190489816945,-31.19378782272339,,
333,157,16368,0.8079154599999999,2580750,5.0,0.028878388926386833,0.0014909074,1e-06,0.05478209629654884,-0.0018067951879566163,6640,0.1,0.9278624206781387,0.004754054464865476,0.03276785713416757,-31.19436172962189,,
334,157,16414,0.8093029000000002,2588500,5.0,0.029735665768384933,0.0014623669,1e-06,0.05478060990571976,-0.0016638802665497534,6660,0.1,0.9318706393241882,0.0045138858765130865,0.03296785702754278,-31.19489770412445,,
335,157,16461,0.8119415999999999,2596250,5.0,0.02455875650048256,0.0016531865,1e-06,0.05477892979979515,-0.0008706836384407568,6680,0.1,0.9275561049580574,0.004529954394092784,0.034885714292176996,-31.1955109500885,,
336,157,16508,0.8115812699999999,2604000,5.0,0.027286667376756668,0.0015065538,1e-06,0.05477860942482948,-0.002212610480396906,6700,0.1,0.9312712252140045,0.0043132361280731855,0.04152261907729553,-31.195912847518922,,
337,157,16555,0.81112793,2611750,5.0,0.02779350057244301,0.0013997529,1e-06,0.05477754399180412,-0.001967405424091955,6720,0.1,0.9300911799073219,0.004409905502106994,0.03253571439068764,-31.196156749725343,,
338,157,16601,0.80965089,2619500,5.0,0.02609100565314293,0.0014204258,1e-06,0.05477726086974144,-0.0006740714416953903,6740,0.1,0.9292692914605141,0.004664065936813131,0.02741904766706284,-31.196438121795655,,
339,157,16648,0.80815859,2627250,5.0,0.02731228619813919,0.001395933,1e-06,0.054776232689619064,-0.0012597459540520629,6760,0.1,0.932460218667984,0.00439459219109267,0.03913690506073181,-31.196656398773193,,
340,157,16714,0.8114328200000002,2635000,5.0,0.030550852417945862,0.0013293508,1e-06,0.054775942116975784,-0.0021666942075099006,6780,0.1,0.9329744800925255,0.004463291465654038,0.02699404769402463,-31.196935572624206,5.0,0.8362312251667521
341,157,16760,0.81340149,2642750,5.0,0.026872670277953148,0.0013542759,1e-06,0.054774120450019836,-0.0002730355965169906,6800,0.1,0.9341134876012802,0.004228993467404507,0.02939880954916589,-31.19731014728546,,
342,157,16806,0.8129860200000002,2650500,5.0,0.02499939128756523,0.0013493462,1e-06,0.05477328225970268,-0.00015631577786869854,6820,0.1,0.9312075600028038,0.0044639451010152695,0.024834523804311174,-31.197850155830384,,
343,157,16852,0.8114584299999998,2658250,5.0,0.030344311147928238,0.0015035314,1e-06,0.0547720268368721,-0.0018719986662447275,6840,0.1,0.9314560070633888,0.00417686571716331,0.03991547630605055,-31.19822789669037,,
344,157,16898,0.81273111,2666000,5.0,0.024978946894407272,0.001481245,1e-06,0.054769907146692276,-0.002096181739462094,6860,0.1,0.9321991503238678,0.004300440484657883,0.04645952407125151,-31.198880982398986,,
345,157,16943,0.81348391,2673750,5.0,0.030778175219893456,0.0014506626,1e-06,0.05476779118180275,-0.002193824153054501,6880,0.1,0.9316960200667381,0.00455526513629593,0.041195238278014586,-31.19971438884735,,
346,157,16988,0.8147117299999997,2681500,5.0,0.029590919613838196,0.0014453346,1e-06,0.05476765334606171,-0.0011742808052179754,6900,0.1,0.9325368776917458,0.004388308816123754,0.03253214295371436,-31.20016128540039,,
347,157,17033,0.8156602700000001,2689250,5.0,0.027185946702957153,0.0017633206,1e-06,0.05476618930697441,-0.0007879709270248725,6920,0.1,0.9337874874472618,0.0042418082850053905,0.03338928574114106,-31.20042474746704,,
348,157,17079,0.8132219699999998,2697000,5.0,0.02725754864513874,0.0012847576,1e-06,0.05476491153240204,-0.0020621548995905757,6940,0.1,0.929338626563549,0.00435096854576841,0.028263095203146803,-31.200976614952086,,
349,157,17123,0.8156951199999999,2704750,5.0,0.024935169145464897,0.0012807486,1e-06,0.05476323887705803,-0.0008055845742231149,6960,0.1,0.9327205941081047,0.004477243663859554,0.02592499998252606,-31.20151318073273,,
350,157,17188,0.8119790400000001,2712500,5.0,0.02826472744345665,0.0014222754,1e-06,0.054761871695518494,1.2454331750362258e-05,6980,0.1,0.9319320619106293,0.0042913152015535165,0.05480833369656466,-31.20212170600891,5.0,0.8332256552739155
351,157,17234,0.8149225099999999,2720250,5.0,0.029740620404481888,0.0018236205,1e-06,0.05476061627268791,-0.0022652158010940805,7000,0.1,0.9325546026229858,0.004373906151158735,0.04990119064867031,-31.20260353565216,,
352,157,17278,0.8143437100000002,2728000,5.0,0.027231257408857346,0.0014416245,1e-06,0.054759468883275986,-0.0008080996997882562,7020,0.1,0.9329858347773552,0.004726210937951692,0.0434666668868158,-31.20307065963745,,
353,157,17323,0.8140828099999999,2735750,5.0,0.026914602145552635,0.0015684837,1e-06,0.054757487028837204,-0.0008156207992016107,7040,0.1,0.9336620941758156,0.0041785053076455365,0.0324547618147335,-31.203659458160402,,
354,157,17368,0.81353777,2743500,5.0,0.02830197662115097,0.0014591,1e-06,0.05475548282265663,-0.001224126000617254,7060,0.1,0.9325351789593697,0.004270228853565641,0.03543095248169266,-31.204429578781127,,
355,157,17413,0.8117152600000002,2751250,5.0,0.02723141759634018,0.0014384034,1e-06,0.054753802716732025,-0.0020177830190050727,7080,0.1,0.9329017475247383,0.0043571061571128665,0.04277380962477764,-31.205148649215698,,
356,158,17458,0.8139587099999999,2759000,5.0,0.02701219916343689,0.0014061036,1e-06,0.054754093289375305,-0.0013619756257289327,7100,0.1,0.9333242252469063,0.004562508812523447,0.04110476210946217,-31.20542324066162,,
357,158,17502,0.8164615999999999,2766750,5.0,0.025956036522984505,0.0016712223,1e-06,0.0547541119158268,-0.0015839770312199165,7120,0.1,0.9346396028995514,0.0041933285951381545,0.037607143022469244,-31.205360889434814,,
358,158,17547,0.8108528999999999,2774500,5.0,0.027284448966383934,0.0015928322,1e-06,0.05475218594074249,-0.0026714789174785824,7140,0.1,0.9341542720794678,0.004394096250762231,0.03277500006195624,-31.205704250335693,,
359,158,17593,0.8145018599999999,2782250,5.0,0.022928539663553238,0.001810546,1e-06,0.05475043132901192,-0.0014671470520540365,7160,0.1,0.9336026385426521,0.004399123943876475,0.052284524252754636,-31.206416764259338,,
360,157,17658,0.81509121,2790000,5.0,0.026346497237682343,0.0016091287,1e-06,0.05474868416786194,-0.00305263542299677,7180,0.1,0.9364568218588829,0.0041521317348815505,0.038673809596220965,-31.207087526321413,5.0,0.8385078080526187
361,158,17703,0.8130246300000001,2797750,5.0,0.028687095269560814,0.0014969496,1e-06,0.05474723502993584,-0.0010129244293392314,7200,0.1,0.9351352676749229,0.004254472570610232,0.035283333498518914,-31.207708411216736,,
362,158,17749,0.8150271200000002,2805500,5.0,0.027944441884756088,0.0017638913,1e-06,0.05474554002285004,-0.0019019408136726756,7220,0.1,0.9335746243596077,0.004431943637318909,0.040853571499756075,-31.208315749168396,,
363,158,17795,0.81289124,2813250,5.0,0.026329785585403442,0.0011921022,1e-06,0.05474548041820526,-0.0013031183431785997,7240,0.1,0.9357063546776772,0.0041821328148944304,0.027221428614866455,-31.208676986694336,,
364,158,17840,0.8127575400000002,2821000,5.0,0.030508868396282196,0.0014627175,1e-06,0.054744504392147064,-0.001515531875195837,7260,0.1,0.9362471401691437,0.004128536402713507,0.0293892857505125,-31.208844165802002,,
365,158,17885,0.81544223,2828750,5.0,0.02665848284959793,0.0019239448,1e-06,0.054744165390729904,-0.0013406101748284361,7280,0.1,0.9349784851074219,0.004165290333330632,0.055760714681528045,-31.20910894870758,,
366,158,17931,0.8167510899999998,2836500,5.0,0.03268110752105713,0.0014080286,1e-06,0.05474451556801796,-0.0020517707066139046,7300,0.1,0.936237134039402,0.004198683183640242,0.03524761909910012,-31.209111361503602,,
367,158,17976,0.8170172199999999,2844250,5.0,0.03338206931948662,0.0016217129,1e-06,0.05474264919757843,-0.0011064900703900583,7320,0.1,0.9363612607121468,0.0042443467263365165,0.0394226191402413,-31.209362545013427,,
368,158,18022,0.8159501099999998,2852000,5.0,0.02861817367374897,0.0018290135,1e-06,0.05474177002906799,-0.0011499989185734982,7340,0.1,0.9355952963232994,0.004014288574107922,0.03546904770861147,-31.209926176071168,,
369,158,18067,0.81579421,2859750,5.0,0.027725089341402054,0.0011551316,1e-06,0.05474037304520607,-0.00016252727276500512,7360,0.1,0.9345667958259583,0.0041776263638166715,0.01772380951035302,-31.21033894062042,,
370,158,18133,0.81742203,2867500,5.0,0.02724049612879753,0.001411417,1e-06,0.054739952087402344,-0.002061137615495712,7380,0.1,0.9326490238308907,0.0041986569779692215,0.041771428669453596,-31.210704016685487,5.0,0.8380005150630414
371,158,18178,0.8172187399999998,2875250,5.0,0.02904067561030388,0.0016442179,1e-06,0.05473947152495384,-0.0017660552085604043,7400,0.1,0.9388285204768181,0.004090134839643724,0.03492142884060741,-31.210881810188294,,
372,158,18223,0.8153047800000001,2883000,5.0,0.022882934659719467,0.0016575764,1e-06,0.05473823845386505,-0.0017921135017342404,7420,0.1,0.9354134723544121,0.004298680852516554,0.04522261926904321,-31.211203746795654,,
373,158,18268,0.8182243,2890750,5.0,0.023842046037316322,0.0013548038,1e-06,0.0547359324991703,-0.00025523587484516775,7440,0.1,0.9355622977018356,0.004168766234652139,0.03261904775747098,-31.21186469554901,,
374,158,18313,0.81664154,2898500,5.0,0.03046898916363716,0.001491249,1e-06,0.05473443493247032,-0.0005811131252532053,7460,0.1,0.9359044283628464,0.0041614823712734506,0.034988095437001904,-31.212621898651122,,
375,158,18358,0.8201905200000001,2906250,5.0,0.025060854852199554,0.0015378292,1e-06,0.054733145982027054,-0.002019233851619631,7480,0.1,0.9359044879674911,0.00419397653080523,0.04402023816044675,-31.213157849311827,,
376,158,18403,0.8182209100000002,2914000,5.0,0.0267674271017313,0.00153115,1e-06,0.054732225835323334,-0.001433212444038996,7500,0.1,0.935067668557167,0.004306158569524996,0.04833571449300507,-31.21357810497284,,
