rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
5.0,49,183750,0.6016238199999999,2124,86,-94.78959255218506,0.8561400324106216,0.45637499185686464,0.055022694170475006,960,0.049588460475206375,0.014165409,0.1,-0.0018498148129866999,0.005210367964173202,1e-05,,
5.0,50,187500,0.6069788199999998,2187,85,-94.78999631881715,0.8580177873373032,0.4566999919450609,0.05502047389745712,980,0.03754859045147896,0.015914977,0.1,-0.0023065337391352347,0.004782113647961523,1e-05,0.6593819723895754,5.0
5.0,51,191250,0.6056496,2228,85,-94.792431640625,0.8673307448625565,0.44372526647146937,0.055018842220306396,1000,0.049431558698415756,0.016571369,0.1,0.0014319408272734087,0.004672281742275047,1e-05,,
5.0,52,195000,0.6029795299999999,2270,85,-94.7959771156311,0.8615228533744812,0.4774107058787195,0.0550144761800766,1020,0.041744329035282135,0.0272379,0.1,0.005333982589844186,0.004532566504713032,1e-05,,
5.0,53,198750,0.60170632,2311,85,-94.80253562927246,0.8662347942590714,0.4554464209737489,0.055007606744766235,1040,0.05394487828016281,0.016125195,0.1,0.0037245315309254344,0.004869087623956147,1e-05,,
5.0,54,202500,0.60420111,2352,86,-94.80719425678254,0.8728977292776108,0.4717321352902218,0.05500654876232147,1060,0.0477883517742157,0.01694485,0.1,0.007787869516719048,0.0045522131880716184,1e-05,,
5.0,55,206250,0.60771722,2393,86,-94.8085000818426,0.8660219311714172,0.42267531751633874,0.05500568822026253,1080,0.07034153491258621,0.012602488,0.1,0.004006754551592127,0.0047299668028823695,1e-05,,
5.0,56,210000,0.60531547,2434,86,-94.80924079201438,0.8674597889184952,0.4241168754894964,0.05500432848930359,1100,0.04545152932405472,0.02465753,0.1,0.00433274011799472,0.005023087617221542,1e-05,,
5.0,57,213750,0.60641876,2475,86,-94.81099393027169,0.8727607429027557,0.4466836652136408,0.05500345304608345,1120,0.05262519419193268,0.016119402,0.1,0.001346025929849518,0.004717394051840529,1e-05,,
5.0,58,217500,0.60794397,2517,86,-94.81009237289429,0.8667000383138657,0.4709428495937027,0.055004917085170746,1140,0.06367948651313782,0.018003315,0.1,0.001675205398290669,0.004694915629224852,1e-05,,
5.0,59,221250,0.6075335399999999,2558,86,-94.80981974882238,0.8733460903167725,0.4411512506666922,0.05500481277704239,1160,-0.006609655916690826,0.05021198,0.1,0.002880461906475465,0.0045775289140532124,1e-05,,
5.0,60,225000,0.6106596799999999,2622,85,-94.80871955871582,0.8758083209395409,0.4944142763013952,0.05500691756606102,1180,0.03820564225316048,0.028344898,0.1,0.009143773587249295,0.004315453866147436,1e-05,0.6604841727584534,5.0
5.0,61,228750,0.60720583,2663,85,-94.80705563227336,0.8714815974235535,0.3998333268430239,0.05500739440321922,1200,0.05085476487874985,0.01325172,0.1,0.004802961609802381,0.005160863213435126,1e-05,,
5.0,62,232500,0.60847097,2704,85,-94.80661580702838,0.8741028010845184,0.48009242911425914,0.055007606744766235,1220,0.056549444794654846,0.02354665,0.1,0.0043081736658597365,0.004629539074513185,1e-05,,
5.0,63,236250,0.60935357,2747,85,-94.80708658218384,0.8739231079816818,0.4671214202867122,0.05500634014606476,1240,0.030585594475269318,0.017947964,0.1,-0.0034148106732117766,0.0046985269826836885,1e-05,,
5.0,64,240000,0.60822566,2788,86,-94.807461810112,0.8761608451604843,0.47341070496695464,0.0550079420208931,1260,0.018621377646923065,0.0469703,0.1,0.013088016793502822,0.004830932366894558,1e-05,,
5.0,65,243750,0.6097091099999999,2831,86,-94.80651476242963,0.8752257600426674,0.48348738536279756,0.05500766634941101,1280,0.029204074293375015,0.026960056,0.1,0.005718719072299289,0.0045350486330468865,1e-05,,
5.0,66,247500,0.6103939199999999,2872,86,-94.80676240921021,0.8811783418059349,0.4605214204872027,0.05500689148902893,1300,0.04116994887590408,0.015331851,0.1,-8.14843572027879e-05,0.004326430664223153,1e-05,,
5.0,67,251250,0.6107137899999999,2911,86,-94.80639774322509,0.8754348903894424,0.3579571371385828,0.05500883609056473,1320,0.06816110014915466,0.009331003,0.1,0.000392775112284518,0.004727774825878442,1e-05,,
5.0,68,255000,0.6121946299999999,2954,86,-94.8040493774414,0.8804413303732872,0.4810357052809559,0.055009737610816956,1340,0.014970965683460236,0.034855437,0.1,0.0034128854154221945,0.004464155816531274,1e-05,,
5.0,69,258750,0.6120134399999999,2996,86,-94.80552898206209,0.8726653456687927,0.4819999926490709,0.055007655173540115,1360,0.048065103590488434,0.020360567,0.1,0.005885690316512696,0.004540129945809512,1e-05,,
5.0,70,262500,0.61119925,3059,85,-94.80526982475729,0.88153887540102,0.4478739394730998,0.05501040071249008,1380,0.02184654027223587,0.02831245,0.1,0.0019288071951933533,0.0039057665953056557,1e-05,0.6603595094144324,5.0
5.0,71,266250,0.61836973,3099,85,-94.80259761810302,0.8784972950816154,0.39757142070156987,0.05501163750886917,1400,0.06362413614988327,0.012734736,0.1,0.005064254390747302,0.004734986208495684,1e-05,,
5.0,72,270000,0.6162709500000001,3140,85,-94.80498841229607,0.8801823332905769,0.4769495711839922,0.055006831884384155,1420,0.05374077707529068,0.012507128,0.1,0.00040159856493418935,0.004236746286315953,1e-05,,
5.0,73,273750,0.6161373600000001,3182,86,-94.80617376327514,0.8874399438500404,0.4709928490471793,0.05500897020101547,1440,0.027775809168815613,0.031241504,0.1,-0.0021514256536770884,0.004413785428332631,1e-05,,
5.0,74,277500,0.61577504,3224,86,-94.80215124242446,0.8827823922038078,0.4656470505233087,0.05501369386911392,1460,0.046825289726257324,0.012674065,0.1,-0.002292141410857309,0.0045358466912362285,1e-05,,
5.0,75,281250,0.61589797,3267,86,-94.79933828353882,0.8825381323695183,0.5048714205058059,0.055013321340084076,1480,0.06450778245925903,0.019864418,0.1,-0.000594607827243494,0.0046703940560109914,1e-05,,
5.0,76,285000,0.61728759,3308,86,-94.80235384772806,0.8822329416871071,0.46373948653242275,0.05500924959778786,1500,0.04333606734871864,0.017200893,0.1,0.0028183750256662735,0.004431294902186731,1e-05,,
5.0,77,288750,0.6164859699999999,3349,86,-94.80815893173218,0.8802868574857712,0.4924928472901229,0.055003874003887177,1520,0.040153760462999344,0.024112303,0.1,0.006725411908741145,0.004685879849712364,1e-05,,
5.0,78,292500,0.61499061,3390,86,-94.8116470336914,0.8884072825312614,0.43798978752207146,0.05500289425253868,1540,0.020440027117729187,0.0371238,0.1,0.007305898456979779,0.004208193324822267,1e-05,,
5.0,79,296250,0.6165031700000001,3431,86,-94.81329801082612,0.8895622715353966,0.4401964206532284,0.05500013008713722,1560,0.050853244960308075,0.015471962,0.1,-0.0022963538692577167,0.0041840396253974175,1e-05,,
5.0,80,300000,0.6148191500000001,3492,85,-94.81649250454373,0.8904204145073891,0.3944126911422548,0.05499853193759918,1580,0.05606146901845932,0.012423256,0.1,-0.0018932833580449357,0.004005190106626186,1e-05,0.6628895566264881,5.0
5.0,81,303750,0.61709613,3533,85,-94.81702387673515,0.8910341411828995,0.4504285646993334,0.05499934405088425,1600,0.03664424642920494,0.029110523,0.1,0.0004928090201560106,0.0038356173072575726,1e-05,,
5.0,82,307500,0.61929668,3574,86,-94.81409580006319,0.8945203199982643,0.46469747135004796,0.055003151297569275,1620,-0.023010574281215668,0.053771075,0.1,0.0039741004458413755,0.0038161105277728946,1e-05,,
5.0,83,311250,0.61396278,3614,86,-94.81182205200196,0.8910562619566917,0.4738380864681676,0.05500331521034241,1640,0.03847205266356468,0.024905795,0.1,0.008396400183499401,0.003932866588002071,1e-05,,
5.0,84,315000,0.6213784299999999,3655,86,-94.81270053570087,0.8876940906047821,0.4388241676774879,0.05500144138932228,1660,0.05309441685676575,0.018629055,0.1,0.004708844086916482,0.004323756394800372,1e-05,,
5.0,85,318750,0.62175521,3696,86,-94.81187602772432,0.8945895135402679,0.46490755500682795,0.05500543862581253,1680,0.03763360157608986,0.019725539,0.1,-0.0004859401032750366,0.004350317262715715,1e-05,,
5.0,86,322500,0.6199893399999999,3736,86,-94.80785912906423,0.8907095491886139,0.48142856178969584,0.05500774830579758,1700,0.06082934886217117,0.015552612,0.1,0.002622908065098348,0.003960571352474611,1e-05,,
5.0,87,326250,0.6176997799999999,3775,86,-94.8059449005127,0.8952007666230202,0.40287142181536184,0.0550089031457901,1720,0.02280779927968979,0.020643398,0.1,0.002158021431720618,0.0035133256792323664,1e-05,,
5.0,88,330000,0.6210009200000001,3817,86,-94.80741129557292,0.8874763324856758,0.43332380140355475,0.05500567704439163,1740,0.038621686398983,0.029385205,0.1,0.0013693776521144644,0.004318807095987722,1e-05,,
5.0,89,333750,0.6214625600000001,3857,86,-94.8103024222634,0.8972720205783844,0.4743766147294082,0.055003825575113297,1760,0.04745159670710564,0.021196833,0.1,0.004119209415974787,0.003913700526622548,1e-05,,
5.0,90,337500,0.6225072,3920,86,-94.81091696421305,0.8925004675984383,0.4482857074297499,0.055004753172397614,1780,0.006276041269302368,0.057812583,0.1,0.006827691326194278,0.004262670838700918,1e-05,0.6608338287504848,5.0
5.0,91,341250,0.62230214,3961,86,-94.8124168395996,0.8964442238211632,0.4869841188658029,0.0550009086728096,1800,0.022294502705335617,0.024736673,0.1,0.003981448710171026,0.00407979247199061,1e-05,,
5.0,92,345000,0.62379726,4002,86,-94.8139225323995,0.8982102051377296,0.4662499914683091,0.05500243976712227,1820,0.06615664064884186,0.022672366,0.1,0.006137852048328825,0.0038134090282255784,1e-05,,
5.0,93,348750,0.6259440000000001,4042,86,-94.81253566741944,0.895331971347332,0.4821224409687732,0.055002812296152115,1840,0.051038987934589386,0.017223094,0.1,0.004435375427865289,0.003945023885795048,1e-05,,
5.0,94,352500,0.6258370299999999,4084,86,-94.81272031995985,0.8952920585870743,0.48373808693011394,0.05500184744596481,1860,-0.018185891211032867,0.05216832,0.1,0.0071140289665881165,0.0038350221196499965,1e-05,,
5.0,95,356250,0.62227395,4124,86,-94.81363139682345,0.8956754580140114,0.3918253901324028,0.05500210076570511,1880,0.05379292368888855,0.014658228,0.1,-0.0008547408192421971,0.00395235114523934,1e-05,,
5.0,96,360000,0.6243559200000002,4165,86,-94.81613972003643,0.8963148519396782,0.4556813102493134,0.05499713122844696,1900,0.050052665174007416,0.021415211,0.1,0.005722148688908718,0.0037921827922288614,1e-05,,
5.0,97,363750,0.62619259,4206,86,-94.82250935872396,0.8964802250266075,0.4800857054737086,0.054991163313388824,1920,0.025397010147571564,0.03281453,0.1,0.0010442155700405565,0.003874260604303951,1e-05,,
5.0,98,367500,0.62347884,4246,86,-94.82696560946378,0.8986203819513321,0.38428570772309534,0.05498979613184929,1940,0.06472931057214737,0.0097403955,0.1,-0.001975659552878058,0.004016990824708376,1e-05,,
5.0,99,371250,0.6246088800000001,4285,86,-94.8277661895752,0.9004516378045082,0.3881142785504926,0.05498974025249481,1960,0.009965971112251282,0.043601356,0.1,0.0014537854083793177,0.0036299033922841772,1e-05,,
5.0,100,375000,0.6256952,4347,86,-94.82679299248589,0.8912330791354179,0.43893649889052744,0.054991886019706726,1980,0.038021400570869446,0.016773865,0.1,0.0002200753560758094,0.0038997136496214404,1e-05,0.6628101552796741,5.0
5.0,101,378750,0.624728,4386,86,-94.8239363861084,0.8975042700767517,0.4044285640993621,0.05499442666769028,2000,0.06283652782440186,0.026992932,0.1,-0.0018258977083144745,0.004034922936116345,1e-05,,
5.0,102,382500,0.6249756200000001,4428,86,-94.8241528892517,0.8960132524371147,0.48522141959285364,0.05499061942100525,2020,0.06997449696063995,0.016132023,0.1,-0.0005470914690601547,0.0041603397490689534,1e-05,,
5.0,103,386250,0.6287402,4470,86,-94.82835137216668,0.8982601761817932,0.50037592976158,0.0549878366291523,2040,0.009113617241382599,0.04685845,0.1,0.010903424584345163,0.003849371871298277,1e-05,,
5.0,104,390000,0.63106051,4511,86,-94.8289132898504,0.8987101763486862,0.4239610296176662,0.05498991906642914,2060,0.05253840237855911,0.012733925,0.1,0.003232690202497937,0.0037714882748497817,1e-05,,
5.0,105,393750,0.62850136,4553,86,-94.82836462020875,0.8971609324216843,0.45533570610161406,0.05498882010579109,2080,0.03064849227666855,0.028433545,0.1,-0.0025941212633837744,0.003829945522302296,1e-05,,
5.0,106,397500,0.6268099,4594,86,-94.82973052978515,0.894386775791645,0.45240951504558324,0.05498797073960304,2100,0.05648792162537575,0.028330075,0.1,0.005788826390082918,0.0043458356638439,1e-05,,
5.0,107,401250,0.63176173,4634,86,-94.82866227891711,0.8996051698923111,0.407571421064333,0.0549904964864254,2120,0.05868595838546753,0.018656064,0.1,0.0038827177552099535,0.003407630195013351,1e-05,,
5.0,108,405000,0.625757,4677,86,-94.82658924303557,0.8968788534402847,0.46284961623115173,0.054990895092487335,2140,0.05596732720732689,0.014278511,0.1,0.002379925268329564,0.0036259793780597026,1e-05,,
5.0,109,408750,0.62494699,4716,86,-94.82553124861283,0.8986857980489731,0.4197272656115026,0.054992616176605225,2160,0.029364407062530518,0.035814498,0.1,0.0021545961618524533,0.00372322164634666,1e-05,,
5.0,110,412500,0.62990221,4779,86,-94.82474532494179,0.9006156101822853,0.43503295907016415,0.05499175190925598,2180,0.04750274866819382,0.013057301,0.1,-0.005194336367252556,0.0034954262821254535,1e-05,0.6633563969360685,5.0
5.0,111,416250,0.62864332,4821,86,-94.82557896700773,0.8928515613079071,0.39610388812143354,0.05499179661273956,2200,0.0448601134121418,0.016578004,0.1,-0.0021122641554623916,0.0044552579839629205,1e-05,,
5.0,112,420000,0.63069212,4863,86,-94.82583834999485,0.902913436293602,0.4802932239891226,0.05499139428138733,2220,0.05012565851211548,0.014743866,0.1,0.013180596207906167,0.0037031744187085054,1e-05,,
5.0,113,423750,0.6312598700000001,4903,86,-94.82611482793635,0.8962834402918816,0.42485713453921065,0.0549914687871933,2240,-0.017599567770957947,0.05409646,0.1,0.005216828390737283,0.004066364258654754,1e-05,,
5.0,114,427500,0.62670039,4944,86,-94.82620595296224,0.9014504849910736,0.42142856455563255,0.05499114841222763,2260,0.05596882849931717,0.01341722,0.1,0.0031074079799902213,0.0037859921330689558,1e-05,,
5.0,115,431250,0.6332190900000001,4985,86,-94.82914628982545,0.9006056487560272,0.5180714193801396,0.05498557537794113,2280,0.02093883603811264,0.024408985,0.1,0.009374080252185947,0.0038619946246035396,1e-05,,
5.0,116,435000,0.62853903,5028,86,-94.83275047302246,0.901067741215229,0.47683570566645356,0.05498624965548515,2300,0.037933267652988434,0.0175513,0.1,-0.0005967975769631595,0.0035913196665933356,1e-05,,
5.0,117,438750,0.6314173699999999,5067,86,-94.8318042755127,0.8954653590917587,0.42101586509185535,0.054986756294965744,2320,0.047557149082422256,0.016539231,0.1,0.0032921706587325616,0.003950105381793239,1e-05,,
5.0,118,442500,0.63135747,5108,86,-94.83190035820007,0.895426906645298,0.4946696343889926,0.054985854774713516,2340,0.050434473901987076,0.023619376,0.1,-0.0017538957958195156,0.003924751967315387,1e-05,,
5.0,119,446250,0.6329896,5149,86,-94.83286163330078,0.8980940580368042,0.4732857054347793,0.05498562008142471,2360,0.060320861637592316,0.016217599,0.1,0.0019180349477878255,0.004188890376438697,1e-05,,
5.0,120,450000,0.63258412,5215,86,-94.83875396728516,0.9009762182831764,0.5107999912416562,0.05497461557388306,2380,0.05753988027572632,0.015340999,0.1,0.006633470406093043,0.004012443149113096,1e-05,0.6644305569569469,5.0
5.0,121,453750,0.62899677,5257,86,-94.8506046295166,0.9016698896884918,0.4909591743306789,0.05496658757328987,2400,0.02900467813014984,0.06024959,0.1,0.0035030667817008317,0.0037746657592444017,1e-05,,
5.0,122,457500,0.63337445,5298,86,-94.85733135768345,0.9009343087673187,0.4324081565477952,0.05496246740221977,2420,0.044609926640987396,0.025670797,0.1,-0.001621832163831584,0.0038964598406372327,1e-05,,
5.0,123,461250,0.63207369,5340,86,-94.86002899169922,0.8947132602334023,0.45907142050680705,0.054962340742349625,2440,0.031059101223945618,0.023756266,0.1,0.004524381283568793,0.004025957513949834,1e-05,,
5.0,124,465000,0.63258488,5380,86,-94.86074686686197,0.9051738455891609,0.478380944103313,0.054960474371910095,2460,0.016329750418663025,0.028710652,0.1,-0.00019548011195466084,0.0034215447690803557,1e-05,,
5.0,125,468750,0.63283661,5421,86,-94.86396808624268,0.8984962105751038,0.5185793557799317,0.05495774373412132,2480,0.052377648651599884,0.025052324,0.1,0.002919539327185795,0.0038323963432857354,1e-05,,
5.0,126,472500,0.6327072799999999,5462,86,-94.86475461324056,0.9035647585988045,0.4860833232892522,0.05495857447385788,2500,0.04314902424812317,0.023734685,0.1,0.005475764156486814,0.0035758197326989224,1e-05,,
5.0,127,476250,0.63531981,5502,86,-94.86344771385193,0.9004464522004128,0.42901785080757693,0.05496026575565338,2520,0.05266518145799637,0.02182373,0.1,0.0007245374525687743,0.003605952824000269,1e-05,,
5.0,128,480000,0.6326240399999999,5543,86,-94.8611170132955,0.9003808796405792,0.46573808742299055,0.0549621544778347,2540,0.01622328907251358,0.048653483,0.1,0.004929994322225303,0.0036929586732488435,1e-05,,
5.0,129,483750,0.6323665999999999,5582,86,-94.85870361328125,0.9041401967406273,0.4644725184950333,0.05496511608362198,2560,0.03746802359819412,0.026612593,0.1,0.01685351710031465,0.003233869277084103,1e-05,,
5.0,130,487500,0.63563591,5646,86,-94.85783284505209,0.8998281136155128,0.49157141977533075,0.05496295541524887,2580,0.01287975162267685,0.024902187,0.1,0.009132701791355398,0.003896333162427052,1e-05,0.6656635826908563,5.0
