time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/approx_kl,train/learning_rate,train/std,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
11,152,560,0.6764722500000001,85250,5.0,0.1048157662153244,0.0010190327,1e-06,0.05502218008041382,-0.0019676046870592857,200,0.1,-1.5689568519592285,0.1697857783176005,0.009969047613849398,-31.102845396995544,,
12,153,606,0.67775426,93000,5.0,0.10015600919723511,0.0010817241,1e-06,0.055022262036800385,-0.0011661541861056036,220,0.1,-1.5082390308380127,0.15713312454521655,0.01613928573933663,-31.10265742778778,,
13,154,652,0.6765613,100750,5.0,0.09005938470363617,0.0011410645,1e-06,0.055022239685058594,-0.002294194709285562,240,0.1,-1.3919317722320557,0.15016621498391033,0.012507142857648432,-31.102662439346314,,
14,154,701,0.68112997,108500,5.0,0.0973769947886467,0.00086178,1e-06,0.05502277985215187,-0.000994738232114384,260,0.1,-1.4604625701904297,0.14215117009356618,0.010064285745902452,-31.102553815841674,,
15,155,748,0.6757673399999998,116250,5.0,0.09239967167377472,0.000985357,1e-06,0.05502283200621605,-0.0014375056505465933,280,0.1,-1.3725192546844482,0.13962580902501942,0.006866666722053196,-31.10245231151581,,
16,155,797,0.6790946999999998,124000,5.0,0.08799891918897629,0.0007954239,1e-06,0.05502393841743469,-0.001081277314680662,300,0.1,-1.3763511180877686,0.12959904830902816,0.002708333333430346,-31.102236862182618,,
17,155,844,0.6855884600000002,131750,5.0,0.08405084162950516,0.0014326505,1e-06,0.055024404078722,-0.0011328042376166714,320,0.1,-1.3072583675384521,0.12581821154803038,0.012060714255494532,-31.101924061775208,,
18,156,892,0.6804564700000002,139500,5.0,0.08535987138748169,0.001229136,1e-06,0.05502544343471527,-0.001968749506893008,340,0.1,-1.2587203979492188,0.11709614556282759,0.009869047608226537,-31.101636943817137,,
19,156,940,0.6809972500000001,147250,5.0,0.08617032319307327,0.00088062533,1e-06,0.055025432258844376,-0.001640600482302772,360,0.1,-1.267601490020752,0.11717984071001411,0.0038821428583469242,-31.101433057785034,,
20,153,1008,0.6808684100000001,155000,5.0,0.08093155175447464,0.0009251061,1e-06,0.055026087909936905,-0.0017709428179896747,380,0.1,-1.2056362628936768,0.10911778962239622,0.008144047622627113,-31.101324639320374,5.0,0.6797632530727515
21,154,1055,0.6795756599999998,162750,5.0,0.07524649053812027,0.0011269378,1e-06,0.05502672493457794,-0.001754106387109795,400,0.1,-1.1676898002624512,0.10515601141378284,0.009239285729127005,-31.10108295917511,,
22,154,1102,0.6819815200000001,170500,5.0,0.07846619933843613,0.0012658702,1e-06,0.05502641201019287,-0.0014463852662594957,420,0.1,-1.1658761501312256,0.10609071178361773,0.011530952433531638,-31.10100139141083,,
23,155,1149,0.6801459599999999,178250,5.0,0.07247999310493469,0.0011219264,1e-06,0.05502623692154884,-0.0023959813726250534,440,0.1,-1.0816924571990967,0.0990307727549225,0.009042857137974352,-31.10111756801605,,
24,155,1196,0.68341695,186000,5.0,0.06839566677808762,0.0011946389,1e-06,0.05502645671367645,-0.0018379636262878818,460,0.1,-1.0677824020385742,0.1042530825547874,0.014159523847629316,-31.101096272468567,,
25,155,1244,0.6861872200000001,193750,5.0,0.06574597954750061,0.0013821349,1e-06,0.055025890469551086,-0.0017343478054733285,480,0.1,-1.0724725723266602,0.09756050803698599,0.013490476198203396,-31.101156091690065,,
26,156,1290,0.6839995100000001,201500,5.0,0.07514151185750961,0.0010077567,1e-06,0.0550256110727787,-0.0013165224699496708,500,0.1,-1.0336236953735352,0.09750304432585835,0.006479761911323294,-31.10131126880646,,
27,156,1337,0.6813452299999999,209250,5.0,0.07097578048706055,0.001220508,1e-06,0.055026475340127945,-0.0015721019044913742,520,0.1,-0.948676586151123,0.0903867074009031,0.013850000082748011,-31.101224460601806,,
28,156,1384,0.6819323799999999,217000,5.0,0.07416029274463654,0.0013037573,1e-06,0.05502773076295853,-0.0013733242747588847,540,0.1,-0.9160969257354736,0.09121281960979104,0.014490476219798439,-31.100811791419982,,
29,157,1431,0.6820238499999999,224750,5.0,0.06280919909477234,0.0012336738,1e-06,0.05502743646502495,-0.001408874125065056,560,0.1,-0.8441507816314697,0.08910309014841915,0.019145238078199327,-31.100618681907655,,
30,155,1498,0.68263126,232500,5.0,0.06478166580200195,0.0012583799,1e-06,0.05502661317586899,-0.0015477331220514134,580,0.1,-0.8603682518005371,0.08587134568952023,0.012766666622483172,-31.100830187797545,5.0,0.6755763512572297
31,155,1544,0.6857115599999999,240250,5.0,0.06758594512939453,0.0011418848,1e-06,0.055026452988386154,-0.0018491027090949963,600,0.1,-0.8064409494400024,0.08328277494758368,0.006657142861513421,-31.10103081703186,,
32,155,1591,0.68713994,248000,5.0,0.062273260205984116,0.0009906762,1e-06,0.05502587556838989,-0.0012497936529187981,620,0.1,-0.8131847381591797,0.08588678931817412,0.008063095225952565,-31.101158890724182,,
33,156,1637,0.6857628800000001,255750,5.0,0.0628301203250885,0.001163651,1e-06,0.05502505600452423,-0.0023509298137445443,640,0.1,-0.7440270185470581,0.08139753024093807,0.011710714299697429,-31.101433577537538,,
34,156,1684,0.69063177,263500,5.0,0.06716124713420868,0.0010607706,1e-06,0.055023226886987686,-0.001306887804182284,660,0.1,-0.6653621196746826,0.0787984817661345,0.00788571429788135,-31.101928367614747,,
35,156,1731,0.6776899099999999,271250,5.0,0.05972253903746605,0.0013046239,1e-06,0.055023569613695145,-0.0009459394714365011,680,0.1,-0.6144721508026123,0.07060619814321399,0.010378571457404178,-31.102241044044494,,
36,156,1778,0.68721616,279000,5.0,0.06184028089046478,0.0010747922,1e-06,0.05502272769808769,-0.001369478607946295,700,0.1,-0.6137017011642456,0.07187761245295406,0.00894642856612336,-31.102311654090883,,
37,157,1824,0.6806219900000001,286750,5.0,0.056274302303791046,0.0012731217,1e-06,0.055022869259119034,-0.0014069682176435893,720,0.1,-0.5194240808486938,0.06932839629240334,0.009596428598742933,-31.102463665008546,,
38,157,1870,0.6871531600000002,294500,5.0,0.058714546263217926,0.0011978496,1e-06,0.05502283200621605,-0.0015171802782202371,740,0.1,-0.49054741859436035,0.06617644537240266,0.011803571411292069,-31.102431211471558,,
39,157,1917,0.6846948699999998,302250,5.0,0.05672354996204376,0.0012985157,1e-06,0.05502412095665932,-0.002120902644577114,760,0.1,-0.46328508853912354,0.06621337010525168,0.01474523811484687,-31.10220760345459,,
40,156,1983,0.6830220800000001,310000,5.0,0.04642798379063606,0.0014375616,1e-06,0.05502383038401604,-0.0015786618441108692,780,0.1,-0.46582984924316406,0.0648237297218293,0.012513095241156407,-31.10199101448059,5.0,0.6855622152935114
41,156,2029,0.6868494299999999,317750,5.0,0.05717695504426956,0.0011313641,1e-06,0.055024825036525726,-0.0022717740458001057,800,0.1,-0.3323138952255249,0.058531072326004505,0.01058452378027141,-31.101870465278626,,
42,156,2075,0.6822047099999999,325500,5.0,0.056237366050481796,0.0010073169,1e-06,0.0550241693854332,-0.0015065719467875515,820,0.1,-0.38143205642700195,0.06378806753084064,0.006157142877927981,-31.101796979904176,,
43,156,2122,0.68448215,333250,5.0,0.054523762315511703,0.0017461511,1e-06,0.05502418801188469,-0.0018506115996216365,840,0.1,-0.3208317756652832,0.062082173191010954,0.01874166667490499,-31.101919589042662,,
44,157,2169,0.6834221899999998,341000,5.0,0.05302363634109497,0.0013183691,1e-06,0.055023547261953354,-0.0017283597502691038,860,0.1,-0.2959631681442261,0.05886286782100797,0.011154761893267277,-31.102041554450988,,
45,157,2215,0.68612454,348750,5.0,0.049872785806655884,0.0013056927,1e-06,0.05502302572131157,-0.0015220225426781208,880,0.1,-0.24536001682281494,0.05801094259135425,0.014045238185208291,-31.102264709472657,,
46,157,2262,0.68453807,356500,5.0,0.05050624534487724,0.0015663557,1e-06,0.05502396821975708,-0.0018768469462683956,900,0.1,-0.23202073574066162,0.05515599397942424,0.022144047653418965,-31.102191247940063,,
47,157,2308,0.6827012200000001,364250,5.0,0.04816297069191933,0.0010686473,1e-06,0.05502490699291229,-0.001002963615176764,920,0.1,-0.1859346628189087,0.053734195930883286,0.006115476192208007,-31.10182050228119,,
48,157,2354,0.6818683200000001,372000,5.0,0.04864037036895752,0.0010634955,1e-06,0.05502529442310333,-0.0016165957998914382,940,0.1,-0.1987670660018921,0.054628559318371114,0.006742857169883792,-31.10156750202179,,
49,158,2400,0.6857673100000001,379750,5.0,0.04923387989401817,0.0012185862,1e-06,0.055026452988386154,-0.0017423869778195656,960,0.1,-0.1351795196533203,0.04833556247409433,0.009186904758389574,-31.10129318714142,,
50,157,2465,0.6871247000000001,387500,5.0,0.05148398131132126,0.0009837174,1e-06,0.05502597987651825,-0.0015080314543983598,980,0.1,-0.13290178775787354,0.04942561155185103,0.00581071427470306,-31.101142930984498,5.0,0.6807751607324795
51,157,2512,0.69091773,395250,5.0,0.04706631228327751,0.0012782295,1e-06,0.05502516031265259,-0.0015699092525390214,1000,0.1,-0.10324490070343018,0.04795237935613841,0.011648809552425518,-31.101402492523192,,
52,157,2558,0.6811876800000001,403000,5.0,0.04753797501325607,0.0013678768,1e-06,0.05502517148852348,-0.002539818061564828,1020,0.1,-0.04299497604370117,0.0473658709321171,0.02085714285087306,-31.101557788848876,,
53,157,2605,0.68221722,410750,5.0,0.04785973206162453,0.0013678524,1e-06,0.05502447858452797,-0.0023029906062838855,1040,0.1,-0.04714691638946533,0.047555063054896894,0.018242857140430713,-31.10168022155762,,
54,157,2653,0.6854454700000001,418500,5.0,0.048582058399915695,0.0011688712,1e-06,0.055024921894073486,-0.0014071901474875803,1060,0.1,-0.04972636699676514,0.049079788699746135,0.015102380964963231,-31.101734538078308,,
55,157,2700,0.68947251,426250,5.0,0.04579479619860649,0.0014433655,1e-06,0.055025629699230194,-0.0017307611974348536,1080,0.1,0.011152863502502441,0.04505015343427658,0.01437976192770293,-31.101506180763245,,
56,158,2746,0.68840625,434000,5.0,0.044725771993398666,0.0013652665,1e-06,0.05502729117870331,-0.001111965239068251,1100,0.1,0.0008651614189147949,0.045295234881341455,0.012621428616112098,-31.101070957183836,,
57,158,2793,0.68846642,441750,5.0,0.04545462131500244,0.001447839,1e-06,0.05502710118889809,-0.0024936127834520806,1120,0.1,0.027310192584991455,0.043042095541022715,0.015253571426146664,-31.10075674057007,,
58,158,2839,0.68769054,449500,5.0,0.043455034494400024,0.001369704,1e-06,0.05502619221806526,-0.0014550784336933953,1140,0.1,0.06483334302902222,0.042863601087592546,0.01457857146684546,-31.100987324714662,,
59,158,2885,0.6865997699999999,457250,5.0,0.039358317852020264,0.0013856704,1e-06,0.055025942623615265,-0.0013925899282749787,1160,0.1,0.09945052862167358,0.041520751393400133,0.015188095300109125,-31.101203908920287,,
60,157,2952,0.6904337899999998,465000,5.0,0.0420897901058197,0.0009091084,1e-06,0.05502558872103691,-0.0018520388401188149,1180,0.1,0.1075667142868042,0.03993067991454154,0.004861904772988055,-31.10132414340973,5.0,0.6895001330211279
61,157,2998,0.68850105,472750,5.0,0.04333732649683952,0.0012148293,1e-06,0.055025793612003326,-0.0012581544515437937,1200,0.1,0.13514238595962524,0.03721967794932425,0.008977380953438115,-31.101353855133056,,
62,157,3045,0.6849792699999998,480500,5.0,0.0389283187687397,0.0012469811,1e-06,0.055025532841682434,-0.0015750158211899111,1220,0.1,0.12351053953170776,0.03870591243263334,0.01363452385587152,-31.101357216835023,,
63,157,3091,0.6826905699999999,488250,5.0,0.044510096311569214,0.001474251,1e-06,0.055025942623615265,-0.001033499203655297,1240,0.1,0.15362882614135742,0.03732664479408413,0.01765476194472285,-31.101345191001894,,
64,158,3138,0.6844612999999999,496000,5.0,0.043418366461992264,0.001668511,1e-06,0.05502532795071602,-0.0005726316344178123,1260,0.1,0.15057438611984253,0.03843709331937134,0.0254095239911112,-31.101356277465822,,
65,158,3186,0.69007531,503750,5.0,0.04497259482741356,0.00081291364,1e-06,0.055026017129421234,-0.0008660001170433557,1280,0.1,0.16889220476150513,0.03712351255584508,0.0038630952269886622,-31.10136682987213,,
66,158,3233,0.6906496099999999,511500,5.0,0.03978933021426201,0.0011040864,1e-06,0.05502556636929512,-0.0014551256729636996,1300,0.1,0.20385253429412842,0.03704150651115924,0.01068928574124584,-31.10130940914154,,
67,158,3280,0.6821618200000001,519250,5.0,0.0430118627846241,0.0012036884,1e-06,0.055027496069669724,-0.0013055053407651073,1320,0.1,0.22671091556549072,0.03451820848044008,0.010620238096453249,-31.101062226295472,,
68,158,3328,0.69337278,527000,5.0,0.04095149785280228,0.0013723876,1e-06,0.05502745136618614,-0.0015452099894049188,1340,0.1,0.21434497833251953,0.03690841014031321,0.01566309529589489,-31.100654215812682,,
69,158,3375,0.68360578,534750,5.0,0.03861960023641586,0.0013617972,1e-06,0.05502834916114807,-0.0011473810146580465,1360,0.1,0.2347128987312317,0.0343821653816849,0.011970238132344093,-31.100522475242613,,
70,157,3442,0.68315789,542500,5.0,0.03709879517555237,0.0012810167,1e-06,0.05502903088927269,-0.0016598615322278487,1380,0.1,0.2630308270454407,0.034115523356013,0.011815476178599056,-31.10020712852478,5.0,0.6919214679874679
71,157,3490,0.6833198099999999,550250,5.0,0.03635568171739578,0.0012514493,1e-06,0.055027201771736145,-0.0017085396784940476,1400,0.1,0.2699168920516968,0.031857635066844525,0.012659523799375166,-31.100414023399352,,
72,157,3537,0.68837231,558000,5.0,0.0416765958070755,0.0010812776,1e-06,0.05502764508128166,-0.001127709187524395,1420,0.1,0.2807730436325073,0.03180003389716148,0.007569047618308105,-31.100716586112977,,
73,157,3584,0.6871346300000001,565750,5.0,0.03668384999036789,0.0013710093,1e-06,0.05502797290682793,-0.0010868214960885149,1440,0.1,0.2844517230987549,0.03232900936156511,0.014619047638261691,-31.10052700996399,,
74,157,3630,0.6878001,573500,5.0,0.036957502365112305,0.0014095097,1e-06,0.05502724647521973,-0.002501279069709099,1460,0.1,0.3181166648864746,0.032384890764951706,0.0165583333367249,-31.100620408058166,,
75,158,3677,0.68981629,581250,5.0,0.03775868937373161,0.0010043368,1e-06,0.05502775311470032,-0.0020521120429637563,1480,0.1,0.3269934058189392,0.029994026855565608,0.01101785709062824,-31.100672364234924,,
76,158,3724,0.68926834,589000,5.0,0.03942129388451576,0.0013213168,1e-06,0.05502800643444061,-0.0014668605628278275,1500,0.1,0.33678632974624634,0.02947972078807652,0.009723809488350525,-31.100513615608214,,
77,158,3771,0.6905795600000001,596750,5.0,0.03082103095948696,0.0014764529,1e-06,0.05502814054489136,-0.0016134464273000093,1520,0.1,0.35607534646987915,0.029977438026107847,0.01869523813336855,-31.10044340133667,,
78,158,3818,0.68736755,604500,5.0,0.034747734665870667,0.001504484,1e-06,0.055028285831213,-0.001716990806436165,1540,0.1,0.36106783151626587,0.02928212662693113,0.017334523793833795,-31.100383777618408,,
79,158,3865,0.6940749600000001,612250,5.0,0.038565054535865784,0.0014073702,1e-06,0.055027179419994354,-0.001503080560399827,1560,0.1,0.362190306186676,0.02938188313972205,0.011450000048207586,-31.100564069747925,,
80,157,3931,0.68650192,620000,5.0,0.03459624946117401,0.0012048169,1e-06,0.05502719059586525,-0.0021593669607855048,1580,0.1,0.37826454639434814,0.028312529777176677,0.012989285677613226,-31.1007904958725,5.0,0.7006169187931537
81,157,3979,0.6908579100000002,627750,5.0,0.03954872116446495,0.0014170611,1e-06,0.055026713758707047,-0.0017558764417785033,1600,0.1,0.3954581022262573,0.027367432629689575,0.017620238203089684,-31.10087070941925,,
82,157,4026,0.6875787900000002,635500,5.0,0.03824780136346817,0.0011951334,1e-06,0.05502505600452423,-0.0020391604247600005,1620,0.1,0.39521437883377075,0.027163396426476537,0.014150000019872095,-31.101279373168946,,
83,157,4072,0.6869946700000001,643250,5.0,0.035620659589767456,0.0011087803,1e-06,0.05502528324723244,-0.0018929557725995804,1640,0.1,0.39540886878967285,0.026477288529276846,0.013954761939239689,-31.101568670272826,,
84,158,4119,0.69113856,651000,5.0,0.03453926369547844,0.0013042742,1e-06,0.0550256222486496,-0.0021245329544942403,1660,0.1,0.369926393032074,0.02798600371927023,0.017348809491668362,-31.101443090438842,,
85,158,4166,0.6918258500000001,658750,5.0,0.04082595184445381,0.0015793063,1e-06,0.05502510070800781,-0.0022758746008753805,1680,0.1,0.44161635637283325,0.025323824929073452,0.02439761902060127,-31.101481680870055,,
86,158,4213,0.6899221100000001,666500,5.0,0.03767573460936546,0.0013487143,1e-06,0.055025890469551086,-0.001732300106049397,1700,0.1,0.43276625871658325,0.026551977330818773,0.012440476217016112,-31.10144880771637,,
87,158,4259,0.68966392,674250,5.0,0.03801467642188072,0.001273581,1e-06,0.05502687394618988,-0.0021432410426683686,1720,0.1,0.4506447911262512,0.02561507189180702,0.013169047595874872,-31.101093430519104,,
88,158,4307,0.6917504999999998,682000,5.0,0.035127218812704086,0.0013679494,1e-06,0.05502644553780556,-0.001535613183194321,1740,0.1,0.4503464698791504,0.02464479603571817,0.017288095236581286,-31.10096459388733,,
89,158,4353,0.6947299400000001,689750,5.0,0.036037299782037735,0.0011453058,1e-06,0.055026061832904816,-0.0015976810501903138,1760,0.1,0.4666029214859009,0.024761111631523818,0.012222619033418597,-31.101143164634706,,
90,157,4420,0.6912588700000001,697500,5.0,0.034266065806150436,0.0014375669,1e-06,0.0550258569419384,-0.002105739083491316,1780,0.1,0.4792543649673462,0.024012168410699815,0.019866666624147912,-31.101246519088747,5.0,0.7169409956088352
91,157,4467,0.6917250600000001,705250,5.0,0.03726345673203468,0.0013035409,1e-06,0.05502438545227051,-0.0016168209140771839,1800,0.1,0.47828882932662964,0.024643283765763045,0.009374999961582944,-31.10157259464264,,
92,157,4514,0.69903666,713000,5.0,0.03619268164038658,0.0012233378,1e-06,0.055023953318595886,-0.001131213380427981,1820,0.1,0.473086416721344,0.024273976895492523,0.013525000000663567,-31.101954574584962,,
93,158,4560,0.6967251900000001,720750,5.0,0.035821449011564255,0.0012482603,1e-06,0.05502312630414963,-0.0013930068055287848,1840,0.1,0.49137020111083984,0.02327921973541379,0.008903571447299329,-31.10218204021454,,
94,158,4608,0.6989909200000003,728500,5.0,0.03438214212656021,0.0013253306,1e-06,0.05502365902066231,-0.0013654280318416846,1860,0.1,0.5157053470611572,0.022395503621082752,0.012069047636759932,-31.102246947288513,,
95,158,4656,0.69488812,736250,5.0,0.0369594432413578,0.0012960439,1e-06,0.055023353546857834,-0.002001160820310568,1880,0.1,0.5212932527065277,0.021016399282962082,0.012775000030524097,-31.10217713356018,,
96,158,4703,0.6941677699999999,744000,5.0,0.03438541665673256,0.0012209989,1e-06,0.055023886263370514,-0.001363740442696555,1900,0.1,0.5196205377578735,0.022049371618777514,0.009790476234920789,-31.102159509658815,,
97,158,4750,0.6951151799999999,751750,5.0,0.03323628753423691,0.0012974609,1e-06,0.05502469465136528,-0.001920826768014332,1920,0.1,0.5339309871196747,0.0213134459243156,0.019354761878494175,-31.101889753341673,,
98,158,4797,0.69236633,759500,5.0,0.03649597242474556,0.0012975438,1e-06,0.055023908615112305,-0.0018358397741567289,1940,0.1,0.5413179397583008,0.020924859191291036,0.01402023807662772,-31.10187457561493,,
99,158,4843,0.69746056,767250,5.0,0.03549185395240784,0.0010201464,1e-06,0.05502317100763321,-0.0006951579797986884,1960,0.1,0.5357054769992828,0.021343513939063995,0.01000119048752822,-31.102180633544922,,
100,157,4910,0.6953367500000001,775000,5.0,0.03562479466199875,0.0013618502,1e-06,0.05502195283770561,-0.0015694259378567254,1980,0.1,0.5503110885620117,0.02080734208226204,0.013977380997675936,-31.102551169395447,5.0,0.7124034411015345
101,157,4956,0.6949989099999999,782750,5.0,0.03606533259153366,0.0012875898,1e-06,0.05502144619822502,-0.0005398049341734135,2000,0.1,0.5431905388832092,0.021582437965553255,0.00873809526237892,-31.10289482116699,,
102,158,5003,0.6977411499999999,790500,5.0,0.03204202279448509,0.0011356472,1e-06,0.05502114072442055,-0.0016664065803940796,2020,0.1,0.5474660992622375,0.01978112064069137,0.012059523803472985,-31.10303587913513,,
103,158,5049,0.6979124999999999,798250,5.0,0.03254663571715355,0.0012003009,1e-06,0.05502159520983696,-0.0009278920057726692,2040,0.1,0.566676676273346,0.020061433678492904,0.013596428594901226,-31.103012919425964,,
104,158,5096,0.7000423999999998,806000,5.0,0.03418664261698723,0.0011606929,1e-06,0.055021628737449646,-0.0016371116053974343,2060,0.1,0.5600086748600006,0.020919510307721795,0.0069880952168023215,-31.10292422771454,,
105,158,5142,0.69832655,813750,5.0,0.03472154214978218,0.0016425943,1e-06,0.05502127483487129,-0.002102393494727286,2080,0.1,0.5780853629112244,0.019989105809945614,0.014683333353314083,-31.102977809906005,,
106,158,5189,0.69226962,821500,5.0,0.03671108931303024,0.0010401248,1e-06,0.05502266064286232,-0.002031594166380681,2100,0.1,0.5786663591861725,0.01982718603219837,0.0051345238031353805,-31.102796630859373,,
107,158,5236,0.7021531100000001,829250,5.0,0.03218495845794678,0.001263473,1e-06,0.05502285808324814,-0.0021512998605538996,2120,0.1,0.5800229609012604,0.020256756525486707,0.013445238135464024,-31.10246928691864,,
108,158,5282,0.7018740099999999,837000,5.0,0.02996368147432804,0.0015856395,1e-06,0.05502257123589516,-0.0015433016806003352,2140,0.1,0.5922657549381256,0.019125305274501445,0.01502857141837012,-31.10250901222229,,
109,158,5329,0.6956528099999999,844750,5.0,0.028301525861024857,0.0017102696,1e-06,0.055020980536937714,-0.002256473430542938,2160,0.1,0.5788294672966003,0.019784617454279216,0.01766785707208328,-31.102850594520568,,
110,157,5395,0.69451547,852500,5.0,0.031928323209285736,0.0011681321,1e-06,0.055020686239004135,-0.0016370067476213013,2180,0.1,0.5999345779418945,0.017957339151762425,0.006588095250481274,-31.103232040405274,5.0,0.7239654130202373
111,158,5441,0.6984934299999999,860250,5.0,0.031898852437734604,0.001472346,1e-06,0.05501982942223549,-0.001902900176868727,2200,0.1,0.5927660465240479,0.019143552756868302,0.018586904832918662,-31.103428583145142,,
112,158,5487,0.6980417200000001,868000,5.0,0.028987033292651176,0.001726628,1e-06,0.05501992627978325,-0.001254399708712488,2220,0.1,0.6058137714862823,0.019636967130936683,0.024005952428560705,-31.10358150959015,,
113,158,5534,0.7030963700000001,875750,5.0,0.03198235481977463,0.0016288995,1e-06,0.055019937455654144,-0.0018558176964544426,2240,0.1,0.6015371084213257,0.018722710185684263,0.026758333455072714,-31.103565483093263,,
114,158,5580,0.70010339,883500,5.0,0.03194550424814224,0.0016184454,1e-06,0.05501860752701759,-0.0014601702019017449,2260,0.1,0.6042725741863251,0.01803920288104564,0.025925000140850897,-31.10381034851074,,
115,158,5626,0.7031556600000001,891250,5.0,0.03342258185148239,0.0014423765,1e-06,0.05501851812005043,-0.0014754768263903096,2280,0.1,0.6174515783786774,0.018127324497327207,0.015740476201754065,-31.104086718559266,,
116,158,5673,0.7021484800000001,899000,5.0,0.03174714371562004,0.0012900464,1e-06,0.05501771718263626,-0.0019452088865486972,2300,0.1,0.6225463449954987,0.01720826581120491,0.01799880951002706,-31.10424361228943,,
117,158,5720,0.7014314200000001,906750,5.0,0.032937899231910706,0.0012821227,1e-06,0.05501764267683029,-0.0014748278131220527,2320,0.1,0.6211698651313782,0.01797217203071341,0.017832142828556243,-31.104414801597596,,
118,158,5766,0.6984229499999999,914500,5.0,0.03229499235749245,0.0014648497,1e-06,0.055017899721860886,-0.0019706601506318863,2340,0.1,0.6391312181949615,0.015954224653542043,0.017785714342899155,-31.10438715457916,,
119,158,5813,0.7047370700000001,922250,5.0,0.03295470401644707,0.0011912764,1e-06,0.05501824989914894,-0.0010662506571334942,2360,0.1,0.6373560726642609,0.017513592801988123,0.011195238080108538,-31.104269218444824,,
120,158,5879,0.70045388,930000,5.0,0.03420616313815117,0.0016101127,1e-06,0.055018674582242966,-0.0018379467759721368,2380,0.1,0.6402577757835388,0.01708867039065808,0.02459523815108696,-31.104127621650697,5.0,0.7389328189343148
121,158,5925,0.7009826299999999,937750,5.0,0.032631296664476395,0.0013065811,1e-06,0.05501878261566162,-0.002338789866676534,2400,0.1,0.6445518434047699,0.01646588498027995,0.013374999901861884,-31.10402094364166,,
122,158,5972,0.70299494,945500,5.0,0.031314339488744736,0.0014986373,1e-06,0.05501909554004669,-0.002616426988151117,2420,0.1,0.6559216976165771,0.016649314579553903,0.03312380965537159,-31.103947515487672,,
123,158,6019,0.69775909,953250,5.0,0.0306437648832798,0.0015147465,1e-06,0.05501954257488251,-0.002239457107512384,2440,0.1,0.6428437829017639,0.016901107623707504,0.020266666612878907,-31.103800687789917,,
124,158,6066,0.7009783,961000,5.0,0.026269210502505302,0.0016786449,1e-06,0.055019646883010864,-0.002565534424229714,2460,0.1,0.654608815908432,0.016805935462471097,0.025416666640958284,-31.103687353134156,,
125,158,6112,0.70008147,968750,5.0,0.031845465302467346,0.0014734739,1e-06,0.05502026528120041,-0.001428131229905345,2480,0.1,0.6643145978450775,0.015876346107106656,0.027522619105293415,-31.103568768501283,,
126,158,6159,0.7043886399999998,976500,5.0,0.031339868903160095,0.0013034911,1e-06,0.055019866675138474,-0.0020616721272049433,2500,0.1,0.6670279502868652,0.015396912358701229,0.018009523809014355,-31.10350896835327,,
