rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
5.0,30,112500,0.59147365,1319,85,-94.78221658559946,0.8035293370485306,0.390516476043894,0.055027417838573456,580,0.06849920004606247,0.010456633,0.1,0.005309159465611336,0.007042229720033132,1e-05,0.648208696656232,5.0
5.0,31,116250,0.59578865,1361,85,-94.78362782796223,0.8014721423387527,0.47263808698859067,0.05502599477767944,600,0.021548762917518616,0.033944093,0.1,0.005553660598613313,0.00699057439264531,1e-05,,
5.0,32,120000,0.5924331600000001,1403,85,-94.78703891754151,0.8067463040351868,0.48560713419807144,0.05502122640609741,620,0.03084765002131462,0.018329553,0.1,0.00022860104948442262,0.007085618248092942,1e-05,,
5.0,33,123750,0.5927737099999999,1443,85,-94.79065494537353,0.8021249920129776,0.3890428488072939,0.05502082034945488,640,-0.03998977690935135,0.044186775,0.1,0.0022754762246164394,0.007083190546836704,1e-05,,
5.0,34,127500,0.5926347599999999,1484,85,-94.7908124923706,0.8179478645324707,0.4098214204025377,0.05502104386687279,660,0.030333317816257477,0.026375271,0.1,0.005341994873267956,0.006355299189453945,1e-05,,
5.0,35,131250,0.59750547,1526,85,-94.7916601371765,0.811619222164154,0.4693499921180774,0.05501912906765938,680,0.034429118037223816,0.028588647,0.1,0.003004038928419326,0.006681605603662319,1e-05,,
5.0,36,135000,0.5940737,1567,86,-94.79452924728393,0.8213444352149963,0.42199999240304653,0.055016517639160156,700,0.07142326980829239,0.016830415,0.1,0.0005743089877806584,0.006100613679154776,1e-05,,
5.0,37,138750,0.59375198,1608,86,-94.79665953896263,0.8249314874410629,0.401025966162243,0.05501532554626465,720,0.04827018827199936,0.02154813,0.1,0.0011513544248149422,0.00634879220425236,1e-05,,
5.0,38,142500,0.5953809000000001,1649,86,-94.79522566114153,0.8280040323734283,0.45533672679115883,0.05501917749643326,740,0.055820658802986145,0.017825393,0.1,0.004160976843223001,0.006177515267959929,1e-05,,
5.0,39,146250,0.5967150699999999,1690,86,-94.793046391805,0.8258870244026184,0.4156285644353678,0.05501898378133774,760,0.05971599370241165,0.013178372,0.1,0.003501303688517193,0.006334843911075343,1e-05,,
5.0,40,150000,0.5937832000000001,1756,85,-94.7945904675652,0.8291095942258835,0.4665210010312662,0.05501575395464897,780,0.04612257331609726,0.023658762,0.1,0.009722692620657326,0.005913902050815522,1e-05,0.6534424271327637,5.0
5.0,41,153750,0.59651214,1796,85,-94.79618151738093,0.8354935348033905,0.4365494428551756,0.05501716956496239,800,0.010315530002117157,0.031758845,0.1,-8.907986506148957e-05,0.005830548735013088,1e-05,,
5.0,42,157500,0.60024181,1837,85,-94.79354790278843,0.8358423262834549,0.44454080890864134,0.055019497871398926,820,0.05085114762187004,0.015971586,0.1,0.0022408004313114295,0.005919389627108883,1e-05,,
5.0,43,161250,0.59629694,1878,85,-94.79247741699218,0.832905724644661,0.4239591744345879,0.055020201951265335,840,0.06650371849536896,0.008413073,0.1,-0.0015807769758711628,0.006449311989126727,1e-05,,
5.0,44,165000,0.59702385,1919,85,-94.79093419243307,0.8381272405385971,0.4668907488258008,0.0550214946269989,860,0.053880687803030014,0.015813347,0.1,0.0026814808601646396,0.005594043859609348,1e-05,,
5.0,45,168750,0.6017059100000001,1960,86,-94.78907623291016,0.8512786626815796,0.42877380149730016,0.0550229474902153,880,0.01965280994772911,0.03352215,0.1,0.006778254654459181,0.005364166169116894,1e-05,,
5.0,46,172500,0.60062834,2001,86,-94.78719041006906,0.8503910899162292,0.47808162361366807,0.05502510070800781,900,0.04144660755991936,0.019281955,0.1,0.011470822606748561,0.005226709446703483,1e-05,,
5.0,47,176250,0.60244132,2041,86,-94.78624858856202,0.8445165902376175,0.37772856595925985,0.05502467602491379,920,0.04913805052638054,0.01359079,0.1,-0.0009372283388256574,0.005439574085175991,1e-05,,
5.0,48,180000,0.59943388,2081,86,-94.7853756374783,0.8578055948019028,0.3703015799466003,0.05502670630812645,940,0.04834675416350365,0.014382325,0.1,0.001682960659914586,0.005080600038895176,1e-05,,
5.0,49,183750,0.60207373,2123,86,-94.784716796875,0.8544465601444244,0.4397785641375231,0.0550251342356205,960,0.031743235886096954,0.023205204,0.1,0.0007895516348166586,0.005355833860230632,1e-05,,
5.0,50,187500,0.6074661400000001,2188,85,-94.78598627726237,0.8545084893703461,0.4404571340046823,0.055025264620780945,980,0.03384031727910042,0.032751348,0.1,0.00790094671741936,0.004749773265405869,1e-05,0.6599002815152614,5.0
5.0,51,191250,0.60250056,2229,85,-94.78431895119803,0.8604889810085297,0.42855101293368664,0.055027950555086136,1000,0.025032371282577515,0.032864116,0.1,0.0019204889729390194,0.0052197222855673835,1e-05,,
5.0,52,195000,0.60352933,2269,85,-94.78248243331909,0.8626910001039505,0.3248749928694451,0.055028337985277176,1020,0.06566692143678665,0.009953614,0.1,0.002172127842093291,0.004864183759491425,1e-05,,
5.0,53,198750,0.6021828699999999,2310,86,-94.78300835745675,0.8576163053512573,0.4020101967808192,0.05502729117870331,1040,0.04689571261405945,0.013455002,0.1,-0.0021034705944409943,0.005131449582820226,1e-05,,
5.0,54,202500,0.6048921099999999,2351,86,-94.78327372868856,0.8614995777606964,0.4036071373615414,0.05502732843160629,1060,0.04845616966485977,0.018098198,0.1,0.0022127403327466175,0.004772332236461807,1e-05,,
5.0,55,206250,0.60674285,2393,86,-94.78257399664984,0.8635117411613464,0.47867459464339646,0.05502861738204956,1080,-0.01168772578239441,0.039864838,0.1,0.0013261568908845753,0.00487751610570639,1e-05,,
5.0,56,210000,0.6007824500000001,2435,86,-94.7821789590936,0.8605940043926239,0.45979698382710155,0.05502855032682419,1100,0.02884810045361519,0.028881453,0.1,0.0009789464103065757,0.004886843992005054,1e-05,,
5.0,57,213750,0.60649621,2475,86,-94.78198904557662,0.8679323047399521,0.4205064862987704,0.055028706789016724,1120,0.06089024990797043,0.0144147575,0.1,-0.00041554612746949555,0.00485999336656691,1e-05,,
5.0,58,217500,0.61061195,2517,86,-94.7823331287929,0.858239084482193,0.4525714208671291,0.05502752214670181,1140,-0.019096560776233673,0.04699449,0.1,0.006615638338082541,0.005184614519488865,1e-05,,
5.0,59,221250,0.60806732,2558,86,-94.78395416953347,0.8694439232349396,0.43833765434736216,0.055026158690452576,1160,0.035611484199762344,0.01892037,0.1,-0.0002722286051458734,0.00464093062592755,1e-05,,
5.0,60,225000,0.60693215,2623,85,-94.78708541870117,0.8695121258497238,0.464371419865638,0.05502249673008919,1180,-0.006250828504562378,0.040453926,0.1,0.009788723661891367,0.00448824877346245,1e-05,0.6618170845750238,5.0
5.0,61,228750,0.60704491,2664,85,-94.78980038960775,0.8639905750751495,0.43453570563773003,0.05502118915319443,1200,0.06642736494541168,0.016520977,0.1,0.009101008298964467,0.005271888601904114,1e-05,,
5.0,62,232500,0.6095762099999998,2705,85,-94.79272336324055,0.8679008185863495,0.45980951489259797,0.05501700937747955,1220,0.03289162740111351,0.030516937,0.1,0.00504667892430873,0.004900174035768335,1e-05,,
5.0,63,236250,0.6107629400000001,2747,85,-94.79631390041776,0.8673820197582245,0.44715078571850125,0.055015645921230316,1240,0.020486831665039062,0.036391255,0.1,0.0006921003817660833,0.004921264826811643,1e-05,,
5.0,64,240000,0.60515091,2790,86,-94.8021057319641,0.8697016686201096,0.46097856293723455,0.05500751733779907,1260,0.04553881287574768,0.017327625,0.1,-0.0006311124064423756,0.00479935021372512,1e-05,,
5.0,65,243750,0.60965664,2832,86,-94.80472968606388,0.8726723045110703,0.46898318487219515,0.05501063913106918,1280,0.029064659029245377,0.024939252,0.1,0.0013570638076170361,0.004581257000373786,1e-05,,
5.0,66,247500,0.61176259,2872,86,-94.80348336356026,0.8736559003591537,0.440479584572105,0.055009327828884125,1300,0.06444136053323746,0.018766727,0.1,0.006390637870046523,0.004513589089869388,1e-05,,
5.0,67,251250,0.61347598,2912,86,-94.80375158521863,0.8787255585193634,0.4060793575248681,0.05501123517751694,1320,0.06580650061368942,0.014961323,0.1,0.012454373405689632,0.004462085019460776,1e-05,,
5.0,68,255000,0.6086476000000001,2954,86,-94.8029972525204,0.875287726521492,0.451193268902545,0.05500968545675278,1340,0.035798896104097366,0.015693035,0.1,0.002622522909264055,0.004931140873540084,1e-05,,
5.0,69,258750,0.61040363,2994,86,-94.80197534561157,0.8765607252717018,0.48847618060729775,0.05501318722963333,1360,0.020122647285461426,0.049054448,0.1,0.006723824118049465,0.004194369096755205,1e-05,,
5.0,70,262500,0.6155262899999999,3057,85,-94.79898905072893,0.8711634278297424,0.4554387678533593,0.05501462146639824,1380,0.05329470708966255,0.026603738,0.1,0.0053145572789508235,0.004802223625093965,1e-05,0.6628043724489809,5.0
5.0,71,266250,0.6155142100000001,3097,85,-94.79747127186168,0.8821130767464638,0.40392207113009965,0.055016230791807175,1400,0.008187644183635712,0.025119621,0.1,0.005484653919946002,0.004735632723366672,1e-05,,
5.0,72,270000,0.61825346,3139,85,-94.79995233872357,0.8806900829076767,0.5044201590004377,0.05501018092036247,1420,0.0003449544310569763,0.046301838,0.1,0.004726614341713798,0.004276059258742916,1e-05,,
5.0,73,273750,0.61608242,3180,86,-94.80408556801932,0.889134906232357,0.42562244141008704,0.055009692907333374,1440,0.059985168278217316,0.015827691,0.1,0.00027675263186737506,0.004346153214074938,1e-05,,
5.0,74,277500,0.61630206,3219,86,-94.80445487976074,0.8812093436717987,0.446242850109702,0.055009424686431885,1460,0.05202382057905197,0.016968627,0.1,0.003956576004685459,0.0043781435175333176,1e-05,,
5.0,75,281250,0.61671951,3261,86,-94.80631067752839,0.8836052417755127,0.45264284918521297,0.05500665307044983,1480,0.035471051931381226,0.029002132,0.1,0.0058481732319961705,0.004173962392815156,1e-05,,
5.0,76,285000,0.61925076,3303,86,-94.81238039802102,0.8782065883278847,0.4618907484191689,0.05499802529811859,1500,0.044899966567754745,0.020662215,0.1,0.0035105804436216313,0.0044006518708021546,1e-05,,
5.0,77,288750,0.6134534100000001,3343,86,-94.81845928192139,0.8799189925193787,0.3827142791985534,0.05499706044793129,1520,0.043710481375455856,0.015579319,0.1,0.002704810975419658,0.004610091019421816,1e-05,,
5.0,78,292500,0.6170271900000001,3384,86,-94.8180791091919,0.876970686018467,0.39759999373811294,0.05499843508005142,1540,0.054609037935733795,0.015477355,0.1,-0.00149764601154871,0.00471016711788252,1e-05,,
5.0,79,296250,0.61685064,3424,86,-94.81646940057928,0.8764659687876701,0.38455843479287893,0.054999612271785736,1560,0.052473098039627075,0.01644957,0.1,0.0018889033734726078,0.004621321967252615,1e-05,,
5.0,80,300000,0.61592862,3488,86,-94.81644681294759,0.878925196826458,0.44670475357056905,0.054998695850372314,1580,0.04565855488181114,0.019934142,0.1,0.010766405017332458,0.004828044918831438,1e-05,0.6659758507636302,5.0
5.0,81,303750,0.61866325,3529,86,-94.8177058772037,0.8789181560277939,0.4769623984454053,0.054996706545352936,1600,0.019296500831842422,0.02919934,0.1,0.0025488417605248944,0.004431782870884298,1e-05,,
5.0,82,307500,0.6211838100000001,3572,86,-94.82158811357286,0.8871448636054993,0.4652380867583108,0.05499299615621567,1620,0.03675828501582146,0.03452865,0.1,0.0012060954220563511,0.004346383258881461,1e-05,,
5.0,83,311250,0.61663311,3613,86,-94.82180516860065,0.8795604109764099,0.454983184998855,0.054995957762002945,1640,0.008337922394275665,0.025824396,0.1,0.00410424724564229,0.004594697139006765,1e-05,,
5.0,84,315000,0.6214371500000001,3653,86,-94.8202896118164,0.8834135755896568,0.37755356417037544,0.054995641112327576,1660,0.04917886480689049,0.020088611,0.1,0.0024643465557828035,0.004070961065008305,1e-05,,
5.0,85,318750,0.6187496400000001,3693,86,-94.82087385004218,0.8777633383870125,0.4137142790820111,0.0549946129322052,1680,0.05948743224143982,0.01283533,0.1,0.007523239791062387,0.0048120516003109515,1e-05,,
5.0,86,322500,0.6190086100000001,3735,86,-94.82205806732178,0.8833111524581909,0.4654214210039936,0.05499378591775894,1700,0.007371939718723297,0.036911793,0.1,0.0027588406985172443,0.004670630311011337,1e-05,,
5.0,87,326250,0.6165689100000001,3774,86,-94.82165996551514,0.8793721720576286,0.4334428483189549,0.05499603599309921,1720,0.07067404687404633,0.012392595,0.1,0.0013166615199541943,0.004560552035691216,1e-05,,
5.0,88,330000,0.62075934,3814,86,-94.81916776384627,0.8815975859761238,0.3170612173786919,0.05499733239412308,1740,0.05736786127090454,0.00964796,0.1,0.004554187460617166,0.00435031466019739,1e-05,,
5.0,89,333750,0.62271694,3855,86,-94.8221507624576,0.887630969285965,0.4556466079035186,0.054990947246551514,1760,0.044109243899583817,0.016751809,0.1,0.007272139930502279,0.0043014668295846175,1e-05,,
5.0,90,337500,0.62326052,3920,86,-94.82749954223632,0.8809278309345245,0.4481357059784932,0.054988376796245575,1780,0.017073698341846466,0.031851735,0.1,0.0001709921703957784,0.004159052854956827,1e-05,0.6645060535014893,5.0
5.0,91,341250,0.62116277,3962,86,-94.82895628611247,0.8849559649825096,0.488420625865951,0.05498874932527542,1800,0.050878167152404785,0.041645765,0.1,-0.00018269531837115474,0.00443316349960191,1e-05,,
5.0,92,345000,0.62170107,4003,86,-94.82955661773681,0.884709931910038,0.39662856332259255,0.054987236857414246,1820,0.047177109867334366,0.019184284,0.1,0.013894685891976826,0.004609820467885583,1e-05,,
5.0,93,348750,0.62523036,4044,86,-94.83187553405762,0.8921831026673317,0.43422856313952557,0.05498513579368591,1840,-0.015297356992959976,0.05061749,0.1,-0.002730788417870637,0.003992321816816305,1e-05,,
5.0,94,352500,0.62265976,4085,86,-94.8329691060384,0.8837364092469215,0.46732380110692856,0.05498514696955681,1860,0.03950478881597519,0.023109535,0.1,0.0029650299289389775,0.004431985470388706,1e-05,,
5.0,95,356250,0.61982392,4127,86,-94.83178814782036,0.8906050249934196,0.5124603077504111,0.05498640239238739,1880,0.023899715393781662,0.058007356,0.1,0.013692815968774242,0.004462204009501471,1e-05,,
5.0,96,360000,0.62110822,4170,86,-94.83452753067017,0.8935983777046204,0.49834284801734613,0.05498141795396805,1900,0.03325746953487396,0.02224276,0.1,0.003229333607613518,0.004253657502122223,1e-05,,
5.0,97,363750,0.62446479,4211,86,-94.83698861258371,0.888484500348568,0.4791836641812032,0.054981984198093414,1920,-0.025252752006053925,0.05841313,0.1,0.00921932171784647,0.003724190505038548,1e-05,,
5.0,98,367500,0.6233022300000001,4253,86,-94.83525860126201,0.888802707195282,0.4396483440856593,0.05498402193188667,1940,0.02013370394706726,0.04059028,0.1,0.011901633934120576,0.004319057304662867,1e-05,,
5.0,99,371250,0.62539417,4294,86,-94.83404315601696,0.8928663209080696,0.4438960956293158,0.05498448759317398,1960,0.010486781597137451,0.046893902,0.1,0.0002619767605148724,0.0038847235597627744,1e-05,,
5.0,100,375000,0.6245056700000001,4358,86,-94.83303155899048,0.8897725343704224,0.4576428472920088,0.05498487502336502,1980,0.031372565776109695,0.018845625,0.1,0.004867910174601175,0.00413892768061487,1e-05,0.6662864044141398,5.0
5.0,101,378750,0.62616529,4398,86,-94.83478790918986,0.8840181902050972,0.41935713594430124,0.05498221516609192,2000,0.06494886428117752,0.011194302,0.1,-0.004104563909747805,0.0048612163964814195,1e-05,,
5.0,102,382500,0.6239945600000001,4439,86,-94.83494221080433,0.8869238346815109,0.43485713474748827,0.05498461425304413,2020,0.05023988336324692,0.019168854,0.1,0.0038034349427220737,0.003963674785336479,1e-05,,
5.0,103,386250,0.62701886,4480,86,-94.83135202847994,0.8916476294398308,0.4613736177902096,0.054988667368888855,2040,0.03858259320259094,0.027414057,0.1,-0.0006285246887917761,0.004184185289509165,1e-05,,
5.0,104,390000,0.62565528,4520,86,-94.82939228057862,0.8921525403857231,0.3843857068265788,0.05498749017715454,2060,0.053827207535505295,0.013229031,0.1,-0.0032280939177601374,0.0043345465650781985,1e-05,,
5.0,105,393750,0.62651934,4560,86,-94.8320816040039,0.889487087726593,0.4120389537314292,0.05498400330543518,2080,0.04481063038110733,0.01616866,0.1,0.007744222948246589,0.004103217752311717,1e-05,,
5.0,106,397500,0.62362994,4600,86,-94.83377369471958,0.8922728449106216,0.33628570570643723,0.05498497188091278,2100,-0.0288180410861969,0.043863326,0.1,-0.0025345215438289793,0.004421475742544446,1e-05,,
5.0,107,401250,0.6292516200000001,4641,86,-94.83496013988147,0.8888414055109024,0.4569870037069036,0.054981499910354614,2120,0.04941682890057564,0.021791711,0.1,0.005668937336204152,0.0041038651469121265,1e-05,,
5.0,108,405000,0.6267617400000001,4683,86,-94.8381661666067,0.8884097710251808,0.42545863933996053,0.05497906729578972,2140,-0.01697085052728653,0.06397576,0.1,6.408263566177857e-05,0.004551245922859954,1e-05,,
5.0,109,408750,0.62198278,4723,86,-94.84026090181791,0.890282891690731,0.4522637261650883,0.05497879907488823,2160,0.0017858073115348816,0.03941834,0.1,0.004400888904538541,0.004108910407656087,1e-05,,
5.0,110,412500,0.6277818499999999,4787,86,-94.84143363952637,0.8952105343341827,0.40747142197214997,0.054976724088191986,2180,0.05360495299100876,0.01631487,0.1,0.003808459541551024,0.003922868592198938,1e-05,0.6647297452816447,5.0
5.0,111,416250,0.6240830499999999,4828,86,-94.8420326868693,0.8883770778775215,0.3899880876832564,0.05497831106185913,2200,0.0563245490193367,0.01716917,0.1,-0.00474385486735666,0.004484434309415519,1e-05,,
5.0,112,420000,0.6297197100000002,4869,86,-94.84050645094652,0.896161712706089,0.4234725199818898,0.054979920387268066,2220,0.04947899281978607,0.015611242,0.1,0.006005187278182661,0.003942272482583156,1e-05,,
5.0,113,423750,0.62941024,4910,86,-94.8393185933431,0.8914697095751762,0.4630380874383263,0.0549793466925621,2240,0.01688072457909584,0.050885715,0.1,0.0021524466580292827,0.0042400607140734795,1e-05,,
5.0,114,427500,0.6259764300000001,4951,86,-94.8388681793213,0.8951048031449318,0.3855142781720497,0.05498097836971283,2260,0.036137573421001434,0.021045838,0.1,0.0008916689420540891,0.0039309697586577385,1e-05,,
5.0,115,431250,0.63256522,4992,86,-94.83756144841512,0.8945459127426147,0.457666658955471,0.054981209337711334,2280,0.05963226035237312,0.019105569,0.1,0.006993324970985622,0.0038526083313627168,1e-05,,
5.0,116,435000,0.6278513800000001,5033,86,-94.83946325778962,0.894202321767807,0.4610535634783446,0.05497770011425018,2300,0.03265327215194702,0.021202734,0.1,0.002232540663796917,0.004159889498987468,1e-05,,
5.0,117,438750,0.63463205,5075,86,-94.84131421540913,0.892517440021038,0.48247367588950224,0.05497905984520912,2320,0.03946399688720703,0.02462636,0.1,0.0034359210805347696,0.004114851496476484,1e-05,,
5.0,118,442500,0.6314679099999999,5117,86,-94.84257167816162,0.8936574459075928,0.49787142003828194,0.054974764585494995,2340,0.0399475060403347,0.03654682,0.1,-0.001357421459193988,0.0037133354620891624,1e-05,,
5.0,119,446250,0.6328942200000001,5159,86,-94.84763683319092,0.8989652320742607,0.47454999098030387,0.05497077479958534,2360,0.0330122634768486,0.033255283,0.1,0.0054210395332145375,0.004070892075251322,1e-05,,
5.0,120,450000,0.6320423200000002,5224,86,-94.8509426328871,0.8913570791482925,0.4488333264165299,0.0549684539437294,2380,0.05025859177112579,0.017241873,0.1,0.002649934677489374,0.0044506033074059,1e-05,0.6671832300841021,5.0
5.0,121,453750,0.63139933,5267,86,-94.85500736236573,0.8921769559383392,0.47157142066862434,0.054963789880275726,2400,0.023108161985874176,0.016157638,0.1,-0.0009307029617078111,0.004287868951796554,1e-05,,
5.0,122,457500,0.63504868,5307,86,-94.8584422718395,0.8933384642004967,0.41235064178472386,0.054963164031505585,2420,0.05441713333129883,0.011762217,0.1,0.0002433257495915245,0.003940609137167816,1e-05,,
5.0,123,461250,0.63364503,5347,86,-94.85698444659893,0.8933366388082504,0.4703955958767507,0.0549667663872242,2440,0.012582197785377502,0.029365083,0.1,0.0026448773079466403,0.0038876021965944135,1e-05,,
5.0,124,465000,0.6352006099999999,5388,86,-94.85435368674142,0.8970035463571548,0.43731631911276575,0.054966770112514496,2460,0.02221105247735977,0.03844757,0.1,0.000682402112876268,0.003769006484487493,1e-05,,
5.0,125,468750,0.6334709000000001,5429,86,-94.8560115814209,0.8933926224708557,0.3860142794251442,0.0549638569355011,2480,0.06001851707696915,0.009469222,0.1,0.004612424737070366,0.004297053639311344,1e-05,,
5.0,126,472500,0.63565947,5470,86,-94.85726729172927,0.8936728611588478,0.4867692212242848,0.054965175688266754,2500,0.05795544758439064,0.026750736,0.1,0.0076798306730951555,0.004099598629489685,1e-05,,
5.0,127,476250,0.63138095,5511,86,-94.8573107285933,0.8896344974637032,0.4481038867665285,0.05496305972337723,2520,0.053824737668037415,0.012775104,0.1,0.004934897746229777,0.004035725152458657,1e-05,,
5.0,128,480000,0.63334334,5551,86,-94.86019372940063,0.8907731845974922,0.40184523022714225,0.05496096611022949,2540,0.06061124801635742,0.015861819,0.1,0.00040862652010228057,0.004469149741150129,1e-05,,
5.0,129,483750,0.63283387,5592,86,-94.86085000038148,0.8981247469782829,0.38785713542747546,0.05496189743280411,2560,0.025983646512031555,0.051271025,0.1,-0.0009260829823657058,0.003785626619355753,1e-05,,
5.0,130,487500,0.63630251,5655,86,-94.86102327200082,0.8950457498431206,0.4348461469080156,0.05496017634868622,2580,0.044780854135751724,0.028498571,0.1,0.006081379699137738,0.0036873184699708454,1e-05,0.6664605811877293,5.0
