time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/clip_fraction,train/approx_kl,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
252,3599500,626,5.0,0.82229496,14275,0.014644444348394042,0.0017854851,5e-06,0.962994921952486,0.18118850886821747,-6.074803079499139,-0.0027095158584415913,12500,0.1,0.002656828945166328,-0.00011857064781707585,,
252,3605250,627,5.0,0.8224560199999997,14296,0.008555555626905213,0.0014128893,5e-06,0.9630316905677319,0.18118928372859955,-6.075066174401178,0.005793295800685883,12520,0.1,0.003029704327410501,-0.0001454496870942111,,
252,3611000,628,5.0,0.82540748,14316,0.004973333397259315,0.0010548021,5e-06,0.9638658575713634,0.1811884492635727,-6.074992666244507,0.0009237921331077814,12540,0.1,0.003029791603718574,-0.0011205990434111288,,
252,3616750,629,5.0,0.8207086000000001,14336,0.015644444366140913,0.0014214363,5e-06,0.963186752051115,0.18118438124656677,-6.075317107306587,-0.0015060988953337073,12560,0.1,0.0028593983106677315,-0.0002231083951045222,,
251,3622500,630,5.0,0.82145034,14377,0.013144444468586395,0.0016932343,5e-06,0.9631705656647682,0.1811777502298355,-6.075894482930502,-0.01258416473865509,12580,0.1,0.0030784341357907074,-0.0012144025171444985,0.8425238242301308,5.0
251,3628250,631,5.0,0.8226748400000001,14398,0.013544444376344068,0.0012987364,5e-06,0.9649809449911118,0.18117445707321167,-6.076551402939691,-0.00022119865752756596,12600,0.1,0.002811462533686103,-0.0004954674313878342,,
252,3634000,632,5.0,0.8198353999999999,14419,0.004599999987209837,0.0010162459,5e-06,0.9589937962591648,0.18117283284664154,-6.076793775558472,-0.00206002127379179,12620,0.1,0.0036140520498156546,6.432314682088306e-05,,
252,3639750,633,5.0,0.8209679400000002,14439,0.011999999951674707,0.0016080774,5e-06,0.9640606455504894,0.18116483092308044,-6.077284879154629,0.002109736204147339,12640,0.1,0.003015800056487529,-9.521302452995231e-05,,
252,3645500,634,5.0,0.8204794500000001,14460,0.006146666635759175,0.0011886455,5e-06,0.9660664498806,0.18115586042404175,-6.078316411972046,0.011044571176171303,12660,0.1,0.0026140838589829704,-4.2081246071212776e-05,,
252,3651250,635,5.0,0.8208137999999999,14479,0.003346666651777923,0.0009850023,5e-06,0.9643710777163506,0.18114833533763885,-6.079316809972127,-0.0023001115769147873,12680,0.1,0.002615953746717423,-0.0008366069950068277,,
252,3657000,636,5.0,0.8209405299999998,14500,0.010055555580442565,0.0016071912,5e-06,0.9624803103506565,0.18114759027957916,-6.079798579216003,0.00644690403714776,12700,0.1,0.0028099236065625317,-0.0014222361969344357,,
252,3662750,637,5.0,0.8188447699999998,14520,0.00738333331537433,0.001374614,5e-06,0.963063683360815,0.18114936351776123,-6.079749651749929,-0.012043367139995098,12720,0.1,0.002891775429210005,0.0004188560359732326,,
252,3668500,638,5.0,0.8213254400000001,14540,0.012616666674148291,0.0011580045,5e-06,0.9623060561716557,0.18114683032035828,-6.079691676298777,-0.0014578867703676224,12740,0.1,0.0028437085119852176,-0.0009893231512425752,,
252,3674250,639,5.0,0.82261408,14560,0.002973333339517315,0.0010777445,5e-06,0.9644564725458622,0.18114103376865387,-6.080229667027791,-0.002037019468843937,12760,0.1,0.002913061885628849,-3.349216054187328e-05,,
252,3680000,640,5.0,0.81885436,14601,0.009893333393459519,0.0012870714,5e-06,0.9630554355680943,0.1811395138502121,-6.080718196233113,-0.0012626952957361937,12780,0.1,0.0028203877915317812,-0.0015262150447841745,0.8451412932160991,5.0
252,3685750,641,5.0,0.8213157399999998,14621,0.0063599999994039536,0.0010141247,5e-06,0.9621582515537739,0.18113690614700317,-6.080909309387207,0.00322281033731997,12800,0.1,0.0027893138265547655,-0.0007919522874082545,,
252,3691500,642,5.0,0.8230197800000001,14641,0.014493333362042903,0.001574606,5e-06,0.9641902893781662,0.18113769590854645,-6.081035445531209,-0.0021503139287233353,12820,0.1,0.0025342795345932247,-0.0005273248733773528,,
252,3697250,643,5.0,0.82437623,14662,0.005422222204247697,0.0013389769,5e-06,0.9612406864762306,0.18113607168197632,-6.081028421719869,0.003580421209335327,12840,0.1,0.002759574236632842,-0.0007558852923602489,,
252,3703000,644,5.0,0.82204883,14682,0.007746666615518431,0.0013842201,5e-06,0.9622526988387108,0.18113048374652863,-6.081471525828044,-0.0034703928977251053,12860,0.1,0.002482396048338463,-0.0007625872958779211,,
252,3708750,645,5.0,0.8244250000000001,14702,0.015706666690918306,0.0014416953,5e-06,0.9656769223511219,0.18112494051456451,-6.082130972544352,0.004229119047522545,12880,0.1,0.0026167701083856325,4.7274279041643235e-05,,
252,3714500,646,5.0,0.8214745499999998,14723,0.009744444435151914,0.0014731204,5e-06,0.962985947728157,0.18111756443977356,-6.082876589563158,-0.0016715932870283723,12900,0.1,0.0026717915574813057,-0.0007886973722878264,,
