time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/clip_fraction,train/approx_kl,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
232,362250,63,5.0,0.69170542,1557,0.00672777774096984,0.0009966294,5e-06,0.6974333226680756,0.1827516406774521,-5.895004755920834,-0.0028862208127975464,1240,0.1,0.013974620233703819,-0.0005917691469624225,,
232,368000,64,5.0,0.6916981000000003,1579,0.010386666622168073,0.0017073895,5e-06,0.696489691734314,0.18275617063045502,-5.894246255556743,-0.002193738706409931,1260,0.1,0.013545106139499694,-0.0010753956187868141,,
233,373750,65,5.0,0.69062834,1601,0.008133333322281638,0.00096540566,5e-06,0.7031568884849548,0.18276266753673553,-5.893608975410461,0.002380418125540018,1280,0.1,0.014242626146102945,-0.0009611029750419305,,
233,379500,66,5.0,0.6931653600000002,1622,0.009077777752342324,0.0011765308,5e-06,0.7082385718822479,0.1827697604894638,-5.892818959554036,-0.005267727188766003,1300,0.1,0.01382281676115882,-0.0014545344105340301,,
234,385250,67,5.0,0.6908007,1644,0.005993939404883845,0.00119238,5e-06,0.7224619686603546,0.1827617585659027,-5.892836757139726,-0.005505206994712353,1320,0.1,0.013105308946052736,-0.0010032318975529485,,
234,391000,68,5.0,0.6900571600000001,1666,0.009886666639552762,0.0011210412,5e-06,0.7133369147777557,0.182756245136261,-5.893697929382324,-0.0019396133720874786,1340,0.1,0.013684196703446408,-0.0018816347019560186,,
234,396750,69,5.0,0.6935159199999998,1688,0.005951515152683538,0.0010300201,5e-06,0.7216294705867767,0.1827547699213028,-5.894097245823254,0.0022200895473361015,1360,0.1,0.012564300427523751,-0.0012306527086576812,,
232,402500,70,5.0,0.6971604300000002,1730,0.006119999977139135,0.0012424961,5e-06,0.7192488312721252,0.1827491968870163,-5.894439641634623,-0.008191421627998352,1380,0.1,0.013473401586525142,-0.001116633552032183,0.7141325324313205,5.0
232,408250,71,5.0,0.68984126,1753,0.010205555544234812,0.0011014147,5e-06,0.7330566346645355,0.18275336921215057,-5.894622062312232,0.008671985007822514,1400,0.1,0.013728140606286212,-0.0019318426119278797,,
233,414000,72,5.0,0.69126865,1775,0.004362962960645004,0.0008642744,5e-06,0.7276217043399811,0.1827530413866043,-5.894325706693861,-0.0015309536829590797,1420,0.1,0.01353430411502443,-0.0020557159424487398,,
233,419750,73,5.0,0.6927717899999999,1796,0.0045333332983621705,0.0008060939,5e-06,0.7380247414112091,0.18275520205497742,-5.8942430198192595,0.0003973304992541671,1440,0.1,0.013253966253250838,-0.0006451687591123966,,
233,425500,74,5.0,0.68922295,1818,0.0058969696786141754,0.0012988178,5e-06,0.7275036871433258,0.1827486753463745,-5.8944395253152555,-0.002755420748144388,1460,0.1,0.012754452951026686,-0.0009109156556682413,,
234,431250,75,5.0,0.6898378,1840,0.002659259243281903,0.0011222673,5e-06,0.7338274121284485,0.1827418953180313,-5.8952399218523945,0.0033406526781618595,1480,0.1,0.013229331181005196,-0.0010363626733540948,,
234,437000,76,5.0,0.6980071600000002,1862,0.004593333318674316,0.001219178,5e-06,0.7417395114898682,0.18273763358592987,-5.895908454259237,-0.007789257448166609,1500,0.1,0.012231636405922473,-0.0008431217848262484,,
235,442750,77,5.0,0.6956805799999999,1883,0.006745454537061353,0.0010785037,5e-06,0.7410403192043304,0.18273191154003143,-5.896467499299483,-0.0032154684886336327,1520,0.1,0.013432165480811487,-0.001163670916765493,,
235,448500,78,5.0,0.69352402,1905,0.003992592548537586,0.00072681176,5e-06,0.7536628544330597,0.18273583054542542,-5.896601631023266,0.0010188570013269782,1540,0.1,0.011165814149124478,-0.0022500864417197637,,
235,454250,79,5.0,0.69328426,1928,0.00733333328411121,0.0012221686,5e-06,0.7493709325790405,0.18273061513900757,-5.896631470432988,-0.009367524646222591,1560,0.1,0.01198529878941675,-0.0005460349363974306,,
233,460000,80,5.0,0.68998097,1968,0.005626666718938698,0.0009142575,5e-06,0.7574350237846375,0.18272317945957184,-5.897382597923279,-0.0013233586214482784,1580,0.1,0.011560965081055958,-0.0022815418571627013,0.7322307141928072,5.0
233,465750,81,5.0,0.69748358,1990,0.006733333324858298,0.000977526,5e-06,0.7580197900533676,0.1827317625284195,-5.897384123802185,-0.0031803776510059834,1600,0.1,0.012082511568441987,-0.001128327789202439,,
234,471500,82,5.0,0.69192037,2013,0.007633333350531757,0.0011093346,5e-06,0.7549803853034973,0.18273349106311798,-5.896701086362203,0.002899354789406061,1620,0.1,0.01171761706781884,-0.0008544485968056155,,
234,477250,83,5.0,0.6931070199999999,2036,0.008972222262269094,0.0013162388,5e-06,0.7479712963104248,0.18273848295211792,-5.896359099282159,0.002562524750828743,1640,0.1,0.012210028033910527,-0.002137629216298389,,
234,483000,84,5.0,0.6943440899999999,2058,0.008493333294366797,0.0012037246,5e-06,0.7561839818954468,0.1827283501625061,-5.8965769990285235,0.0017854131292551756,1660,0.1,0.011279055355116726,-0.0012288362420350236,,
234,488750,85,5.0,0.68934162,2081,0.0036962962683497204,0.0009527787,5e-06,0.7588783651590347,0.18272295594215393,-5.897560787200928,0.0005502048879861832,1680,0.1,0.01173163466759164,-0.0013859295275889204,,
235,494500,86,5.0,0.6942982300000001,2103,0.00409090909119131,0.0011760214,5e-06,0.768457219004631,0.18271631002426147,-5.898211399714152,0.002034364268183708,1700,0.1,0.010715805974111639,-0.0016384989434544554,,
235,500250,87,5.0,0.69765195,2124,0.005799999979014198,0.0011963091,5e-06,0.7630838304758072,0.18270744383335114,-5.8991128508249915,-0.001059850212186575,1720,0.1,0.012133693125409385,-0.0010319212958625117,,
235,506000,88,5.0,0.69334384,2146,0.007975757540429406,0.0010427024,5e-06,0.7680928558111191,0.18271192908287048,-5.89941703045007,-0.004169312305748463,1740,0.1,0.01111246383339731,-0.0008496500079955929,,
235,511750,89,5.0,0.69311459,2168,0.007591666601365432,0.0008363822,5e-06,0.7730979323387146,0.18271221220493317,-5.899078210194905,0.0021753781475126743,1760,0.1,0.010006220111972653,-0.0011536979606100672,,
234,517500,90,5.0,0.69371713,2211,0.009793939358893443,0.001248452,5e-06,0.7645885050296783,0.18270330131053925,-5.89956186467951,-0.0008566342294216156,1780,0.1,0.011061152346629763,-0.0016799102306632643,0.7409084718382674,5.0
234,523250,91,5.0,0.6949187299999999,2233,0.0064296296056084055,0.0012454515,5e-06,0.7694890946149826,0.18269798159599304,-5.900405733673661,-0.0014434243785217404,1800,0.1,0.011225431455575205,-0.0013225588089114725,,
234,529000,92,5.0,0.69577051,2254,0.008258333368576131,0.0014906385,5e-06,0.775808721780777,0.18270036578178406,-5.900633182128271,-0.01016097329556942,1820,0.1,0.010294976026246634,-0.0006393541733897242,,
235,534750,93,5.0,0.6951304200000001,2275,0.004619047555717684,0.0010905763,5e-06,0.7751912176609039,0.18270228803157806,-5.9003743625822525,0.006267191842198372,1840,0.1,0.010856747656084952,-0.0010953655403299204,,
235,540500,94,5.0,0.6976144200000001,2298,0.009975000016856939,0.0013556601,5e-06,0.7787401974201202,0.18270497024059296,-5.90006303191185,-0.0048226723447442055,1860,0.1,0.010341412506143873,-0.0012176531736027766,,
235,546250,95,5.0,0.69440468,2319,0.011526666680971782,0.0011985758,5e-06,0.7820724546909332,0.1827048659324646,-5.899878958066305,-0.004200451076030731,1880,0.1,0.010708735783894857,-0.0006363298229970245,,
235,552000,96,5.0,0.7008651300000001,2341,0.0042266666524422665,0.0011565458,5e-06,0.7739706188440323,0.18270239233970642,-5.900047925313314,0.0003318104427307844,1900,0.1,0.010640761335380375,-0.000653184767373632,,
236,557750,97,5.0,0.70071346,2362,0.011400000018378098,0.001025583,5e-06,0.7805255502462387,0.1827024519443512,-5.9002253516515095,-0.0009247167035937309,1920,0.1,0.010225913150546452,-0.0015396719073619222,,
236,563500,98,5.0,0.6919591099999998,2385,0.0031833333186417198,0.00071132946,5e-06,0.7759141623973846,0.18270011246204376,-5.900334330399831,0.0023912563920021057,1940,0.1,0.010506870246414717,-0.001220595356620428,,
236,569250,99,5.0,0.69836247,2407,0.008408333320403472,0.0013794047,5e-06,0.7839883416891098,0.18269874155521393,-5.900577000776926,-0.0009304035920649767,1960,0.1,0.01012520186098603,-0.00038078766333918084,,
234,575000,100,5.0,0.69834353,2448,0.00391333329413707,0.00082833954,5e-06,0.7799006700515747,0.18269392848014832,-5.900906953811646,-0.002331973286345601,1980,0.1,0.010756785469129681,-0.0007735910693910894,0.7577418105304199,5.0
235,580750,101,5.0,0.6937671500000002,2470,0.008704761911316642,0.0013132497,5e-06,0.7873198837041855,0.18268749117851257,-5.901526893888201,0.0002224042546004057,2000,0.1,0.011154832852826941,-0.002881429901945818,,
235,586500,102,5.0,0.70111058,2491,0.0035999999847263096,0.00089889154,5e-06,0.7797888219356537,0.18268248438835144,-5.902230087916056,0.0015899911522865295,2020,0.1,0.011017269546088452,-0.00025810716676117154,,
235,592250,103,5.0,0.69842775,2513,0.008841666636484054,0.0010971491,5e-06,0.788663700222969,0.1826804131269455,-5.902631173531215,0.0013301249127835035,2040,0.1,0.010432678503760447,-0.0006898090375772493,,
235,598000,104,5.0,0.6976354199999999,2534,0.01025833328991818,0.0009276139,5e-06,0.7836956679821014,0.18268108367919922,-5.9026989062627155,0.0038813541177660227,2060,0.1,0.010809033918000447,-0.0021749220421869294,,
236,603750,105,5.0,0.6981493300000001,2555,0.015474074013117288,0.0013358445,5e-06,0.7915987074375153,0.18267612159252167,-5.902876191669041,-0.0006559877656400204,2080,0.1,0.010478373318565664,-0.0005476455999669081,,
236,609500,106,5.0,0.7045554900000002,2579,0.00952666668764626,0.0012083112,5e-06,0.7973487079143524,0.18267343938350677,-5.903380109469096,0.004356596618890762,2100,0.1,0.010418021786026656,-0.0015467405062017292,,
236,615250,107,5.0,0.7038132699999998,2601,0.011099999965517781,0.0010778374,5e-06,0.7872474491596222,0.18267838656902313,-5.903320280710856,0.006117368116974831,2120,0.1,0.009882645827989716,-0.0008557207251676006,,
236,621000,108,5.0,0.7053910999999999,2622,0.006591666658641771,0.0011820801,5e-06,0.7918975949287415,0.1826830953359604,-5.902720512946447,-9.77709423750639e-05,2140,0.1,0.010036046768072992,-0.0012128291184381375,,
237,626750,109,5.0,0.7039084600000001,2644,0.0033933333532574278,0.001158821,5e-06,0.7919054180383682,0.1826886087656021,-5.902120461463928,-0.00028662197291851044,2160,0.1,0.009724463192590823,-0.0008016894983553395,,
235,632500,110,5.0,0.70507205,2685,0.005590476140025116,0.0008283946,5e-06,0.8050195425748825,0.18269160389900208,-5.901590099788847,0.002548118121922016,2180,0.1,0.009313381889036723,-0.001747863027809249,0.7630231158009635,5.0
235,638250,111,5.0,0.7049806999999998,2708,0.010408333282490882,0.0011809195,5e-06,0.7946256548166275,0.1826843023300171,-5.901809904972712,-0.0029442431405186653,2200,0.1,0.010117067161869879,-0.00044499393968445896,,
235,644000,112,5.0,0.7035763600000001,2731,0.009759999979287386,0.0011855402,5e-06,0.7970917969942093,0.1826833188533783,-5.9024093723297115,0.0006413375958800316,2220,0.1,0.009151684070626895,-0.0007723894533322865,,
235,649750,113,5.0,0.7011899199999999,2753,0.011214814805943106,0.0011147417,5e-06,0.7993088960647583,0.18268407881259918,-5.902390889768247,0.002698431257158518,2240,0.1,0.01043226168559933,-0.001316029748925535,,
236,655500,114,5.0,0.70121876,2774,0.011041666642025423,0.0013100194,5e-06,0.7920245230197906,0.18268120288848877,-5.902485074599584,-0.0008900315733626485,2260,0.1,0.00993025345572581,-0.0009315441269275896,,
236,661250,115,5.0,0.7082246100000001,2795,0.006833333297011753,0.0010750004,5e-06,0.7999496012926102,0.1826847344636917,-5.902487715085347,-0.0011376705951988697,2280,0.1,0.009742339723743498,-0.00228442798211983,,
236,667000,116,5.0,0.70862966,2817,0.010725925880035868,0.001144421,5e-06,0.8009113073348999,0.18268394470214844,-5.9022755728827585,0.0011560008861124516,2300,0.1,0.009869055805244931,-0.0008707172625841009,,
236,672750,117,5.0,0.70549035,2838,0.005657142879707473,0.000858818,5e-06,0.8019662499427795,0.18268047273159027,-5.902534920828683,0.005803973414003849,2320,0.1,0.010010044054970855,-0.0014592266883943063,,
237,678500,118,5.0,0.7071543199999999,2859,0.008124999991074825,0.0012966453,5e-06,0.8000112622976303,0.1826753169298172,-5.903021089235941,-0.003464696928858757,2340,0.1,0.010375205714566012,-0.001112772784624394,,
237,684250,119,5.0,0.7079370199999999,2880,0.006666666706829953,0.0010670419,5e-06,0.8077877461910248,0.18267704546451569,-5.903285183509191,0.004591033793985844,2360,0.1,0.009333826908065628,-0.001443411237626909,,
236,690000,120,5.0,0.70596466,2922,0.005933333343515794,0.0010073845,5e-06,0.8151208907365799,0.18268251419067383,-5.902849108832223,0.0023907183203846216,2380,0.1,0.008560985653838586,-0.0016764253207949688,0.7619408534220924,5.0
236,695750,121,5.0,0.7123547200000001,2943,0.012474073990489597,0.0017815552,5e-06,0.8070018440485001,0.18267963826656342,-5.902604537540012,-0.0016038970788940787,2400,0.1,0.00987595780407665,-0.0006618072564414943,,
236,701500,122,5.0,0.71104951,2964,0.010822222075269868,0.0013114274,5e-06,0.807146355509758,0.18267813324928284,-5.902940792507596,0.0026457179337739944,2420,0.1,0.009983600081048078,-0.00013815737100488531,,
236,707250,123,5.0,0.7030757400000001,2986,0.004285714278618495,0.000931731,5e-06,0.8140197545289993,0.1826760172843933,-5.903129461833409,0.003815611358731985,2440,0.1,0.009781685704365373,-0.0014715913446192016,,
237,713000,124,5.0,0.7097797399999999,3008,0.013044444348283665,0.0014295516,5e-06,0.8208446353673935,0.18267588317394257,-5.903270588980781,0.0002527032047510147,2460,0.1,0.008561719884164631,-0.0007106421039104437,,
237,718750,125,5.0,0.7088422099999999,3029,0.007383333312463947,0.0013109694,5e-06,0.8116353899240494,0.18267793953418732,-5.903159560759862,-0.0022818692959845066,2480,0.1,0.008801973073665674,-0.0020342876703049535,,
237,724500,126,5.0,0.7112413399999997,3050,0.01017142857114474,0.001453233,5e-06,0.8138633966445923,0.18267466127872467,-5.903184525171915,-0.005541122518479824,2500,0.1,0.00937178368857574,-0.0011237395558974807,,
