time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_ep_length,eval/mean_reward
326,24113,67,1630000,5.0,0.8031564800000001,0.004440914483275264,6500,0.9259967058897018,0.037110001413384455,-31.187148332595825,0.026136580854654312,1e-06,0.0015922948,0.1,-0.003518893820909019,0.05480148270726204,,
327,24184,67,1635000,5.0,0.79894315,0.004229419498005882,6520,0.9296138510107994,0.029870001156814395,-31.18720959663391,0.031599823385477066,1e-06,0.0013753681,0.1,-0.003061575600452877,0.05480104684829712,,
328,24255,67,1640000,5.0,0.8021676600000001,0.004437826739158482,6540,0.9260912388563156,0.049470002067973834,-31.187504014968873,0.027769139036536217,1e-06,0.0018397098,0.1,-0.004266392404890764,0.05480007454752922,,
329,24326,67,1645000,5.0,0.8016194499999999,0.004262482123449445,6560,0.9291518479585648,0.040620001521892844,-31.18776062011719,0.024749260395765305,1e-06,0.0015470806,0.1,-0.004003597701147967,0.05479958653450012,,
330,24417,67,1650000,5.0,0.7962407600000002,0.004256464322097599,6580,0.9291696399450302,0.024420001050457357,-31.1879971408844,0.030508482828736305,1e-06,0.0013472165,0.1,-0.003307641062061677,0.05479886382818222,5.0,0.8104061230339219
331,24488,67,1655000,5.0,0.80301797,0.004305337920086459,6600,0.9281699508428574,0.035490001442376524,-31.188465423583985,0.029568104073405266,1e-06,0.001392604,0.1,-0.0034892196443842317,0.05479711666703224,,
332,24559,67,1660000,5.0,0.8000590100000001,0.004256918501341716,6620,0.9291454181075096,0.034560001246863974,-31.189094533920287,0.0272731464356184,1e-06,0.001501061,0.1,-0.003910353892168614,0.05479568615555763,,
333,24630,67,1665000,5.0,0.8025476000000001,0.0040547049627639355,6640,0.9323846101760864,0.03874000150593929,-31.189566287994385,0.026281356811523438,1e-06,0.0014388779,0.1,-0.003682902658018392,0.05479464307427406,,
334,24701,67,1670000,5.0,0.8005720899999998,0.004345088176196441,6660,0.9276143088936806,0.040610001579625535,-31.189753065109254,0.033736035227775574,1e-06,0.0015131392,0.1,-0.0037286662110677326,0.0547947995364666,,
335,24772,67,1675000,5.0,0.8015595499999998,0.004232365770731121,6680,0.9295057281851768,0.022580000947928055,-31.18991928100586,0.024943092837929726,1e-06,0.0012913556,0.1,-0.002945146260705136,0.0547935850918293,,
336,24843,67,1680000,5.0,0.8001798299999998,0.00447568669100292,6700,0.9256435409188271,0.038400001532863826,-31.190440940856934,0.029007773846387863,1e-06,0.0014319282,0.1,-0.003783095738500606,0.054792121052742004,,
337,24914,67,1685000,5.0,0.80097979,0.004196794537128881,6720,0.9302980378270149,0.02156000109622255,-31.19091877937317,0.026570430025458336,1e-06,0.0012477447,0.1,-0.0030049057926733267,0.0547911673784256,,
338,24985,67,1690000,5.0,0.7996234200000001,0.00414834410417825,6740,0.9312757551670074,0.03989000149304047,-31.191261491775514,0.02881924994289875,1e-06,0.0015984033,0.1,-0.00391233960058889,0.05479031801223755,,
339,25056,67,1695000,5.0,0.80235117,0.004166512936353684,6760,0.9308199286460876,0.03687000139383599,-31.191573095321655,0.030352797359228134,1e-06,0.0015426214,0.1,-0.003455621564796569,0.05478949844837189,,
340,25147,67,1700000,5.0,0.8030201199999999,0.004191858110716567,6780,0.9305766224861145,0.05308000235119834,-31.192041006088257,0.03011731058359146,1e-06,0.0018954327,0.1,-0.0038589432731487606,0.05478781834244728,5.0,0.8089575116796992
341,25218,67,1705000,5.0,0.8021596599999999,0.0042214616935234515,6800,0.9300229698419571,0.048300002097385004,-31.192651224136352,0.02816629409790039,1e-06,0.0016884587,0.1,-0.004018170018207776,0.05478643253445625,,
342,25290,67,1710000,5.0,0.8021949899999998,0.004206091652158648,6820,0.9304351732134819,0.04934000205248594,-31.193126106262206,0.02907503955066204,1e-06,0.0016781958,0.1,-0.003973798929449952,0.05478537827730179,,
343,25361,67,1715000,5.0,0.8051193400000001,0.004148658636258915,6840,0.9313297495245934,0.0364300014777109,-31.19336133956909,0.028475960716605186,1e-06,0.0016365785,0.1,-0.0037466353139923923,0.05478513985872269,,
344,25432,67,1720000,5.0,0.8051315099999999,0.004062252993462607,6860,0.9328665062785149,0.035960001392522825,-31.193530530929564,0.027241993695497513,1e-06,0.0014031277,0.1,-0.0034049981337152067,0.05478452518582344,,
345,25503,67,1725000,5.0,0.8034402899999997,0.004109579690266401,6880,0.9319331273436546,0.04585000188206322,-31.193965873718263,0.02468056045472622,1e-06,0.0014711559,0.1,-0.003707761703528032,0.05478277802467346,,
346,25574,67,1730000,5.0,0.8053618400000001,0.003923024361720309,6900,0.9348901659250259,0.02692000106908381,-31.19444887161255,0.02772456221282482,1e-06,0.0012981313,0.1,-0.0033246995788045906,0.054782137274742126,,
347,25646,67,1735000,5.0,0.8021102700000001,0.0040008824458345775,6920,0.9338882490992546,0.02722000113222748,-31.194751262664795,0.022912075743079185,1e-06,0.0013854867,0.1,-0.003084332931636711,0.054781075567007065,,
348,25717,67,1740000,5.0,0.8001646499999999,0.003981592780910433,6940,0.9343274608254433,0.03497000129427761,-31.1950302696228,0.024519816040992737,1e-06,0.001399576,0.1,-0.003431759318631631,0.054780762642621994,,
349,25788,67,1745000,5.0,0.79962208,0.003933161537861452,6960,0.9348755478858948,0.05240000223857351,-31.19535129547119,0.02764923684298992,1e-06,0.0016998372,0.1,-0.004517900488622909,0.0547792986035347,,
350,25879,67,1750000,5.0,0.80307738,0.004075447986833751,6980,0.9323666170239449,0.021850001020357012,-31.195982637405397,0.027583997696638107,1e-06,0.001235115,0.1,-0.0031975716661465014,0.05477753281593323,5.0,0.8102145673486334
351,25950,67,1755000,5.0,0.8063758,0.004183321639429778,7000,0.9310402795672417,0.024170001142192633,-31.196630849838257,0.02977185882627964,1e-06,0.0012116916,0.1,-0.002975405909069657,0.05477593094110489,,
352,26021,67,1760000,5.0,0.8042730200000001,0.004130657031200826,7020,0.9319905489683151,0.04477000185172073,-31.197216005325316,0.024186814203858376,1e-06,0.0016136096,0.1,-0.003820889068516884,0.0547744557261467,,
353,26092,67,1765000,5.0,0.8041851299999999,0.0038663659105077387,7040,0.9361523017287254,0.030570001282030718,-31.197661752700807,0.024949630722403526,1e-06,0.0015525016,0.1,-0.0032624711221227896,0.054773639887571335,,
354,26163,67,1770000,5.0,0.8008654800000001,0.00407743715797551,7060,0.9327404201030731,0.03665000130771659,-31.197849025726317,0.028308507055044174,1e-06,0.0013657442,0.1,-0.003591283586314771,0.054773569107055664,,
355,26234,67,1775000,5.0,0.8037533899999998,0.004026367951883003,7080,0.933290459215641,0.04228000149596482,-31.19818941116333,0.025852451100945473,1e-06,0.0016085204,0.1,-0.0037292243124893965,0.05477169528603554,,
356,26305,67,1780000,5.0,0.8034833499999999,0.0038841646164655685,7100,0.9359081536531448,0.034570001480169595,-31.198582410812378,0.02856859564781189,1e-06,0.0015789318,0.1,-0.0033300214917989556,0.05477161332964897,,
357,26376,67,1785000,5.0,0.8020808900000002,0.00399032051442191,7120,0.9340539053082466,0.0297700011159759,-31.19871801376343,0.02738429792225361,1e-06,0.0013827671,0.1,-0.003538918780498079,0.05477094650268555,,
358,26447,67,1790000,5.0,0.8053579200000001,0.004006216541165486,7140,0.9338343814015388,0.04505000187898986,-31.19909510612488,0.030139267444610596,1e-06,0.00166164,0.1,-0.0038702479860204075,0.054769646376371384,,
359,26518,67,1795000,5.0,0.8020200599999999,0.003935444309609011,7160,0.9350918456912041,0.034460001268889755,-31.1995689868927,0.026973333209753036,1e-06,0.0012841283,0.1,-0.002996968781433127,0.05476857349276543,,
360,26609,67,1800000,5.0,0.80658859,0.0038212929654400794,7180,0.9367079883813858,0.020000000902218745,-31.19998954772949,0.028013553470373154,1e-06,0.001272057,0.1,-0.0024402196317333136,0.054767295718193054,5.0,0.813639066892246
361,26680,67,1805000,5.0,0.8057887199999999,0.003778723579598591,7200,0.9376399852335453,0.04500000178581104,-31.200244579315186,0.029102439060807228,1e-06,0.0015095657,0.1,-0.0038608560029359485,0.05476734787225723,,
362,26751,67,1810000,5.0,0.8085371699999999,0.003879179204814136,7220,0.9361118674278259,0.022090000971220432,-31.20037438392639,0.029061252251267433,1e-06,0.0011894618,0.1,-0.002464561060165038,0.05476654693484306,,
363,26822,67,1815000,5.0,0.80507648,0.0038372668181546033,7240,0.9368356764316559,0.04650000190245919,-31.20075728416443,0.02768370322883129,1e-06,0.0015687266,0.1,-0.003970115860043588,0.05476541817188263,,
364,26893,67,1820000,5.0,0.8065982199999999,0.0038723228697199377,7260,0.9362427741289139,0.02533000102848746,-31.20099452018738,0.026030104607343674,1e-06,0.001259588,0.1,-0.0032611573379282533,0.05476536229252815,,
365,26964,67,1825000,5.0,0.8052402199999998,0.003986816534306854,7280,0.9344795271754265,0.030150001343572513,-31.20128800392151,0.026716643944382668,1e-06,0.0012551642,0.1,-0.0032343872257040475,0.054763779044151306,,
366,27036,67,1830000,5.0,0.8051173899999999,0.00379690523725003,7300,0.937287725508213,0.046440001947339625,-31.201894512176512,0.027000514790415764,1e-06,0.0016925365,0.1,-0.004001430045001069,0.05476219579577446,,
367,27107,67,1835000,5.0,0.8063071199999999,0.0037253697938285767,7320,0.938813004642725,0.03465000135707669,-31.202461938858033,0.027322808280587196,1e-06,0.0013950225,0.1,-0.00345548505914572,0.054760776460170746,,
368,27178,67,1840000,5.0,0.80095353,0.003931017727591097,7340,0.9353625625371933,0.04361000172910281,-31.20301568031311,0.02393878996372223,1e-06,0.0014680175,0.1,-0.0038290615840144504,0.05475935712456703,,
369,27249,67,1845000,5.0,0.8064730099999998,0.004029096191516146,7360,0.9337053522467613,0.04271000187494792,-31.203353261947633,0.027060270309448242,1e-06,0.0015257035,0.1,-0.003938487930764687,0.054759178310632706,,
370,27340,67,1850000,5.0,0.80419502,0.003772468880051747,7380,0.9379659034311771,0.029140001179184763,-31.20344717979431,0.028301304206252098,1e-06,0.0014431598,0.1,-0.0033859325558676023,0.05475866422057152,5.0,0.8160809544518233
371,27412,67,1855000,5.0,0.80803074,0.0038256756775081158,7400,0.9369464069604874,0.04358000174746848,-31.203368129730226,0.02501947432756424,1e-06,0.0015395621,0.1,-0.003725432492569003,0.05475969612598419,,
372,27484,67,1860000,5.0,0.80536874,0.003852517361519858,7420,0.9367765486240387,0.030240001258207486,-31.203202896118164,0.026908626779913902,1e-06,0.0015146377,0.1,-0.003126357237791755,0.05475939065217972,,
373,27555,67,1865000,5.0,0.8039957699999998,0.0039423917979002,7440,0.9352192208170891,0.048840002024080606,-31.20365110397339,0.026473669335246086,1e-06,0.0016062162,0.1,-0.004154775031318003,0.05475740134716034,,
374,27626,67,1870000,5.0,0.8055889200000002,0.003976479497505352,7460,0.9344504103064537,0.031390001175459474,-31.204361448287965,0.02744150348007679,1e-06,0.0015576743,0.1,-0.0037231328291744336,0.05475573241710663,,
375,27698,67,1875000,5.0,0.80765287,0.0038134051288943737,7480,0.9372072964906693,0.03861000144388527,-31.204950942993165,0.0238893311470747,1e-06,0.001540345,0.1,-0.0036917233864644317,0.05475429818034172,,
376,27769,67,1880000,5.0,0.8036408600000001,0.0037110081710852684,7500,0.9389748051762581,0.02876000105869025,-31.20512372970581,0.030896810814738274,1e-06,0.0015427697,0.1,-0.0031242276696554507,0.05475488677620888,,
377,27840,67,1885000,5.0,0.8072412299999999,0.0036475256853736935,7520,0.9404115527868271,0.056980002571363,-31.205063886642456,0.027448363602161407,1e-06,0.0019926634,0.1,-0.004630536843037836,0.054754577577114105,,
378,27911,67,1890000,5.0,0.8075008799999999,0.003631923886714503,7540,0.9404313154518604,0.04107000143849291,-31.205086450576783,0.02604183927178383,1e-06,0.0015832216,0.1,-0.0038739372242875803,0.05475490540266037,,
379,27982,67,1895000,5.0,0.80969528,0.0036874923133291305,7560,0.9393970929086208,0.038650001577334475,-31.205047292709352,0.02769153006374836,1e-06,0.0016852254,0.1,-0.0032077392278912864,0.05475465953350067,,
380,28073,67,1900000,5.0,0.8067430800000001,0.0038717818830627947,7580,0.9363009929656982,0.03545000137062743,-31.20500499725342,0.02840758115053177,1e-06,0.0013601233,0.1,-0.0037888118378613988,0.05475522205233574,5.0,0.8167298576951119
381,28145,67,1905000,5.0,0.8070928199999998,0.0037011340574827044,7600,0.939551580697298,0.04686000207089819,-31.204862060546876,0.025145286694169044,1e-06,0.0014368377,0.1,-0.004047358755003945,0.054755255579948425,,
382,28216,67,1910000,5.0,0.80677418,0.003610527024138719,7620,0.940938413143158,0.029320001191226765,-31.204990291595458,0.024874607101082802,1e-06,0.0013833421,0.1,-0.0030697809108955454,0.05475463345646858,,
383,28287,67,1915000,5.0,0.8065925200000001,0.0036491998366545886,7640,0.9400625303387642,0.027970001165522264,-31.205225114822387,0.0259183831512928,1e-06,0.0013986848,0.1,-0.00325516368740014,0.05475396290421486,,
384,28358,67,1920000,5.0,0.8041278,0.0036681904981378465,7660,0.9399560689926147,0.026280001240083947,-31.205550346374512,0.02591739594936371,1e-06,0.0014282756,0.1,-0.0029829122655887553,0.05475299805402756,,
385,28430,67,1925000,5.0,0.80506489,0.0035642198286950587,7680,0.9415233880281448,0.03430000124848448,-31.206051616668702,0.02766207978129387,1e-06,0.0014973274,0.1,-0.0031120052067328883,0.054751358926296234,,
386,28501,67,1930000,5.0,0.8050434899999999,0.0036548060516361147,7700,0.9401863999664783,0.043680001621833074,-31.206455402374267,0.03007941134274006,1e-06,0.0016080618,0.1,-0.003969610929106597,0.05475090816617012,,
387,28573,67,1935000,5.0,0.80573942,0.003550385377602652,7720,0.9417173080146313,0.047250001871725546,-31.206721048355103,0.025697344914078712,1e-06,0.0016108314,0.1,-0.0039220277575410375,0.05474988743662834,,
388,28644,67,1940000,5.0,0.8087487899999999,0.003628832884132862,7740,0.9404965415596962,0.049010002177674324,-31.207150497436523,0.022002551704645157,1e-06,0.0017785727,0.1,-0.004456373366363735,0.054748713970184326,,
389,28715,67,1945000,5.0,0.8088937100000001,0.003590479330159724,7760,0.9411754384636879,0.03745000140974298,-31.207619972229004,0.02601698599755764,1e-06,0.0014370783,0.1,-0.00392097424873683,0.05474746227264404,,
390,28806,67,1950000,5.0,0.8058159300000001,0.0036286154820118098,7780,0.940398134291172,0.0401700015028473,-31.20808943748474,0.030537409707903862,1e-06,0.001609276,0.1,-0.0037074640116338564,0.054746225476264954,5.0,0.8174130353773301
391,28878,67,1955000,5.0,0.8082415399999999,0.0035845774540212007,7800,0.9414449036121368,0.04898000202025287,-31.20851637840271,0.029247693717479706,1e-06,0.0017445878,0.1,-0.004171350591200609,0.05474523827433586,,
392,28949,67,1960000,5.0,0.81100121,0.003502266008872539,7820,0.9426979832351208,0.02863000126904808,-31.208783836364745,0.026644401252269745,1e-06,0.0013957171,0.1,-0.003550716534037015,0.05474483594298363,,
393,29021,67,1965000,5.0,0.8085660899999999,0.003572187408572063,7840,0.941548939794302,0.036410001440672204,-31.20906988143921,0.027836989611387253,1e-06,0.001581713,0.1,-0.00354630337783748,0.05474370718002319,,
394,29093,67,1970000,5.0,0.81024372,0.003546073683537543,7860,0.9419158920645714,0.04419000175548717,-31.20959758758545,0.02637575939297676,1e-06,0.0016421312,0.1,-0.0036476660098012734,0.054742131382226944,,
395,29165,67,1975000,5.0,0.8083184099999999,0.0035324641270563007,7880,0.9421611614525318,0.03817000153241679,-31.210070085525512,0.03133242577314377,1e-06,0.0016732431,0.1,-0.0032967833068783346,0.054741270840168,,
396,29237,67,1980000,5.0,0.8091916,0.0035629511752631516,7900,0.9417304210364819,0.03016000125091523,-31.21058361053467,0.030299900099635124,1e-06,0.001513667,0.1,-0.003110086289189766,0.05473947525024414,,
397,29308,67,1985000,5.0,0.8080243700000002,0.003402527746511623,7920,0.9444008618593216,0.045100001740502195,-31.211129388809205,0.02959827147424221,1e-06,0.0017144901,0.1,-0.004037411723955752,0.054738420993089676,,
398,29379,67,1990000,5.0,0.8079290299999999,0.003499607070116326,7940,0.9427383467555046,0.03437000139732845,-31.21138466835022,0.02520354650914669,1e-06,0.0016062723,0.1,-0.003563662611624263,0.05473813787102699,,
399,29451,67,1995000,5.0,0.80834925,0.00345805017859675,7960,0.9433258809149265,0.04461000204901211,-31.21172327041626,0.027789577841758728,1e-06,0.0017322535,0.1,-0.0037671926244182874,0.05473652854561806,,
400,29542,67,2000000,5.0,0.81062968,0.003501457239035517,7980,0.9426359571516514,0.031110001272754744,-31.21245813369751,0.028759943321347237,1e-06,0.0013525622,0.1,-0.0032594003222277124,0.0547342523932457,5.0,0.8195420260817721
401,29613,67,2005000,5.0,0.8114544100000001,0.0033049500454217194,8000,0.9459742903709412,0.03953000155161135,-31.213041372299195,0.027725961059331894,1e-06,0.001557693,0.1,-0.003523151653676013,0.054733600467443466,,
402,29685,67,2010000,5.0,0.8057773099999999,0.00337054246221669,8020,0.9451293833553791,0.0403900015889667,-31.213486547470094,0.02564498968422413,1e-06,0.0017433192,0.1,-0.00381404728549283,0.05473189055919647,,
403,29756,67,2015000,5.0,0.8095272099999999,0.003502641140948981,8040,0.9427909776568413,0.04363000193377957,-31.21407021522522,0.026236720383167267,1e-06,0.0017395522,0.1,-0.0037899157301385265,0.054730676114559174,,
404,29827,67,2020000,5.0,0.8125309499999999,0.0034692882979288696,8060,0.9431551694869995,0.026990001127123832,-31.214363164901734,0.03090980090200901,1e-06,0.0014943081,0.1,-0.003120006127833115,0.05473041534423828,,
405,29898,67,2025000,5.0,0.80881457,0.003563439615536481,8080,0.9417306184768677,0.04451000181259587,-31.214802036285402,0.024675874039530754,1e-06,0.0016405031,0.1,-0.0038544821608908464,0.05472820997238159,,
406,29970,67,2030000,5.0,0.81252325,0.003381502146366984,8100,0.9446494653820992,0.039250001541804524,-31.215534801483155,0.0288526713848114,1e-06,0.0015537925,0.1,-0.00301133274315589,0.05472669377923012,,
407,30041,67,2035000,5.0,0.8095799300000001,0.003346582665108144,8120,0.9454510919749737,0.04885000212583691,-31.216176624298097,0.027294477447867393,1e-06,0.001574795,0.1,-0.004273785158956791,0.054724764078855515,,
408,30112,67,2040000,5.0,0.8104958800000003,0.0033944810274988413,8140,0.9446151927113533,0.03187000128440559,-31.216749153137208,0.030397159978747368,1e-06,0.0013965426,0.1,-0.0035763637572699737,0.05472373962402344,,
409,30183,67,2045000,5.0,0.8109431600000001,0.0034350616845767947,8160,0.9439557194709778,0.0317100013885647,-31.217160835266114,0.025554483756422997,1e-06,0.0015587658,0.1,-0.0031575942520463583,0.05472264066338539,,
410,30275,67,2050000,5.0,0.8127757699999998,0.003403594413539395,8180,0.9445168524980545,0.04573000187287107,-31.217660789489745,0.02531694993376732,1e-06,0.0016084939,0.1,-0.0040091554750961225,0.05472112447023392,5.0,0.8208693850330537
411,30347,67,2055000,5.0,0.8120862900000002,0.0034373348578810694,8200,0.9438734874129295,0.03751000121934339,-31.218259344100954,0.028701290488243103,1e-06,0.001506691,0.1,-0.0035965095675418723,0.05471956357359886,,
412,30418,67,2060000,5.0,0.8104552700000001,0.003406407469883561,8220,0.9446077682077885,0.02729000125429593,-31.219023942947388,0.026434583589434624,1e-06,0.0012063528,0.1,-0.0035513589747741925,0.054717063903808594,,
413,30489,67,2065000,5.0,0.8100188199999999,0.0032877663418184964,8240,0.9465163014829159,0.029920001176651567,-31.219695177078247,0.027227848768234253,1e-06,0.0015092932,0.1,-0.0031576185261383218,0.05471624806523323,,
414,30561,67,2070000,5.0,0.81511193,0.0032903506828006355,8260,0.9465469941496849,0.044850001874146984,-31.220013856887817,0.025666113942861557,1e-06,0.0016207552,0.1,-0.0037543891955328945,0.05471532791852951,,
415,30632,67,2075000,5.0,0.81073205,0.0033545406570192424,8280,0.9455243498086929,0.03088000133167952,-31.2202087020874,0.03267042338848114,1e-06,0.0014196368,0.1,-0.003181216106600697,0.05471525341272354,,
416,30703,67,2080000,5.0,0.8136147499999999,0.0032505057170055807,8300,0.9471115320920944,0.034440001402981577,-31.220555906295775,0.03224993869662285,1e-06,0.0015093663,0.1,-0.003719706480242664,0.054713308811187744,,
417,30774,67,2085000,5.0,0.81539149,0.003434218884212896,8320,0.944188117980957,0.043180001716827975,-31.22102035522461,0.02673966996371746,1e-06,0.001620797,0.1,-0.0037149976511058826,0.054713137447834015,,
418,30846,67,2090000,5.0,0.81307629,0.0033475948276463895,8340,0.9456871561706066,0.04358000156702474,-31.22152777671814,0.027095001190900803,1e-06,0.0016412563,0.1,-0.003552117260969501,0.05471030995249748,,
419,30917,67,2095000,5.0,0.81144349,0.003200769048416987,8360,0.9478991106152534,0.05696000259835273,-31.22226963043213,0.029100554063916206,1e-06,0.0019584156,0.1,-0.004692266891983685,0.05470958352088928,,
420,31009,67,2100000,5.0,0.81364752,0.0032771609362680465,8380,0.9467844665050507,0.032810001265024764,-31.222506284713745,0.03341212123632431,1e-06,0.0017287467,0.1,-0.0031901755847910706,0.05470899119973183,5.0,0.8252743368676916
421,31080,67,2105000,5.0,0.813553,0.0031885983736719935,8400,0.948266364634037,0.04503000197000802,-31.222722730636598,0.029572075232863426,1e-06,0.0018680433,0.1,-0.004011053329088057,0.05470837280154228,,
422,31152,67,2110000,5.0,0.8109057,0.003230324359610677,8420,0.9476451762020588,0.04774000195437111,-31.223143968582153,0.02768259309232235,1e-06,0.001578442,0.1,-0.004073841598073748,0.05470689386129379,,
423,31224,67,2115000,5.0,0.81521416,0.0031776342703960835,8440,0.9485428370535374,0.042400001540081576,-31.223606758117675,0.028786826878786087,1e-06,0.0014670208,0.1,-0.0035732963433093624,0.054705943912267685,,
424,31295,67,2120000,5.0,0.8128872299999998,0.003217312082415447,8460,0.9479204826056957,0.04486000190721825,-31.224132947921753,0.02634352073073387,1e-06,0.0017060477,0.1,-0.004162322246255647,0.054704032838344574,,
425,31367,67,2125000,5.0,0.8145264000000002,0.003228523542638868,8480,0.9477516822516918,0.0397400016116444,-31.224731187820435,0.023531675338745117,1e-06,0.0016931582,0.1,-0.003840074070165045,0.054702963680028915,,
426,31438,67,2130000,5.0,0.81326847,0.0031970023282337934,8500,0.9483617916703224,0.03314000126789324,-31.225157833099367,0.02351035736501217,1e-06,0.0012437046,0.1,-0.0034042214898710467,0.0547017939388752,,
427,31509,67,2135000,5.0,0.81803189,0.003119674081681296,8520,0.9495365917682648,0.04102000160957687,-31.225528907775878,0.02409375086426735,1e-06,0.0017919982,0.1,-0.003567841603892958,0.0547010563313961,,
428,31581,67,2140000,5.0,0.8153594600000001,0.003203304446069524,8540,0.9483506195247173,0.03758000143920071,-31.225972509384157,0.028214216232299805,1e-06,0.0015388044,0.1,-0.003234628619387063,0.0546993762254715,,
429,31652,67,2145000,5.0,0.81556663,0.0030749684083275497,8560,0.9503776766359806,0.04922000201535411,-31.226441144943237,0.024796143174171448,1e-06,0.0015635507,0.1,-0.004178585580604022,0.05469878762960434,,
430,31744,67,2150000,5.0,0.8145556399999999,0.0032158380770124493,8580,0.9479871019721031,0.04563000182039104,-31.226587533950806,0.028757667168974876,1e-06,0.0016456678,0.1,-0.003709214519604913,0.05469857528805733,5.0,0.8279049521672501
431,31815,67,2155000,5.0,0.8126978,0.0031666231143753975,8600,0.9487903378903866,0.0448800018185284,-31.226729230880736,0.026826201006770134,1e-06,0.0017323309,0.1,-0.0038477946252396577,0.05469795688986778,,
432,31887,67,2160000,5.0,0.81321213,0.00315586750744842,8620,0.9491371884942055,0.0346900013636332,-31.227267198562622,0.023850182071328163,1e-06,0.0016397556,0.1,-0.0036692717163480815,0.054695647209882736,,
433,31958,67,2165000,5.0,0.81646989,0.0032104682677891105,8640,0.9483203887939453,0.03209000131697394,-31.228064479827882,0.029208902269601822,1e-06,0.0013998464,0.1,-0.0028894707375904626,0.05469402298331261,,
434,32030,67,2170000,5.0,0.8167194900000001,0.0030790459737181663,8660,0.9503710642457008,0.05903000280377455,-31.228580160140993,0.027650775387883186,1e-06,0.0017058376,0.1,-0.004401775552043859,0.054692916572093964,,
435,32102,67,2175000,5.0,0.8139878499999998,0.003084653210826218,8680,0.9502025507390499,0.02919000114314258,-31.22906636238098,0.027534352615475655,1e-06,0.0013575736,0.1,-0.0033982338177696468,0.05469139665365219,,
436,32174,67,2180000,5.0,0.8164477600000001,0.0029184325435198844,8700,0.9530774727463722,0.03675000132760033,-31.229501962661743,0.0255426112562418,1e-06,0.0015843596,0.1,-0.0034684471129866525,0.05469079315662384,,
437,32245,67,2185000,5.0,0.81676165,0.0031137666595168413,8720,0.9499695971608162,0.042070001795655114,-31.229715309143067,0.030644411221146584,1e-06,0.0016738458,0.1,-0.0038736557660570626,0.05469020828604698,,
438,32317,67,2190000,5.0,0.8150531999999999,0.0032118108822032808,8740,0.948317114263773,0.04518000192125328,-31.230030059814453,0.02676456794142723,1e-06,0.001559132,0.1,-0.003708113487480151,0.05468912422657013,,
439,32388,67,2195000,5.0,0.81653758,0.003167950975475833,8760,0.949046827852726,0.03374000124982558,-31.23049771308899,0.028806885704398155,1e-06,0.0013003792,0.1,-0.0033872870764514217,0.054687853902578354,,
440,32479,67,2200000,5.0,0.8160823799999999,0.0031428558519110083,8780,0.9493143111467361,0.04485000176005997,-31.230955514907837,0.023517854511737823,1e-06,0.0016565905,0.1,-0.0039583337135478125,0.05468669533729553,5.0,0.830367996233879
441,32551,67,2205000,5.0,0.8157075500000001,0.0031346505775582045,8800,0.9495502188801765,0.031500001185340805,-31.231383228302,0.02510608732700348,1e-06,0.0013690401,0.1,-0.003383036297358597,0.05468566343188286,,
442,32623,67,2210000,5.0,0.8185662800000002,0.0031536209397017958,8820,0.9492344036698341,0.04289000156684779,-31.231828336715697,0.023557394742965698,1e-06,0.0015947155,0.1,-0.0039891683817276655,0.0546843558549881,,
443,32694,67,2215000,5.0,0.8183883800000001,0.003156353684607893,8840,0.9491589106619358,0.03620000140392222,-31.23215255737305,0.028433242812752724,1e-06,0.0014014794,0.1,-0.003625327554946729,0.05468392372131348,,
444,32765,67,2220000,5.0,0.8190480999999998,0.0030736058682668955,8860,0.9506628699600697,0.06001000244868919,-31.232549505233763,0.02301781065762043,1e-06,0.001765168,0.1,-0.004933392825370424,0.054682306945323944,,
445,32837,67,2225000,5.0,0.8212367799999999,0.00307032365584746,8880,0.9505671113729477,0.03137000124086626,-31.23310278892517,0.030858725309371948,1e-06,0.0014167777,0.1,-0.003297050770541272,0.054680995643138885,,
446,32908,67,2230000,5.0,0.8190050600000001,0.003078946857713163,8900,0.9506190456449986,0.03417000129935332,-31.233458194732666,0.02540578693151474,1e-06,0.0012886171,0.1,-0.0037089654270941706,0.054680563509464264,,
447,32980,67,2235000,5.0,0.81764638,0.0029900263645686207,8920,0.9520933032035828,0.03613000152865425,-31.23368004798889,0.026458485051989555,1e-06,0.0016735593,0.1,-0.0032865183456396085,0.05467968434095383,,
448,33051,67,2240000,5.0,0.8196914899999999,0.0029267039813566952,8940,0.9530918709933758,0.03342000131960958,-31.233825283050535,0.03000912442803383,1e-06,0.0013187149,0.1,-0.00353898372239982,0.05467991158366203,,
449,33123,67,2245000,5.0,0.8218603399999997,0.003113516849698499,8960,0.9500241875648499,0.03321000131196342,-31.233966293334962,0.027819564566016197,1e-06,0.0015618769,0.1,-0.003379194018843208,0.05467884987592697,,
450,33214,67,2250000,5.0,0.8192132199999999,0.0030231337621808053,8980,0.9515970908105373,0.04222000164911151,-31.23446081161499,0.023370040580630302,1e-06,0.0015662368,0.1,-0.0038068916442553303,0.05467743054032326,5.0,0.8324682977772052
451,33286,67,2255000,5.0,0.8176903799999999,0.0029278454405721275,9000,0.9530001319944859,0.03530000120634213,-31.234861793518068,0.027019161731004715,1e-06,0.0012680526,0.1,-0.0035705642743567756,0.05467680096626282,,
