rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/std,train/entropy_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
5.0,27880,11,0.636485,307500,123,0.008136529,0.8998751565814018,0.003395823057508096,0.4071400183299556,0.05028051137924194,0.1,0.05504836514592171,-94.7597141647339,1e-05,2440,-0.03857866101296494,,
5.0,28102,11,0.63463776,310000,124,0.008697819,0.9040574952960014,0.0032751059101428837,0.3958000181359239,0.04849369078874588,0.1,0.05505267158150673,-94.75843635559082,1e-05,2460,-0.03799161625211186,,
5.0,28325,11,0.63773676,312500,125,0.008997842,0.9045771285891533,0.0032469216431491076,0.3947800185577944,0.0413663312792778,0.1,0.055054932832717896,-94.75393520355225,1e-05,2480,-0.037165956888834444,,
5.0,28550,11,0.63718891,315000,126,0.008702826,0.9037855491042137,0.003278978274902329,0.39502001700457184,0.04606591910123825,0.1,0.055049262940883636,-94.75605281829834,1e-05,2500,-0.038523808930713554,,
5.0,28774,11,0.6347056600000001,317500,127,0.006566967,0.9030486941337585,0.003301075678318739,0.3869800175842829,0.05253133550286293,0.1,0.05505140870809555,-94.75836067199707,1e-05,2520,-0.036253456300306706,,
5.0,28999,11,0.63875241,320000,128,0.006874793,0.8991972655057907,0.0034552345843985675,0.39372001855634153,0.05003294721245766,0.1,0.05505770817399025,-94.75310195922852,1e-05,2540,-0.03683640163739682,,
5.0,29224,11,0.63459934,322500,129,0.008122969,0.9015054330229759,0.003331472632708028,0.4026600192533806,0.04899502918124199,0.1,0.05505458265542984,-94.75128959655761,1e-05,2560,-0.03772902864752581,,
5.0,29471,11,0.63766208,325000,130,0.0074500726,0.8963716775178909,0.0035420646774582563,0.38714001814136284,0.05172184854745865,0.1,0.055052511394023895,-94.75391834259034,1e-05,2580,-0.03663069566480821,0.6640141819459808,5.0
5.0,29694,11,0.63973878,327500,131,0.007020139,0.8976850733160973,0.003504802382085472,0.4167400179919787,0.05030739679932594,0.1,0.055047616362571716,-94.75854499816894,1e-05,2600,-0.03836962449906281,,
5.0,29919,11,0.63836989,330000,132,0.008664214,0.8904818445444107,0.003732228205772117,0.3916000179364346,0.04868924990296364,0.1,0.05505046993494034,-94.75945850372314,1e-05,2620,-0.036634317238442834,,
5.0,30144,11,0.6396212800000001,332500,133,0.0091580795,0.898712545633316,0.0034396014746744187,0.41112001944100485,0.04632154479622841,0.1,0.05505235120654106,-94.7564482498169,1e-05,2640,-0.03746509124102836,,
5.0,30368,11,0.6356848199999999,335000,134,0.007504461,0.8964350521564484,0.0035365713527426125,0.40820001737680284,0.05055512487888336,0.1,0.055048346519470215,-94.75804733276367,1e-05,2660,-0.038210852372214464,,
5.0,30593,11,0.63884749,337500,135,0.00924762,0.9020242094993591,0.003365682726725936,0.39800001837778837,0.05096099525690079,0.1,0.055052388459444046,-94.75804927825928,1e-05,2680,-0.03743350648631804,,
5.0,30818,11,0.6384139799999999,340000,136,0.007830944,0.8993758857250214,0.003437745370902121,0.4012600187794305,0.051389988511800766,0.1,0.05505131930112839,-94.75682243347168,1e-05,2700,-0.037497666574276514,,
5.0,31043,11,0.63874305,342500,137,0.008515933,0.8978643640875816,0.0034946958173532037,0.3968600175296888,0.04355807229876518,0.1,0.05504579842090607,-94.76040740966796,1e-05,2720,-0.03664185943467537,,
5.0,31267,11,0.63875567,345000,138,0.009812564,0.9006600975990295,0.003398996471660212,0.4181200188328512,0.043829549103975296,0.1,0.05504430830478668,-94.76436767578124,1e-05,2740,-0.0392446078214585,,
5.0,31492,11,0.6413794799999999,347500,139,0.0076955925,0.9004646986722946,0.0034184670576360076,0.39132001731777566,0.04793786257505417,0.1,0.05504342168569565,-94.7657360458374,1e-05,2760,-0.03684019647440607,,
5.0,31738,11,0.6377121299999999,350000,140,0.008588568,0.8972377106547356,0.0035465973673854023,0.4004200175451115,0.04716691002249718,0.1,0.055042050778865814,-94.76761764526367,1e-05,2780,-0.03699725201851221,0.6615314641274441,5.0
5.0,31963,11,0.6360007899999999,352500,141,0.009186987,0.9040596336126328,0.00328566359821707,0.4136400187248364,0.05119072645902634,0.1,0.05503363907337189,-94.77296352386475,1e-05,2800,-0.037721507999912376,,
5.0,32186,11,0.6395928299999999,355000,142,0.0075898883,0.9030778035521507,0.0033170604321639983,0.3877800178201869,0.05286182463169098,0.1,0.05503241717815399,-94.77865100860596,1e-05,2820,-0.03668975455260487,,
5.0,32409,11,0.63951311,357500,143,0.009326794,0.9043193012475967,0.003284376946976408,0.3942600182141177,0.04267853498458862,0.1,0.055027566850185394,-94.78143791198731,1e-05,2840,-0.0364902776706154,,
5.0,32631,11,0.64176919,360000,144,0.0073555904,0.903978519141674,0.00330253642401658,0.3963600175874308,0.05152012035250664,0.1,0.05502192676067352,-94.78822967529297,1e-05,2860,-0.037808147912148406,,
5.0,32855,11,0.6412378799999999,362500,145,0.008012003,0.9026103019714355,0.00335346189327538,0.39264001599512993,0.05160577595233917,0.1,0.05502169951796532,-94.79172466278077,1e-05,2880,-0.03605139363061085,,
5.0,33082,11,0.64164635,365000,146,0.009611568,0.9098555520176888,0.0030913019459694623,0.38800001638475806,0.048811107873916626,0.1,0.05501791462302208,-94.79393604278565,1e-05,2900,-0.03603415008888246,,
5.0,33306,11,0.63677235,367500,147,0.009428386,0.8997996747493744,0.00344637451809831,0.40530001843115315,0.054271720349788666,0.1,0.055019162595272064,-94.79581954956055,1e-05,2920,-0.037663088322175006,,
5.0,33529,11,0.63911003,370000,148,0.008152521,0.9045135080814362,0.0032664754206780345,0.39604001774219794,0.04417470842599869,0.1,0.055021245032548904,-94.79342006683349,1e-05,2940,-0.03765877126990933,,
5.0,33755,11,0.6411229999999999,372500,149,0.007531952,0.9020005837082863,0.0033642230147961525,0.3924600185151212,0.05115051567554474,0.1,0.05502066761255264,-94.79240173339844,1e-05,2960,-0.037502688275424925,,
5.0,34002,11,0.64239168,375000,150,0.008179779,0.898491196334362,0.0035017535963561388,0.3894800170906819,0.04630142077803612,0.1,0.05501960963010788,-94.79413215637207,1e-05,2980,-0.036223728499299314,0.6631311705273492,5.0
5.0,34228,11,0.6409563200000001,377500,151,0.009036678,0.9030837863683701,0.003334559138165787,0.40088001735974105,0.05336486175656319,0.1,0.05501960590481758,-94.79412536621093,1e-05,3000,-0.03700113021838113,,
5.0,34454,11,0.64085196,380000,152,0.007891757,0.9037215039134026,0.0033071784733328968,0.38430001682136206,0.04696832224726677,0.1,0.05501830577850342,-94.79500686645508,1e-05,3020,-0.03619839204230512,,
5.0,34679,11,0.63841596,382500,153,0.009673555,0.8956596478819847,0.003560507035581395,0.3838200177391991,0.047376297414302826,0.1,0.05501667782664299,-94.79672988891602,1e-05,3040,-0.03724924241747678,,
5.0,34903,11,0.6426397500000001,385000,154,0.0078284675,0.9070373922586441,0.0031970089534297586,0.3939400168461725,0.04804388806223869,0.1,0.05502128601074219,-94.79526699066162,1e-05,3060,-0.03766520446140406,,
5.0,35128,11,0.6419254999999999,387500,155,0.009416835,0.9059024080634117,0.0032280862983316183,0.39978001865092666,0.05008060485124588,0.1,0.055021218955516815,-94.79237628936768,1e-05,3080,-0.037333082699747354,,
5.0,35354,11,0.6449577500000001,390000,156,0.0082207145,0.9095086827874184,0.00311958882259205,0.41464001988293603,0.0483616441488266,0.1,0.055017873644828796,-94.79440441131592,1e-05,3100,-0.03749343203600262,,
5.0,35580,11,0.64074817,392500,157,0.0078014447,0.9069853574037552,0.0032024707237724216,0.3943400174146518,0.045681294053792953,0.1,0.05501295253634453,-94.7989601135254,1e-05,3120,-0.03622314948198209,,
5.0,35803,11,0.6427987799999998,395000,158,0.0075016906,0.9078917503356934,0.003161792572354898,0.3981400176160969,0.04782829433679581,0.1,0.05500822886824608,-94.80531200408936,1e-05,3140,-0.037722728221396974,,
5.0,36026,11,0.64366393,397500,159,0.0077238767,0.8990200161933899,0.0034905582666397094,0.3641200158256106,0.04884566366672516,0.1,0.055004581809043884,-94.8095764541626,1e-05,3160,-0.03555423754220257,,
5.0,36272,11,0.6412346499999999,400000,160,0.008922417,0.9023583307862282,0.0033435719658154992,0.40256001841276884,0.044188737869262695,0.1,0.055001407861709595,-94.81375938415528,1e-05,3180,-0.03747676335079902,0.6619522013660124,5.0
5.0,36497,11,0.6436304800000001,402500,161,0.008527644,0.9022553116083145,0.0033566430362407117,0.39946001857053487,0.0475463904440403,0.1,0.054994136095047,-94.81955139160156,1e-05,3200,-0.03766529846496882,,
5.0,36720,11,0.64318451,405000,162,0.008565574,0.9036340862512589,0.003324302185792476,0.4013400177890435,0.042598988860845566,0.1,0.054989464581012726,-94.82641906738282,1e-05,3220,-0.03693155160219105,,
5.0,36945,11,0.6442121799999999,407500,163,0.0075189867,0.9048235416412354,0.0032721132901497186,0.38852001757593824,0.04673720896244049,0.1,0.0549854040145874,-94.83175548553467,1e-05,3240,-0.037389087205243005,,
5.0,37167,11,0.6442093,410000,164,0.008168137,0.9101631566882133,0.003114636717364192,0.393040017595049,0.045916467905044556,0.1,0.054986003786325455,-94.83436477661132,1e-05,3260,-0.037065443418559454,,
5.0,37390,11,0.6453802000000001,412500,165,0.008418903,0.9084071815013885,0.003160049534635618,0.40988001933787016,0.04700865224003792,0.1,0.05498400330543518,-94.83458366394044,1e-05,3280,-0.03826791819551612,,
5.0,37616,11,0.6424069099999999,415000,166,0.0090805385,0.9024043679237366,0.0033604432304855437,0.4145400175335817,0.053498320281505585,0.1,0.05498509854078293,-94.83539051055908,1e-05,3300,-0.037174600866876836,,
5.0,37840,11,0.6477748700000001,417500,167,0.0072609945,0.9027320817112923,0.003346064428333193,0.386480017201975,0.04506811127066612,0.1,0.054986998438835144,-94.83333156585694,1e-05,3320,-0.03607820998528769,,
5.0,38065,11,0.6415957999999999,420000,168,0.008764841,0.9050778970122337,0.0032848333660513165,0.4049600167782046,0.04707295447587967,0.1,0.054991547018289566,-94.82988922119141,1e-05,3340,-0.03765670605380407,,
5.0,38288,11,0.6444257900000001,422500,169,0.0075968117,0.905244991183281,0.00328578412765637,0.3788400168623775,0.05253356695175171,0.1,0.05498868227005005,-94.82878192901612,1e-05,3360,-0.03648493472453204,,
5.0,38532,11,0.6423447299999999,425000,170,0.007738455,0.9040526673197746,0.003320088182808831,0.4005400177440606,0.04938498139381409,0.1,0.054983749985694885,-94.83350757598878,1e-05,3380,-0.03679801441865504,0.6626044625125651,5.0
5.0,38757,11,0.6420096099999999,427500,171,0.008277567,0.9044651612639427,0.0032760982448235155,0.3951200177939609,0.047457002103328705,0.1,0.05498197674751282,-94.83728240966796,1e-05,3400,-0.036559789546764955,,
5.0,38983,11,0.6472686800000002,430000,172,0.008866396,0.9099220633506775,0.00311817966401577,0.4014200179697946,0.04918259382247925,0.1,0.05498410761356354,-94.83701057434082,1e-05,3420,-0.037239987518401275,,
5.0,39207,11,0.6501535299999999,432500,173,0.006809397,0.9082584232091904,0.003180303775006905,0.4009600193658844,0.05504070967435837,0.1,0.05498267710208893,-94.8366103363037,1e-05,3440,-0.03692937525540474,,
